Instrument,Board Conflicts of Interest,Board Effectiveness Review,Board Oversight of Health and Safety,Board Related Party Transactions,Chief Legal Officer Report to Board,Code of Conduct Non-Compliance,Code of Conduct Oversight,Compliance Head Report to Board,C-Suite Risk Oversight,Chairperson Independent,Lead Independent Director,Bonus Cap Senior Executives,CEO Claw-Back,Executive Claw-Back,Executive Compensation Risk,Code of Conduct Claims,Targets Board Diversity Percent,Bonus Cap High Paid Staff,Bonus Cap Senior Executives Percent,Targets Board Diversity - Target Set Year,Targets Board Diversity - Target Year,Median Salary Gap,Current CEO Chairman Duality,Board Functions Policy,Corporate Governance Board Committee,Nomination Board Committee,Audit Board Committee,Compensation Board Committee,Board Structure Policy,Policy Board Size,Policy Board Independence,Policy Board Diversity,Policy Board Experience,Policy Executive Compensation Performance,Policy Executive Compensation ESG Performance,Policy Executive Retention,Compensation Improvement Tools,Internal Audit Department Reporting,Succession Plan,External Consultants,Audit Committee Independence,Audit Committee Mgt Independence,Audit Committee Expertise,Audit Committee NonExecutive Members,Compensation Committee Independence,Compensation Committee Mgt Independence,Compensation Committee NonExecutive Members,Nomination Committee Independence,Nomination Committee Mgt Independence,Nomination Committee Involvement,Nomination Committee NonExecutive Members,Board Attendance,Number of Board Meetings,Board Meeting Attendance Average,Committee Meetings Attendance Average,Board Size More Ten Less Eight,Board Size,Board Background and Skills,"Board Gender Diversity, Percent","Board Specific Skills, Percent",Average Board Tenure,Non-Executive Board Members,Independent Board Members,Strictly Independent Board Members,CEO Chairman Duality,CEO Board Member,Chairman is ex-CEO,Board Member Affiliations,Board Individual Re-election,Board Member Membership Limits,Board Member Term Duration,Executive Compensation Policy,Executive Individual Compensation,Total Senior Executives Compensation,Highest Remuneration Package,CEO Compensation Link to TSR,Executive Compensation LT Objectives,Sustainability Compensation Incentives,Shareholders Approval Stock Compensation Plan,Board Member Compensation,Board Member LT Compensation Incentives,Executive Compensation Controversies,Mgt Compensation Controversies Count,Recent Mgt Compensation Controversies,"Board Cultural Diversity, Percent","Executive Members Gender Diversity, Percent",Chief Diversity Officer,Executives Cultural Diversity,Total Senior Executives Compensation To Revenues in million,Ethnic Minorities Board Percentage,Asian - Ethnic Minorities Board Percentage,Black or African American - Ethnic Minorities Board Percentage,Hispanic or Latino - Ethnic Minorities Board Percentage,White - Ethnic Minorities Board Percentage,Other - Ethnic Minorities Board Percentage
MCD.N,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,,,,,,,1224.0,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,,False,,,False,9,99.0,99.0,5,15,True,26.6666666666667,62.5,9.28125,93.75,93.75,56.25,False,True,False,1.1875,False,999,1,True,False,48148644.0,17770514.0,True,False,False,True,4393311.0,1,False,,,6.66666666666667,38.4615384615385,,,2076.93028391984,23.0,,15.0,8.0,77.0,
HD.N,True,True,False,True,False,False,True,False,False,False,True,False,True,True,False,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,12,75.0,75.0,1,11,True,18.1818181818182,33.3333333333333,9.125,91.6666666666667,91.6666666666667,50.0,True,True,True,1.08333333333333,True,999,1,True,False,35334445.0,13059751.0,True,False,False,True,3402500.0,,False,,,,20.0,,,233.759898648425,27.3,0.0,18.2,9.1,72.7,0.0
SPG.N,True,True,False,True,False,False,True,False,True,False,True,False,True,True,True,,,,,,,172.0,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,5,75.0,75.0,4,14,True,28.5714285714286,57.1428571428571,14.5,85.7142857142857,78.5714285714286,35.7142857142857,True,True,True,0.5,True,999,1,True,False,57885628.0,35667783.0,True,False,True,True,3258850.0,1,False,,,,0.0,,,10939.4704321899,26.7,6.6,6.6,6.6,73.3,6.9
HBAN.OQ,True,True,False,True,False,True,True,False,True,False,True,True,False,True,True,,,,200.0,,,155.0,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,13,97.5,97.5,6,16,True,31.25,55.5555555555556,6.70833333333333,94.4444444444444,83.3333333333333,,True,True,True,0.555555555555556,True,999,1,True,False,29646171.0,10484975.0,True,False,False,True,7116819.0,0,False,,,,28.5714285714286,,,4086.87220843672,46.0,,,,,
LVS.N,True,True,True,True,False,True,True,False,True,False,False,True,True,True,False,,,,200.0,,,533.0,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,9,75.0,75.0,0,8,True,25.0,66.6666666666667,9.41666666666667,77.7777777777778,55.5555555555556,,True,True,True,0.222222222222222,True,999,1,True,True,55884641.0,21937818.0,True,True,True,True,2149438.0,5,False,,,,0.0,,,5388.02940609333,80.0,4.0,2.0,2.0,20.0,72.0
CTRA.N,True,True,True,True,False,True,True,False,False,False,True,True,True,False,False,,,,130.0,,,121.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,9,75.0,75.0,0,10,True,40.0,70.0,5.2,80.0,80.0,80.0,True,True,True,0.6,True,999,1,True,False,55576917.0,25430018.0,True,False,True,True,2540000.0,0,False,,,,7.14285714285714,,,6140.41730195558,10.0,,,,,
ON.OQ,True,True,False,True,False,True,False,False,False,True,False,False,True,True,True,,,,,,,1029.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,7,75.0,75.0,0,10,True,20.0,70.0,4.925,90.0,90.0,80.0,False,True,False,0.8,True,999,1,True,False,35018279.0,16519702.0,True,False,True,True,2919560.0,0,False,,,,0.0,,,4205.79363935529,20.0,20.0,,,80.0,
AIG.N,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,,,,200.0,,,272.0,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,10,90.0,90.0,1,11,True,27.2727272727273,64.2857142857143,6.39285714285714,92.8571428571429,92.8571428571429,,True,True,True,1.0,True,999,1,True,False,119165322.0,75314199.0,True,False,True,True,3442343.0,0,False,,,,28.5714285714286,,,3972.70709427924,20.0,,20.0,,80.0,
AIZ.N,True,True,False,True,False,True,True,False,True,True,False,False,True,False,False,,,,,,,192.7,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,6,75.0,75.0,3,13,True,30.7692307692308,42.8571428571429,7.64285714285714,85.7142857142857,85.7142857142857,42.8571428571429,False,True,False,0.5,True,999,1,True,False,21330400.0,8372280.0,True,True,False,True,3376500.0,3,False,,,,22.2222222222222,,,2091.70785282812,23.0,,,,,
CARR.N,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,,,,160.0,,,,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,,False,,,True,7,100.0,100.0,0,8,True,25.0,77.7777777777778,2.80555555555556,88.8888888888889,77.7777777777778,77.7777777777778,True,True,True,1.11111111111111,True,999,1,True,False,31492940.0,13222247.0,True,False,True,True,2562231.0,,False,,,,11.1111111111111,,,1821.66473854697,11.0,,,,,
EVRG.OQ,True,True,True,True,False,True,True,False,True,False,False,False,True,True,False,,,,,,,55.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,7,91.0,91.0,2,12,True,33.3333333333333,71.4285714285714,9.0,85.7142857142857,85.7142857142857,42.8571428571429,False,True,False,0.5,True,999,1,True,False,18542601.0,6888317.0,True,False,True,True,3863559.0,,False,,,,30.0,,,3164.75243638101,,,9.0,,82.0,9.0
SMCI.OQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,0.1,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,11,75.0,75.0,0,8,True,25.0,66.6666666666667,12.8888888888889,77.7777777777778,66.6666666666667,44.4444444444444,True,True,True,0.111111111111111,False,999,3,True,False,3683120.0,2204030.0,True,False,False,True,1634030.0,1,False,,,,20.0,,,708.823925636535,87.5,87.5,,,12.5,
COST.OQ,True,True,False,True,False,False,False,False,False,True,False,False,True,True,False,,,,,,,253.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,4,100.0,97.05,2,12,True,33.3333333333333,50.0,13.7708333333333,75.0,75.0,41.6666666666667,False,True,False,0.666666666666667,True,999,1,True,False,42137200.0,16870600.0,True,True,True,True,2422030.0,3,False,,,,8.33333333333333,,,173.912253910603,9.09,,9.09,,90.91,
MCO.N,True,True,False,True,False,True,True,False,True,False,True,True,True,True,True,,,,200.0,,,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,9,75.0,75.0,1,11,True,27.2727272727273,72.7272727272727,6.61363636363636,90.9090909090909,81.8181818181818,63.6363636363636,True,True,True,0.818181818181818,False,999,1,True,False,24366554.0,11619773.0,True,False,True,True,3160857.0,1,False,,,,16.6666666666667,,,4456.20958302853,30.0,,10.0,20.0,70.0,
DIS.N,True,True,False,True,False,False,False,False,False,True,False,True,True,True,False,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,,,,2,12,True,41.6666666666667,41.6666666666667,5.72916666666667,83.3333333333333,83.3333333333333,75.0,True,True,True,0.916666666666667,True,15,1,True,False,94718218.0,24183003.0,True,False,True,True,4128237.0,0,False,,,,36.3636363636364,True,,1145.01847150698,36.0,,,,,
LULU.OQ,True,True,False,True,False,True,True,False,True,False,True,True,True,True,False,,,,200.0,,,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,80.0,True,100.0,100.0,True,0.0,100.0,False,11,75.0,75.0,1,11,True,54.5454545454545,58.3333333333333,6.91666666666667,91.6666666666667,83.3333333333333,41.6666666666667,False,True,False,0.916666666666667,False,999,3,True,False,28471512.0,13265455.0,True,True,False,True,2295575.0,3,False,,,,66.6666666666667,,,4550.62408327056,9.0,,9.0,,91.0,
PAYX.OQ,True,True,False,True,False,True,True,False,False,False,True,False,True,True,False,,,,,,,101.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,4,98.0,98.0,2,12,True,25.0,41.6666666666667,13.9166666666667,83.3333333333333,75.0,33.3333333333333,True,True,True,0.916666666666667,True,999,1,True,False,31887000.0,14442200.0,True,False,False,True,2742360.0,1,False,,,,30.0,,,6368.35693315492,8.3,,8.3,,91.7,
WSM.N,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,,,,,,,858.0,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,4,75.0,75.0,0,9,True,66.6666666666667,33.3333333333333,3.69444444444444,88.8888888888889,88.8888888888889,88.8888888888889,False,True,False,1.44444444444444,True,10,1,True,False,46970600.0,21324300.0,True,False,False,True,2140310.0,1,False,,,,50.0,,,5696.20928602439,31.3,20.1,2.9,4.0,68.7,4.3
AMD.OQ,True,True,False,True,False,False,False,False,False,False,True,True,False,True,False,,,,125.0,,,224.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,80.0,100.0,True,83.3333333333333,88.8888888888889,True,0.0,88.8888888888889,False,8,75.0,75.0,0,9,True,33.3333333333333,70.0,6.3,80.0,90.0,80.0,True,True,True,1.3,True,999,1,True,False,83273210.0,30219921.0,True,False,True,True,3251613.0,1,False,,,,14.2857142857143,,,3528.37633998559,22.0,22.0,,,78.0,
REG.OQ,True,True,True,True,False,True,True,False,False,False,True,False,True,False,False,,,,,,,75.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,5,75.0,75.0,1,11,True,27.2727272727273,75.0,10.2916666666667,83.3333333333333,83.3333333333333,50.0,True,True,True,0.833333333333333,True,999,1,True,False,15112400.0,8649790.0,True,False,True,True,2043410.0,1,False,,,,20.0,,,12346.5302854529,8.33,,8.33,,91.67,
DHI.N,True,True,True,True,False,True,False,False,True,False,False,False,True,True,False,,,,,,,259.0,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,6,100.0,100.0,2,6,True,33.3333333333333,42.8571428571429,15.0714285714286,85.7142857142857,85.7142857142857,42.8571428571429,True,False,True,0.428571428571429,True,999,1,True,False,95113409.0,30583692.0,True,True,False,True,3576954.0,5,False,,,,0.0,,,2840.90229988053,16.67,,,,,
TTD.OQ,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,,,,,,,25.0,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,4,75.0,75.0,0,8,True,37.5,50.0,6.34375,75.0,75.0,62.5,True,True,True,0.625,False,999,3,True,False,36330631.0,8230980.0,True,False,False,True,1993484.0,1,False,,,,18.1818181818182,,,23026.2049252279,0.0,,,,100.0,
TRV.N,True,True,False,True,False,True,True,False,True,False,True,True,True,True,False,,,,200.0,,,194.0,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,5,75.0,75.0,3,13,True,38.4615384615385,38.4615384615385,10.1346153846154,92.3076923076923,92.3076923076923,46.1538461538462,True,True,True,1.92307692307692,True,999,1,True,False,46388233.0,21072397.0,True,False,True,True,3969016.0,1,False,,,,23.0769230769231,,,1256.3846216348,14.0,,,,86.0,14.0
MOS.N,True,True,True,True,False,True,True,False,False,True,False,True,True,True,True,,,,140.0,,,437.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,6,94.0,94.0,1,11,True,27.2727272727273,53.8461538461538,7.92307692307692,92.3076923076923,92.3076923076923,46.1538461538462,False,True,False,1.07692307692308,True,999,1,True,False,26131481.0,12063106.0,True,False,True,True,3060050.0,1,False,,,18.1818181818182,30.0,,,1366.33765921402,,,,,,
WDC.OQ,True,True,False,True,False,True,True,False,True,True,False,True,True,False,True,,,,200.0,,,,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,,False,,,False,12,75.0,75.0,0,9,True,44.4444444444444,50.0,7.45,90.0,90.0,70.0,True,True,True,0.6,True,999,1,True,False,74681517.0,32137338.0,True,False,True,True,3328528.0,1,False,,,,0.0,,,3973.90076092162,22.22,11.11,11.11,,77.78,
VTR.N,True,True,False,True,False,True,False,False,False,False,True,True,True,True,True,,,,360.0,,,116.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,9,95.0,95.0,2,12,True,33.3333333333333,69.2307692307692,9.03846153846154,92.3076923076923,92.3076923076923,61.5384615384615,True,True,True,0.923076923076923,True,999,1,True,False,30958104.0,14059092.0,True,False,True,True,3349402.0,2,False,,,,33.3333333333333,,,7497.37394207536,27.28,9.1,18.18,,72.72,
IVZ.N,True,True,False,True,False,True,True,False,True,True,False,False,True,False,False,,,,,,,121.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,10,75.0,75.0,1,11,True,27.2727272727273,23.0769230769231,7.53846153846154,92.3076923076923,92.3076923076923,53.8461538461538,False,True,False,2.0,True,999,1,True,False,37303300.0,15173100.0,True,False,False,True,3556100.0,1,False,,,45.4545454545455,22.2222222222222,,,6166.95597546661,8.33,,,,91.67,8.33
ZBRA.OQ,True,True,True,True,False,True,True,False,False,True,True,False,True,True,True,,25,,,2020,2025,200.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,8,75.0,75.0,0,9,True,33.3333333333333,33.3333333333333,12.1388888888889,88.8888888888889,88.8888888888889,55.5555555555556,False,True,False,0.555555555555556,False,999,3,True,False,28905327.0,14658743.0,True,False,True,True,2839849.0,,False,,,,33.3333333333333,,,5000.0565646082,20.0,10.0,10.0,,80.0,
AMAT.OQ,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,,,,150.0,,,201.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,8,75.0,75.0,2,12,True,33.3333333333333,58.3333333333333,11.0208333333333,91.6666666666667,83.3333333333333,58.3333333333333,False,True,False,0.666666666666667,True,999,1,True,False,56121391.0,20399972.0,True,False,True,True,3424156.0,1,False,,,,12.5,,,2176.51312778747,20.0,20.0,,,80.0,
AMAT.OQ,,,,,,,,,,,,,,,,,,,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STX.OQ,True,True,True,True,False,True,True,False,False,True,False,False,True,True,False,,,,,,,948.0,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,8,89.0,89.0,1,11,True,27.2727272727273,66.6666666666667,7.8125,91.6666666666667,83.3333333333333,58.3333333333333,False,True,False,0.666666666666667,True,999,1,True,False,39140965.0,15077573.0,True,False,False,True,3797340.0,1,False,,,9.09090909090909,12.5,,,3356.57019123574,27.27,18.18,9.09,,72.73,
FDS.N,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,,,,,,,348.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,12,75.0,75.0,0,10,True,40.0,70.0,7.85,90.0,90.0,50.0,False,True,False,0.3,False,999,3,True,False,16648226.0,6604998.0,True,False,True,True,1621689.0,0,False,,,,36.3636363636364,,,9028.85093053172,25.0,12.5,,12.5,75.0,
KVUE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYK.N,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,5,75.0,75.0,0,10,True,40.0,60.0,11.4,90.0,90.0,60.0,True,True,True,1.1,True,999,1,True,False,45056561.0,20767847.0,True,False,True,True,2963223.0,1,False,,,,20.0,,,2198.09547272905,50.0,30.0,20.0,,50.0,
DELL.N,True,True,False,True,False,True,True,False,True,False,True,False,False,False,False,,,,,,,49.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,75.0,True,25.0,75.0,False,9,,,0,9,True,22.2222222222222,88.8888888888889,4.97222222222222,77.7777777777778,55.5555555555556,55.5555555555556,True,True,True,1.0,True,999,1,True,False,93378869.0,51426912.0,True,True,True,True,1649660.0,4,False,,,11.1111111111111,22.2222222222222,,,922.743450892813,,,,,,
