Instrument,Board Conflicts of Interest,Board Effectiveness Review,Board Oversight of Health and Safety,Board Related Party Transactions,Chief Legal Officer Report to Board,Code of Conduct Non-Compliance,Code of Conduct Oversight,Compliance Head Report to Board,C-Suite Risk Oversight,Chairperson Independent,Lead Independent Director,Bonus Cap Senior Executives,CEO Claw-Back,Executive Claw-Back,Executive Compensation Risk,Code of Conduct Claims,Targets Board Diversity Percent,Bonus Cap High Paid Staff,Bonus Cap Senior Executives Percent,Targets Board Diversity - Target Set Year,Targets Board Diversity - Target Year,Median Salary Gap,Current CEO Chairman Duality,Board Functions Policy,Corporate Governance Board Committee,Nomination Board Committee,Audit Board Committee,Compensation Board Committee,Board Structure Policy,Policy Board Size,Policy Board Independence,Policy Board Diversity,Policy Board Experience,Policy Executive Compensation Performance,Policy Executive Compensation ESG Performance,Policy Executive Retention,Compensation Improvement Tools,Internal Audit Department Reporting,Succession Plan,External Consultants,Audit Committee Independence,Audit Committee Mgt Independence,Audit Committee Expertise,Audit Committee NonExecutive Members,Compensation Committee Independence,Compensation Committee Mgt Independence,Compensation Committee NonExecutive Members,Nomination Committee Independence,Nomination Committee Mgt Independence,Nomination Committee Involvement,Nomination Committee NonExecutive Members,Board Attendance,Number of Board Meetings,Board Meeting Attendance Average,Committee Meetings Attendance Average,Board Size More Ten Less Eight,Board Size,Board Background and Skills,"Board Gender Diversity, Percent","Board Specific Skills, Percent",Average Board Tenure,Non-Executive Board Members,Independent Board Members,Strictly Independent Board Members,CEO Chairman Duality,CEO Board Member,Chairman is ex-CEO,Board Member Affiliations,Board Individual Re-election,Board Member Membership Limits,Board Member Term Duration,Executive Compensation Policy,Executive Individual Compensation,Total Senior Executives Compensation,Highest Remuneration Package,CEO Compensation Link to TSR,Executive Compensation LT Objectives,Sustainability Compensation Incentives,Shareholders Approval Stock Compensation Plan,Board Member Compensation,Board Member LT Compensation Incentives,Executive Compensation Controversies,Mgt Compensation Controversies Count,Recent Mgt Compensation Controversies,"Board Cultural Diversity, Percent","Executive Members Gender Diversity, Percent",Chief Diversity Officer,Executives Cultural Diversity,Total Senior Executives Compensation To Revenues in million,Ethnic Minorities Board Percentage,Asian - Ethnic Minorities Board Percentage,Black or African American - Ethnic Minorities Board Percentage,Hispanic or Latino - Ethnic Minorities Board Percentage,White - Ethnic Minorities Board Percentage,Other - Ethnic Minorities Board Percentage
CPRT.OQ,True,True,False,True,False,True,False,False,False,False,True,False,True,True,True,,,,,,,49.7,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,8,75.0,75.0,2,12,True,16.6666666666667,58.3333333333333,15.3958333333333,75.0,75.0,33.3333333333333,True,True,True,0.833333333333333,True,999,1,True,True,7239639,4301890,True,False,False,True,3337593,1,False,,,,16.6666666666667,,,1708.74237606811,25.0,16.67,8.33,,75.0,
TXT.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.N,True,True,False,True,False,False,False,False,True,True,True,True,True,True,True,,,,107.0,,,215.0,False,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,,True,,100.0,True,0.0,100.0,False,6,75.0,75.0,1,11,True,27.2727272727273,54.5454545454545,8.75,90.9090909090909,90.9090909090909,27.2727272727273,False,True,False,1.18181818181818,True,999,1,True,False,81035743,26410845,True,False,True,True,4005000,0,False,,,,22.2222222222222,,,662.40307840701,20.0,,10.0,10.0,80.0,
MTCH.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAQ.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFIV.OQ,True,True,False,True,False,True,True,False,True,True,False,True,True,True,True,,,,260.0,,,116.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,85.7142857142857,True,100.0,100.0,True,0.0,100.0,False,10,75.0,75.0,0,10,True,30.0,75.0,7.5,91.6666666666667,91.6666666666667,58.3333333333333,False,True,False,0.666666666666667,True,999,1,True,False,41411500,18044442,True,False,True,True,3755440,1,False,,,10.0,25.0,,,14705.1617118589,33.33,8.33,8.33,16.67,66.67,
LEN.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDNS.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVDA.OQ,True,True,False,True,False,True,False,False,False,False,True,False,True,True,True,,,,,,,,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,7,75.0,75.0,3,13,True,23.0769230769231,61.5384615384615,15.9230769230769,92.3076923076923,92.3076923076923,46.1538461538462,False,True,False,0.230769230769231,True,999,1,True,False,61124274,21356924,True,False,False,True,4247736,1,False,,,7.69230769230769,40.0,,,2266.04411655668,23.08,15.38,7.69,0.0,76.92,0.01
WELL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLD.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROST.OQ,True,True,True,True,False,False,False,False,True,True,True,True,True,True,False,,,,175.0,,,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,5,75.0,75.0,2,12,True,41.6666666666667,46.1538461538462,13.2692307692308,84.6153846153846,76.9230769230769,38.4615384615385,False,True,False,0.307692307692308,True,999,1,True,False,28726800,11335100,True,True,False,True,2735230,3,False,,,,20.0,,,1536.53761807465,8.0,,8.0,,92.0,
MRK.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WEC.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSCI.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEHC.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYB.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBM.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IQV.N,True,True,False,True,False,False,False,False,True,False,True,True,True,True,False,,,,200.0,,,343.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,4,75.0,75.0,0,10,True,40.0,70.0,7.925,90.0,90.0,,True,True,True,1.3,False,999,1,True,False,53035853,26732998,True,False,True,True,2968030,0,False,,,,0.0,,,3442.76877637131,,,,,,
VRTX.OQ,True,True,False,True,False,False,True,False,True,False,True,True,True,True,False,,,,150.0,,,88.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,83.3333333333333,False,85.7142857142857,83.3333333333333,True,0.0,83.3333333333333,False,8,100.0,100.0,1,11,True,45.4545454545455,66.6666666666667,7.77083333333333,83.3333333333333,83.3333333333333,66.6666666666667,True,True,True,0.666666666666667,False,999,1,True,False,53893365,21538668,True,False,True,True,5368209,1,False,,,,41.6666666666667,,,4890.4606128801,,,,,,
DXCM.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEP.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLK.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HII.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVS.N,True,True,True,True,False,True,True,False,True,False,True,True,False,True,False,,,,200.0,,,299.0,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,90.0,True,True,100.0,,True,,83.3333333333333,True,0.0,83.3333333333333,False,14,97.0,97.0,6,16,True,31.25,72.2222222222222,5.88888888888889,83.3333333333333,83.3333333333333,50.0,False,True,False,0.888888888888889,True,999,1,True,False,80362568,23431466,True,False,True,True,4413333,0,True,,1,,10.0,,,215.559624365292,7.7,,7.69,,92.3,0.01
PH.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSC.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HWM.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAX.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUM.N,True,True,False,True,False,True,False,False,True,True,True,False,True,True,False,,,,,,,195.0,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,12,75.0,75.0,2,12,True,25.0,57.1428571428571,7.44642857142857,85.7142857142857,85.7142857142857,64.2857142857143,False,True,False,1.14285714285714,True,999,1,True,False,67903055,18061557,True,False,True,True,4339163,1,False,,,8.33333333333333,8.33333333333333,,,576.617513438235,18.0,,,,,
AXON.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZBH.N,True,True,False,True,False,True,True,False,False,True,True,True,False,True,False,,,,150.0,,,220.0,False,False,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,,False,,,False,6,75.0,75.0,1,11,True,27.2727272727273,75.0,8.52083333333333,91.6666666666667,91.6666666666667,50.0,False,True,False,0.75,True,999,1,True,False,30557187,14992867,True,False,True,True,3521490,0,False,,,,22.2222222222222,,,3979.52582502019,50.0,,,,,
TDY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GILD.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPAM.N,True,True,False,True,False,True,True,False,True,False,True,True,True,True,False,,,,200.0,,,219.0,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,9,75.0,75.0,0,10,True,40.0,80.0,10.375,90.0,90.0,50.0,True,True,True,0.4,False,999,3,True,False,25808945,9046642,True,False,False,True,2544703,1,False,,,,10.0,,,5458.81398664112,10.0,10.0,,,90.0,
NOC.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNW.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BFb.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DE.N,True,True,False,True,False,True,False,False,True,False,True,True,False,True,True,,,,200.0,,,190.0,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,,False,,,False,5,96.0,96.0,1,11,True,36.3636363636364,50.0,9.14583333333333,91.6666666666667,91.6666666666667,58.3333333333333,True,True,True,1.33333333333333,True,999,1,True,False,58099907,27801672,True,False,True,True,3221507,1,False,,,,36.3636363636364,,,1125.0950232378,18.0,,18.0,,82.0,
HSY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GL.N,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,,,,150.0,,,155.0,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,4,75.0,75.0,1,11,True,45.4545454545455,75.0,6.08333333333333,83.3333333333333,83.3333333333333,66.6666666666667,True,True,True,0.416666666666667,True,999,1,True,False,29734736,8727298,True,False,True,True,2833700,,False,,,,30.0,,12.5,5146.13723027537,25.0,8.33,8.33,8.34,75.0,
SLB.N,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,,,,150.0,,,185.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,8,98.0,98.0,1,11,True,27.2727272727273,81.8181818181818,4.68181818181818,90.9090909090909,81.8181818181818,81.8181818181818,False,True,False,0.909090909090909,True,999,1,True,False,39914144,17310864,True,False,True,True,3493698,,False,,,81.8181818181818,15.3846153846154,,8.33333333333333,1099.89649756124,,,,,,
AWK.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKG.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPAY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADI.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMC.N,True,True,False,True,False,True,False,False,True,True,False,True,True,True,True,,,,200.0,,,314.0,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,,False,,,False,11,96.0,96.0,2,12,True,33.3333333333333,71.4285714285714,9.82142857142857,92.8571428571429,92.8571428571429,42.8571428571429,False,True,False,0.857142857142857,True,999,1,True,False,52992035,22807539,True,False,False,True,3899836,,False,,,33.3333333333333,20.0,,,2166.65446888544,,,,,,
IT.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECL.N,True,True,True,True,False,False,False,False,False,False,True,True,False,True,False,,,,200.0,,,327.0,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,,False,,,True,6,100.0,100.0,2,12,True,33.3333333333333,84.6153846153846,9.75,92.3076923076923,92.3076923076923,46.1538461538462,True,True,True,1.84615384615385,True,999,1,True,False,34219296,16390924,True,False,True,True,3773156,1,False,,,,41.1764705882353,,,2173.8407003189,30.8,,,,,
BXP.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ED.N,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,,,,,,,116.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,11,75.0,75.0,2,12,True,41.6666666666667,66.6666666666667,10.875,91.6666666666667,91.6666666666667,50.0,True,True,True,1.33333333333333,True,999,1,True,False,35711863,14984213,True,False,True,True,3782079,0,False,,,,30.0,,,2340.84052176193,,,,,,
ALLE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OTIS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTVA.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTV.N,True,True,False,True,False,False,False,False,True,True,False,True,True,True,False,,,,200.0,,,223.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,7,75.0,75.0,0,9,True,33.3333333333333,77.7777777777778,5.03125,88.8888888888889,88.8888888888889,88.8888888888889,False,True,False,1.44444444444444,False,999,1,True,False,44542542,18313164,True,False,True,True,2862447,1,False,,,11.1111111111111,25.0,,,7147.62059116146,,,,,,
AEE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRU.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DLTR.OQ,True,True,False,True,False,False,False,False,False,False,True,True,True,True,False,,,,150.0,,,951.0,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,12.5,100.0,False,18,75.0,75.0,2,12,True,33.3333333333333,50.0,5.76388888888889,83.3333333333333,83.3333333333333,,True,True,True,0.888888888888889,True,999,1,True,False,170717542,136469779,True,False,True,True,3474181,0,False,,,,18.1818181818182,,,11077.2826785193,18.18,9.09,9.09,,81.82,
CF.N,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,,30,,150.0,2022,2025,90.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,5,100.0,100.0,3,13,True,30.7692307692308,84.6153846153846,7.80769230769231,84.6153846153846,84.6153846153846,61.5384615384615,False,True,False,0.384615384615385,True,999,1,True,False,32798839,12296083,True,False,True,True,3327273,1,False,,,,20.0,,,5525.41088274933,23.0,,,,,
NEE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KLAC.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AME.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SJM.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DVA.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COIN.OQ,True,True,False,True,False,True,True,False,True,False,True,False,False,False,True,,,,,,,21.67772,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,20.0,100.0,False,5,75.0,75.0,0,10,True,20.0,72.7272727272727,5.20454545454545,90.9090909090909,81.8181818181818,63.6363636363636,True,True,True,0.909090909090909,False,999,1,True,False,55391583,20956389,True,True,False,True,4448984,3,False,,,,40.0,,,8438.65733052936,,,,,,
CMS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BDX.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGM.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUBB.N,True,True,False,True,False,True,False,False,True,False,True,False,True,True,False,,,,,,,164.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,8,98.0,98.0,0,10,True,30.0,63.6363636363636,8.25,90.9090909090909,90.9090909090909,45.4545454545455,True,True,True,1.09090909090909,True,999,1,True,False,20218609,9321451,True,False,True,True,2605529,0,False,,,,28.5714285714286,,,3592.18424091676,,,,,,
ALGN.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REGN.OQ,True,True,False,True,False,True,True,False,True,False,True,True,True,True,False,,,,200.0,,,41.0,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,,False,,,True,7,98.9,98.84,3,13,True,30.7692307692308,69.2307692307692,17.6923076923077,84.6153846153846,84.6153846153846,46.1538461538462,True,True,True,0.384615384615385,False,999,3,True,False,37188484,8655178,True,False,True,True,7050930,1,False,,,,11.1111111111111,,,2618.53851570201,,,,,,
EFX.N,True,True,False,True,False,True,True,False,False,True,False,True,True,True,True,,,,120.0,,,201.0,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,,False,,,False,4,75.0,75.0,0,10,True,40.0,90.0,7.85,90.0,90.0,60.0,False,True,False,0.6,True,999,1,True,False,47577744,14797899,True,True,True,True,3257767,3,False,,,,33.3333333333333,,,8374.74151132703,10.0,,10.0,,90.0,
USB.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSGP.OQ,True,False,False,True,False,True,False,False,False,True,False,True,True,True,True,,,,300.0,,,315.0,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,7,75.0,75.0,0,8,True,37.5,77.7777777777778,15.5,88.8888888888889,88.8888888888889,,False,True,False,0.333333333333333,True,999,1,True,False,70313763,37393960,True,True,False,True,2351332,4,False,,,,25.0,,,25697.59630144,,,,,,
HCA.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVGO.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
