Instrument,Board Conflicts of Interest,Board Effectiveness Review,Board Oversight of Health and Safety,Board Related Party Transactions,Chief Legal Officer Report to Board,Code of Conduct Non-Compliance,Code of Conduct Oversight,Compliance Head Report to Board,C-Suite Risk Oversight,Chairperson Independent,Lead Independent Director,Bonus Cap Senior Executives,CEO Claw-Back,Executive Claw-Back,Executive Compensation Risk,Code of Conduct Claims,Targets Board Diversity Percent,Bonus Cap High Paid Staff,Bonus Cap Senior Executives Percent,Targets Board Diversity - Target Set Year,Targets Board Diversity - Target Year,Median Salary Gap,Current CEO Chairman Duality,Board Functions Policy,Corporate Governance Board Committee,Nomination Board Committee,Audit Board Committee,Compensation Board Committee,Board Structure Policy,Policy Board Size,Policy Board Independence,Policy Board Diversity,Policy Board Experience,Policy Executive Compensation Performance,Policy Executive Compensation ESG Performance,Policy Executive Retention,Compensation Improvement Tools,Internal Audit Department Reporting,Succession Plan,External Consultants,Audit Committee Independence,Audit Committee Mgt Independence,Audit Committee Expertise,Audit Committee NonExecutive Members,Compensation Committee Independence,Compensation Committee Mgt Independence,Compensation Committee NonExecutive Members,Nomination Committee Independence,Nomination Committee Mgt Independence,Nomination Committee Involvement,Nomination Committee NonExecutive Members,Board Attendance,Number of Board Meetings,Board Meeting Attendance Average,Committee Meetings Attendance Average,Board Size More Ten Less Eight,Board Size,Board Background and Skills,"Board Gender Diversity, Percent","Board Specific Skills, Percent",Average Board Tenure,Non-Executive Board Members,Independent Board Members,Strictly Independent Board Members,CEO Chairman Duality,CEO Board Member,Chairman is ex-CEO,Board Member Affiliations,Board Individual Re-election,Board Member Membership Limits,Board Member Term Duration,Executive Compensation Policy,Executive Individual Compensation,Total Senior Executives Compensation,Highest Remuneration Package,CEO Compensation Link to TSR,Executive Compensation LT Objectives,Sustainability Compensation Incentives,Shareholders Approval Stock Compensation Plan,Board Member Compensation,Board Member LT Compensation Incentives,Executive Compensation Controversies,Mgt Compensation Controversies Count,Recent Mgt Compensation Controversies,"Board Cultural Diversity, Percent","Executive Members Gender Diversity, Percent",Chief Diversity Officer,Executives Cultural Diversity,Total Senior Executives Compensation To Revenues in million,Ethnic Minorities Board Percentage,Asian - Ethnic Minorities Board Percentage,Black or African American - Ethnic Minorities Board Percentage,Hispanic or Latino - Ethnic Minorities Board Percentage,White - Ethnic Minorities Board Percentage,Other - Ethnic Minorities Board Percentage
MCD.N,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,,,,,,,,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,,False,,,False,8,98.0,98.0,2,12,True,25.0,75.0,10.2916666666667,91.6666666666667,91.6666666666667,25.0,False,True,False,1.33333333333333,False,999,1,True,False,36481383.0,10847032.0,True,False,False,True,3894608.0,1,False,,,8.33333333333333,41.6666666666667,,,1899.30044044607,25.0,,16.67,8.33,75.0,
HD.N,True,True,False,True,False,False,True,False,False,False,True,False,True,True,False,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,7,75.0,75.0,2,12,True,25.0,28.5714285714286,7.51785714285714,92.8571428571429,92.8571428571429,,True,True,True,1.5,True,999,1,True,False,29679939.0,10889833.0,True,False,False,True,3315000.0,,False,,,,22.2222222222222,,,269.266854161941,25.0,0.0,16.7,8.3,75.0,0.0
SPG.N,True,True,False,True,False,True,True,False,True,False,True,False,True,True,True,,,,,,,,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,14,90.0,90.0,3,13,True,23.0769230769231,69.2307692307692,14.7307692307692,84.6153846153846,76.9230769230769,30.7692307692308,True,True,True,0.538461538461538,True,999,1,True,False,18044955.0,8966782.0,True,False,False,True,3024342.0,1,False,,,,0.0,,,3916.42826928165,,,,,,
HBAN.OQ,,,,,False,,,False,,False,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,25,97.0,97.0,3,13,True,38.4615384615385,40.0,7.63333333333333,93.3333333333333,93.3333333333333,60.0,True,True,True,0.733333333333333,True,999,1,True,False,20733600.0,8007680.0,True,False,False,True,3426750.0,0,False,,,,33.3333333333333,,,4306.04361370716,15.0,,7.7,7.7,84.6,
LVS.N,,,,,False,,,False,,False,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,75.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,12,100.0,100.0,1,11,True,27.2727272727273,66.6666666666667,8.5,75.0,58.3333333333333,41.6666666666667,True,True,True,0.333333333333333,True,999,1,True,True,73275600.0,31204900.0,True,True,False,True,3026290.0,5,False,,,,0.0,,,17306.4714218233,31.0,17.0,4.0,8.0,69.0,2.0
CTRA.N,,,,,False,,,False,,False,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,8,75.0,75.0,0,9,True,22.2222222222222,88.8888888888889,8.72222222222222,88.8888888888889,88.8888888888889,66.6666666666667,True,True,True,1.0,True,999,1,True,False,28210457.0,14194706.0,True,False,False,True,2808187.0,0,False,,,,8.33333333333333,,,19234.9620625327,,,,,,
ON.OQ,,,,,False,,,False,,True,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,87.5,100.0,True,100.0,85.7143,True,0.0,85.7143,False,30,,,1,11,True,18.1818181818182,80.0,7.13333333333333,86.6666666666667,86.6666666666667,66.6666666666667,False,True,False,1.8,True,999,1,True,False,24378900.0,7866810.0,True,False,True,True,2294670.0,1,False,,,,0.0,,,4639.18173168411,,,,,,
AIG.N,,,,,False,,,False,,True,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,12,75.0,75.0,3,13,True,23.0769230769231,78.5714285714286,6.57142857142857,85.7142857142857,85.7142857142857,57.1428571428571,False,True,False,1.0,True,999,1,True,False,70372300.0,24067000.0,True,False,False,True,3754400.0,0,False,,,,16.6666666666667,,,1609.0246021584,15.0,,,,,
AIZ.N,,,,,False,,,False,,True,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,87.5,True,100.0,100.0,True,0.0,100.0,False,6,75.0,75.0,2,12,True,25.0,38.4615384615385,7.44230769230769,92.3076923076923,92.3076923076923,61.5384615384615,False,True,False,0.769230769230769,True,999,1,True,False,26345244.0,11855966.0,True,True,False,True,3179771.0,3,False,,,,30.0,,,2609.5509969591,25.0,,,,,
CARR.N,,,,,False,,,False,,False,,,,,,,,,,,,,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,,False,,,False,10,100.0,100.0,0,138,True,12.5,75.0,0.96875,75.0,75.0,75.0,False,True,False,1.25,True,999,1,True,False,44262200.0,15441000.0,True,False,True,True,1935600.0,,False,,,,8.33333333333333,,,2535.64390467461,25.0,,,,25.0,75.0
EVRG.OQ,,,,,False,,,False,,False,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,14,100.0,100.0,2,12,True,33.3333333333333,52.9411764705882,10.2647058823529,88.2352941176471,88.2352941176471,,False,True,False,0.764705882352941,True,999,1,True,False,20206500.0,8999456.0,True,False,False,True,3902980.0,0,False,,,,18.1818181818182,,,4112.52900232019,,,,,,
SMCI.OQ,,,,,False,,,False,,False,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,15,75.0,75.0,0,8,True,25.0,87.5,11.59375,75.0,75.0,25.0,True,True,True,0.375,False,999,3,True,False,5190794.0,,True,False,False,True,3216825.0,1,False,,,,14.2857142857143,,,1554.46456886977,,,,,,
COST.OQ,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,,,,,,,193.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,5,100.0,100.0,0,10,True,30.0,40.0,14.375,80.0,80.0,40.0,False,True,False,1.2,True,999,1,True,False,27637900.0,8804750.0,True,True,True,True,2458700.0,3,False,,,,7.69230769230769,True,,141.060792429911,10.0,,,,90.0,10.0
MCO.N,,,,,False,,,False,,True,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,9,90.0,90.0,0,10,True,30.0,90.9090909090909,7.275,81.8181818181818,81.8181818181818,54.5454545454545,False,True,False,1.0,False,999,1,True,False,32748661.0,17270662.0,True,False,True,True,2876902.0,1,False,,,,22.2222222222222,,,6097.31167380376,,,,,,
DIS.N,True,True,False,True,False,False,False,False,False,False,True,True,True,True,False,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,13,75.0,75.0,0,10,True,40.0,50.0,4.7,80.0,80.0,70.0,True,True,True,1.0,True,15,1,True,False,67545831.0,21031389.0,True,False,True,True,2461479.0,0,False,,,,42.8571428571429,,,1033.0004129198,30.0,,,,,
LULU.OQ,True,True,False,True,False,True,True,False,True,False,False,True,True,True,False,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,6,75.0,75.0,0,10,True,50.0,54.5454545454545,6.25,90.9090909090909,81.8181818181818,45.4545454545455,False,True,False,0.909090909090909,False,999,3,True,False,28019415.0,11289944.0,False,False,False,True,2182910.0,1,False,,,,60.0,,,7041.29951629635,,,,,,
PAYX.OQ,,,,,False,,,False,,False,,,,,,,,,,,,,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,,False,,,False,4,99.0,99.0,0,9,True,22.2222222222222,44.4444444444444,16.2222222222222,77.7777777777778,77.7777777777778,11.1111111111111,True,True,True,1.55555555555556,True,999,1,True,False,20049500.0,9627250.0,True,False,False,True,2185180.0,1,False,,,,22.2222222222222,,,4942.19581936502,30.0,,,,,
WSM.N,,,,,False,,,False,,False,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,75.0,80.0,True,0.0,80.0,False,4,75.0,75.0,1,7,True,57.1428571428571,20.0,5.425,80.0,90.0,,False,True,False,1.3,True,10,1,True,False,35575857.0,17028444.0,True,False,False,True,2375274.0,1,False,,,,50.0,,,6031.84278488602,25.6,14.49,2.9,3.86,74.4,4.35
AMD.OQ,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,75.0,100.0,True,75.0,85.7143,True,0.0,85.7143,False,15,75.0,75.0,0,8,True,25.0,75.0,5.625,75.0,87.5,75.0,False,True,False,2.0,True,999,1,True,False,59256000.0,27141900.0,True,False,False,True,2349920.0,1,False,,,,12.5,,,6069.44586704906,,,,,,
REG.OQ,,,,,False,,,False,,False,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,9,75.0,75.0,1,11,True,27.2727272727273,66.6666666666667,9.72916666666667,83.3333333333333,83.3333333333333,58.3333333333333,True,True,True,1.0,True,999,1,True,False,13496800.0,4944740.0,True,True,False,True,1744750.0,4,False,,,,16.6666666666667,,,13281.9642286024,0.0,,0.0,,100.0,
DHI.N,True,True,True,True,False,True,False,False,True,False,False,False,True,True,False,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,6,100.0,100.0,2,6,True,33.3333333333333,50.0,15.3333333333333,83.3333333333333,83.3333333333333,16.6666666666667,True,False,True,0.333333333333333,True,999,1,True,False,64416500.0,32536500.0,True,True,False,True,1449500.0,5,False,,,,0.0,,,3171.49243517092,,,,,,
TTD.OQ,,,,,False,,,False,,False,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,8,75.0,75.0,0,8,True,25.0,62.5,5.8125,75.0,75.0,62.5,True,True,True,0.75,False,999,3,True,False,38830800.0,15927500.0,True,False,False,True,2194250.0,1,False,,,,27.2727272727273,,,46446.491944696,,,,,,
TRV.N,,,,,True,,,False,,False,,,,,,,,,,,,,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,5,75.0,75.0,3,13,True,30.7692307692308,53.8461538461538,9.5,84.6153846153846,84.6153846153846,,True,True,True,2.07692307692308,True,999,1,True,False,41272120.0,18990270.0,True,False,True,True,3158962.0,1,False,,,,26.6666666666667,,,1288.30440754152,,,,,,
MOS.N,,,,,False,,,False,,True,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,6,100.0,100.0,2,12,True,25.0,53.3333333333333,8.08333333333333,93.3333333333333,93.3333333333333,60.0,False,True,False,0.933333333333333,True,999,1,True,False,28920500.0,12788300.0,True,True,True,True,2982380.0,3,False,,,8.33333333333333,20.0,,,3331.2024142737,,,,,,
WDC.OQ,,,,,False,,,False,,False,,,,,,,,,,,,,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,,False,,,False,17,75.0,96.0,0,8,True,50.0,66.6666666666667,9.3125,75.0,83.3333333333333,,True,True,True,1.0,True,999,1,True,False,4615000.0,,True,False,False,True,4054639.0,1,False,,,,12.5,,,275.752868068834,,,,,,
VTR.N,,,,,False,,,False,,False,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,7,90.0,90.0,1,11,True,36.3636363636364,45.4545454545455,9.45454545454546,90.9090909090909,90.9090909090909,63.6363636363636,True,True,True,0.909090909090909,True,999,1,True,False,37367800.0,12628700.0,True,False,True,True,2923310.0,1,False,,,,33.3333333333333,,,9845.6614226277,,,,,,
IVZ.N,,,,,False,,,False,,False,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,11,75.0,75.0,0,10,True,20.0,45.4545454545455,8.97727272727273,72.7272727272727,72.7272727272727,45.4545454545455,False,True,False,2.18181818181818,True,999,1,True,False,30280161.0,,True,False,False,True,5848062.0,1,False,,,60.0,9.09090909090909,,,4927.12851470971,,,,,,
ZBRA.OQ,,,,,False,,,False,,True,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,10,75.0,75.0,0,8,True,25.0,44.4444444444444,11.6388888888889,88.8888888888889,88.8888888888889,44.4444444444444,False,True,False,0.444444444444444,False,999,3,True,False,19259221.0,10077727.0,True,False,True,True,2203884.0,0,False,,,,30.0,,,4329.86083633094,38.0,,,,,
AMAT.OQ,True,True,True,True,False,False,False,False,False,True,False,False,True,False,False,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,6,75.0,75.0,1,11,True,27.2727272727273,58.3333333333333,11.2916666666667,91.6666666666667,83.3333333333333,41.6666666666667,False,True,False,0.666666666666667,True,999,1,True,False,43582943.0,17295000.0,True,False,True,True,3214326.0,0,False,,,,10.0,,,2533.59743053133,30.0,,,,,
STX.OQ,,,,,False,,,False,,False,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,5,90.0,90.0,0,9,True,22.2222222222222,80.0,8.075,80.0,80.0,70.0,True,True,True,0.9,True,999,1,True,False,23977244.0,11698767.0,True,False,False,True,3990707.0,1,False,,,,14.2857142857143,,,2281.59139784946,,,,,,
FDS.N,,,,,False,,,False,,True,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,7,75.0,75.0,0,10,True,30.0,81.8181818181818,9.06818181818182,81.8181818181818,81.8181818181818,54.5454545454545,True,True,True,0.636363636363636,False,999,3,True,False,11336359.0,4719062.0,True,True,True,True,783411.0,3,False,,,,28.5714285714286,,,7587.3606445572,24.0,13.0,1.2,1.5,76.0,8.3
KVUE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYK.N,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,14.2857142857143,100.0,False,6,75.0,75.0,0,10,True,40.0,63.6363636363636,9.59090909090909,90.9090909090909,90.9090909090909,54.5454545454545,True,True,True,1.0,True,999,1,True,False,45205268.0,16359898.0,True,False,True,True,2727606.0,1,False,,,,22.2222222222222,,,2642.34673836801,50.0,30.0,20.0,,50.0,
DELL.N,,,,,False,,,False,,False,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,75.0,True,25.0,75.0,False,6,75.0,75.0,1,7,True,28.5714285714286,57.1428571428571,4.28571428571429,85.7142857142857,57.1428571428571,57.1428571428571,True,True,True,1.0,True,999,1,True,False,52003804.0,19943649.0,True,True,False,True,2243726.0,4,False,,,14.2857142857143,25.0,,,613.143948593999,,,,,,
VRSN.OQ,,,,,False,,,False,,False,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,5,75.0,75.0,0,8,True,25.0,50.0,13.9375,87.5,87.5,37.5,True,True,True,0.625,True,999,1,True,False,20009752.0,10098500.0,True,False,False,True,2387569.0,0,False,,,,0.0,,,15817.3605786333,,,,,,
TECH.OQ,,,,,False,,,False,,True,,,,,,,,,,,,214.0,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,5,100.0,100.0,0,9,True,22.2222222222222,55.5555555555556,10.1388888888889,88.8888888888889,88.8888888888889,44.4444444444444,False,True,False,0.777777777777778,True,999,1,True,False,35692300.0,15889900.0,True,False,False,True,2464800.0,1,False,,,,20.0,,,38336.2763041442,,,,,,
NVR.N,,,,,False,,,False,,False,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,7,100.0,100.0,2,12,True,25.0,76.9230769230769,13.6730769230769,92.3076923076923,84.6153846153846,38.4615384615385,True,False,True,0.923076923076923,True,999,1,True,False,8468500.0,4012200.0,True,True,False,True,1776631.0,4,False,,,,0.0,,,1119.27771991689,,,,,,
JBL.N,,,,,False,,,False,,False,,,,,,,,,,,,1818.0,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,7,82.0,82.0,0,10,True,30.0,60.0,14.875,80.0,80.0,30.0,True,True,True,0.9,True,999,1,True,False,36052400.0,15313200.0,True,False,False,True,2959470.0,1,False,,,,0.0,,,1231.08758750213,,,,,,
