Instrument,Board Conflicts of Interest,Board Effectiveness Review,Board Oversight of Health and Safety,Board Related Party Transactions,Chief Legal Officer Report to Board,Code of Conduct Non-Compliance,Code of Conduct Oversight,Compliance Head Report to Board,C-Suite Risk Oversight,Chairperson Independent,Lead Independent Director,Bonus Cap Senior Executives,CEO Claw-Back,Executive Claw-Back,Executive Compensation Risk,Code of Conduct Claims,Targets Board Diversity Percent,Bonus Cap High Paid Staff,Bonus Cap Senior Executives Percent,Targets Board Diversity - Target Set Year,Targets Board Diversity - Target Year,Median Salary Gap,Current CEO Chairman Duality,Board Functions Policy,Corporate Governance Board Committee,Nomination Board Committee,Audit Board Committee,Compensation Board Committee,Board Structure Policy,Policy Board Size,Policy Board Independence,Policy Board Diversity,Policy Board Experience,Policy Executive Compensation Performance,Policy Executive Compensation ESG Performance,Policy Executive Retention,Compensation Improvement Tools,Internal Audit Department Reporting,Succession Plan,External Consultants,Audit Committee Independence,Audit Committee Mgt Independence,Audit Committee Expertise,Audit Committee NonExecutive Members,Compensation Committee Independence,Compensation Committee Mgt Independence,Compensation Committee NonExecutive Members,Nomination Committee Independence,Nomination Committee Mgt Independence,Nomination Committee Involvement,Nomination Committee NonExecutive Members,Board Attendance,Number of Board Meetings,Board Meeting Attendance Average,Committee Meetings Attendance Average,Board Size More Ten Less Eight,Board Size,Board Background and Skills,"Board Gender Diversity, Percent","Board Specific Skills, Percent",Average Board Tenure,Non-Executive Board Members,Independent Board Members,Strictly Independent Board Members,CEO Chairman Duality,CEO Board Member,Chairman is ex-CEO,Board Member Affiliations,Board Individual Re-election,Board Member Membership Limits,Board Member Term Duration,Executive Compensation Policy,Executive Individual Compensation,Total Senior Executives Compensation,Highest Remuneration Package,CEO Compensation Link to TSR,Executive Compensation LT Objectives,Sustainability Compensation Incentives,Shareholders Approval Stock Compensation Plan,Board Member Compensation,Board Member LT Compensation Incentives,Executive Compensation Controversies,Mgt Compensation Controversies Count,Recent Mgt Compensation Controversies,"Board Cultural Diversity, Percent","Executive Members Gender Diversity, Percent",Chief Diversity Officer,Executives Cultural Diversity,Total Senior Executives Compensation To Revenues in million,Ethnic Minorities Board Percentage,Asian - Ethnic Minorities Board Percentage,Black or African American - Ethnic Minorities Board Percentage,Hispanic or Latino - Ethnic Minorities Board Percentage,White - Ethnic Minorities Board Percentage,Other - Ethnic Minorities Board Percentage
MCD.N,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,,,,,,,,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,,False,,,False,7,96.0,96.0,2,12,True,25.0,71.4285714285714,9.75,85.7142857142857,85.7142857142857,35.7142857142857,False,True,False,1.35714285714286,False,999,1,True,False,36143342.0,17432406.0,True,False,False,True,3778311.0,1,False,,,8.33333333333333,25.0,,,1691.75553724888,,,,,,
HD.N,True,True,False,True,False,False,True,False,False,False,True,False,True,True,False,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,6,,,4,14,True,21.4285714285714,33.3333333333333,6.83333333333333,93.3333333333333,93.3333333333333,,True,True,True,1.4,True,999,1,True,False,29797352.0,11366662.0,True,False,False,True,3897500.0,,False,,,,33.3333333333333,,,275.383787880188,,,,,,
SPG.N,True,True,False,True,False,True,True,False,True,False,True,False,True,True,True,,,,,,,,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,6,75.0,75.0,3,13,True,23.0769230769231,69.2307692307692,12.625,84.6153846153846,76.9230769230769,30.7692307692308,True,True,True,0.538461538461538,True,999,1,True,False,20955196.0,10439378.0,True,False,False,True,3155531.0,0,False,,,,0.0,,,3641.09606131093,,,,,,
HBAN.OQ,,,,,False,,,False,,False,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,12,96.0,96.0,5,15,True,40.0,40.0,6.56666666666667,93.3333333333333,93.3333333333333,73.3333333333333,True,True,True,0.733333333333333,True,999,1,True,False,20210130.0,7488685.0,True,False,True,True,3174352.0,0,False,,,,33.3333333333333,,,4330.4328262267,,,,,,
LVS.N,,,,,False,,,False,,False,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,75.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,10,75.0,75.0,1,11,True,9.09090909090909,81.8181818181818,8.34090909090909,72.7272727272727,45.4545454545455,45.4545454545455,True,True,True,0.363636363636364,False,999,1,True,True,19334900.0,11344700.0,True,True,False,True,2288470.0,5,False,,,,0.0,,,6576.49659863946,,,,,,
CTRA.N,,,,,False,,,False,,False,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,6,75.0,75.0,0,9,True,22.2222222222222,88.8888888888889,7.66666666666667,88.8888888888889,88.8888888888889,55.5555555555556,True,True,True,1.0,True,999,1,True,False,27693139.0,13830926.0,True,False,False,True,2743880.0,0,False,,,,8.33333333333333,,,13402.4329748625,,,,,,
ON.OQ,,,,,False,,,False,,True,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,11,75.0,75.0,0,10,True,20.0,80.0,9.65,90.0,90.0,60.0,False,True,False,2.0,True,999,1,True,False,20413651.0,8894933.0,True,False,False,True,2816331.0,0,False,,,,0.0,,,3699.53261204444,,,,,,
AIG.N,,,,,False,,,False,,True,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,10,75.0,75.0,3,13,True,30.7692307692308,80.0,6.35,93.3333333333333,93.3333333333333,60.0,False,True,False,1.13333333333333,True,999,1,True,False,64353553.0,19369637.0,True,False,False,True,3987055.0,0,False,,,,30.7692307692308,,8.33333333333333,1289.13367387821,,,,,,
AIZ.N,,,,,False,,,False,,True,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,87.5,True,100.0,100.0,True,0.0,100.0,False,5,75.0,75.0,2,12,True,25.0,37.5,7.109375,93.75,81.25,,False,True,False,0.625,True,999,1,True,False,24874729.0,10155682.0,True,True,False,True,2965117.0,3,False,,,,33.3333333333333,,,2465.43193847008,,,,,,
CARR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVRG.OQ,,,,,False,,,False,,False,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,False,100.0,100.0,True,100.0,100.0,True,,100.0,False,,,,5,15,True,26.6666666666667,0.0,10.5333333333333,86.6666666666667,86.6666666666667,,False,True,False,0.6,True,999,1,True,False,14095094.0,5793976.0,True,False,False,True,3286182.0,,False,,,,18.1818181818182,,,2738.08112203271,,,,,,
SMCI.OQ,,,,,False,,,False,,False,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,16,,,0,8,True,25.0,55.5555555555556,13.0833333333333,77.7777777777778,66.6666666666667,33.3333333333333,True,True,True,0.444444444444444,False,999,3,True,False,2835177.0,831529.0,True,False,False,True,788753.0,1,False,,,,14.2857142857143,,,809.967260510348,,,,,,
COST.OQ,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,True,5,96.36,97.61,0,10,True,30.0,36.3636363636364,13.375,81.8181818181818,81.8181818181818,36.3636363636364,False,True,False,1.18181818181818,False,999,1,True,False,26804741.0,8279552.0,True,True,False,True,2653764.0,3,False,,,,0.0,True,,160.737468592777,10.0,,,,90.0,10.0
MCO.N,,,,,False,,,False,,True,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,8,80.0,80.0,0,10,True,30.0,50.0,7.05555555555556,90.0,90.0,70.0,False,True,False,1.1,False,999,1,True,False,31186220.0,13751632.0,True,False,True,True,2770023.0,1,False,,,10.0,25.0,,,6458.11141022986,,,,,,
DIS.N,True,True,False,True,False,False,False,False,False,False,True,True,True,True,False,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,7,75.0,75.0,0,9,False,44.4444444444444,25.0,2.91666666666667,91.6666666666667,91.6666666666667,,True,True,True,1.16666666666667,True,15,1,True,False,92795450.0,47517762.0,True,False,False,True,3328950.0,0,False,,,,60.0,,,1333.1338802132,,,,,,
LULU.OQ,True,True,False,True,False,True,True,False,True,False,False,True,True,True,False,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,11,75.0,75.0,0,10,True,40.0,50.0,5.85,80.0,80.0,50.0,False,True,False,0.4,False,999,3,True,False,36192068.0,17030258.0,True,False,False,True,1679100.0,1,False,,,,42.8571428571429,,,11006.2521306479,,,,,,
PAYX.OQ,,,,,False,,,False,,False,,,,,,,,,,,,,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,,False,,,False,7,97.0,97.0,0,9,True,22.2222222222222,33.3333333333333,15.2222222222222,77.7777777777778,77.7777777777778,33.3333333333333,True,True,True,1.44444444444444,True,999,1,True,False,16140610.0,8068717.0,True,False,False,True,1994091.0,1,False,,,,22.2222222222222,,,3994.70610073011,,,,,,
WSM.N,,,,,False,,,False,,False,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,66.6666666666667,75.0,True,0.0,75.0,False,6,75.0,75.0,0,9,True,55.5555555555556,22.2222222222222,4.94444444444444,77.7777777777778,88.8888888888889,66.6666666666667,False,True,False,1.55555555555556,True,999,1,True,False,45286105.0,27254166.0,True,False,False,True,2696657.0,1,False,,,,57.1428571428571,,,7984.72404490238,,,,,,
AMD.OQ,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,80.0,100.0,True,80.0,87.5,True,0.0,87.5,False,9,75.0,75.0,0,8,True,25.0,70.0,5.0,80.0,80.0,60.0,False,True,False,1.1,True,999,1,True,False,103912380.0,58534288.0,True,False,False,True,2251003.0,,False,,,,12.5,,,15437.8814440648,,,,,,
REG.OQ,,,,,False,,,False,,False,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,5,75.0,75.0,2,12,True,25.0,53.8461538461538,9.82692307692308,84.6153846153846,84.6153846153846,,True,True,True,0.923076923076923,True,999,1,True,False,14017463.0,5619541.0,True,True,False,True,2377835.0,4,False,,,,33.3333333333333,,,12370.4817948035,0.0,,0.0,,100.0,
DHI.N,True,True,False,True,False,True,False,False,True,False,False,False,True,True,False,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,7,100.0,100.0,3,5,True,20.0,40.0,17.2,80.0,80.0,20.0,True,False,True,0.0,True,999,1,True,False,49399100.0,24611800.0,True,True,False,True,2337320.0,5,False,,,,0.0,,,2807.89977775125,,,,,,
TTD.OQ,,,,,False,,,False,,False,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,5,75.0,75.0,0,8,True,25.0,66.6666666666667,4.91666666666667,66.6666666666667,66.6666666666667,66.6666666666667,True,True,True,0.666666666666667,False,999,3,True,False,41949067.0,12135500.0,False,False,False,True,2080000.0,1,False,,,,40.0,,,63457.4681797966,,,,,,
TRV.N,,,,,True,,,False,,False,,,,,,,,,,,,,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,5,75.0,75.0,1,11,True,27.2727272727273,61.5384615384615,12.1923076923077,84.6153846153846,84.6153846153846,,True,True,True,2.0,True,999,1,True,False,38693605.0,16778809.0,True,False,True,True,2998248.0,1,False,,,,26.6666666666667,,,1225.0626879848,,,,,,
MOS.N,,,,,False,,,False,,True,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,85.7143,True,100.0,100.0,True,0.0,100.0,False,5,80.0,80.0,4,14,True,21.4285714285714,57.1428571428571,7.625,92.8571428571429,92.8571428571429,64.2857142857143,False,True,False,1.0,True,999,1,True,False,23802790.0,9767104.0,True,False,True,True,2967236.0,1,False,,,7.14285714285714,22.2222222222222,,,2672.57896096022,,,,,,
WDC.OQ,,,,,False,,,False,,True,,,,,,,,,,,,,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,,False,,,False,7,94.0,95.0,1,11,True,36.3636363636364,63.6363636363636,9.13636363636364,90.9090909090909,90.9090909090909,45.4545454545455,True,True,True,1.27272727272727,True,999,1,True,False,33388221.0,12866469.0,True,False,True,True,3575720.0,1,False,,,,11.1111111111111,,,2015.10175629187,,,,,,
VTR.N,,,,,False,,,False,,False,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,7,75.0,75.0,0,10,True,30.0,50.0,9.35,90.0,90.0,60.0,True,True,True,0.9,True,999,1,True,False,27706140.0,11348335.0,True,False,True,True,2693333.0,1,False,,,,25.0,,,7154.12562132851,,,,,,
IVZ.N,,,,,False,,,False,,True,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,8,75.0,75.0,0,10,True,20.0,54.5454545454545,9.02272727272727,81.8181818181818,81.8181818181818,54.5454545454545,False,True,False,2.72727272727273,True,999,1,True,False,29475681.0,11518949.0,True,False,False,True,8710217.0,0,False,,,60.0,0.0,,,4818.33475005721,,,,,,
ZBRA.OQ,,,,,False,,,False,,False,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,9,75.0,75.0,0,8,True,12.5,25.0,12.03125,87.5,87.5,37.5,False,True,False,0.75,False,999,3,True,False,18792610.0,10150109.0,True,False,False,True,2220637.0,0,False,,,,20.0,,,4190.10256410256,,,,,,
AMAT.OQ,True,True,True,True,False,False,False,False,False,True,False,False,True,False,False,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,5,75.0,75.0,2,12,True,25.0,58.3333333333333,10.3333333333333,91.6666666666667,83.3333333333333,41.6666666666667,False,True,False,0.666666666666667,True,999,1,True,False,32541551.0,14072395.0,True,False,True,True,3312600.0,0,False,,,,0.0,,,2227.6527245345,,,,,,
STX.OQ,,,,,False,,,False,,False,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,4,75.0,75.0,0,10,True,20.0,50.0,7.5625,83.3333333333333,83.3333333333333,58.3333333333333,True,True,True,1.0,True,999,1,True,False,28848592.0,10344579.0,True,False,False,True,3200108.0,1,False,,,,12.5,,,2776.57285851781,,,,,,
FDS.N,,,,,False,,,False,,False,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,6,95.0,95.0,0,9,True,33.3333333333333,88.8888888888889,10.0277777777778,77.7777777777778,77.7777777777778,44.4444444444444,True,True,True,0.666666666666667,False,999,3,True,False,11366000.0,2884061.0,True,True,True,True,905737.0,3,False,,,,22.2222222222222,,,7918.6206022081,,,,,,
KVUE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYK.N,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,16.6666666666667,100.0,False,6,75.0,75.0,1,11,True,36.3636363636364,66.6666666666667,9.08333333333333,91.6666666666667,91.6666666666667,58.3333333333333,True,True,True,1.08333333333333,True,999,1,True,False,29391041.0,13317032.0,True,False,True,True,2720557.0,1,False,,,9.09090909090909,22.2222222222222,,,2048.01344854017,50.0,30.0,20.0,,50.0,
DELL.N,,,,,False,,,False,,False,,,,,,,,,,,,,True,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,,True,,66.6666666666667,True,33.3333333333333,66.6666666666667,False,9,,,2,6,True,16.6666666666667,66.6666666666667,3.875,83.3333333333333,50.0,50.0,True,True,True,1.33333333333333,True,999,1,True,False,34213084.0,13415879.0,True,True,True,True,1389958.0,4,False,,,16.6666666666667,30.7692307692308,,,377.540349367144,,,,,,
VRSN.OQ,,,,,False,,,False,,False,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,5,75.0,75.0,0,8,True,25.0,50.0,12.9375,87.5,87.5,25.0,True,True,True,0.625,True,999,1,True,False,18286418.0,9024070.0,True,False,False,True,2307337.0,0,False,,,,0.0,,,14846.9691310914,,,,,,
TECH.OQ,,,,,False,,,False,,False,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,75.0,100.0,True,80.0,83.3333333333333,True,0.0,83.3333333333333,False,4,100.0,75.0,0,9,True,11.1111111111111,33.3333333333333,9.83333333333333,77.7777777777778,88.8888888888889,44.4444444444444,False,True,False,0.888888888888889,True,999,1,True,False,21325559.0,,True,False,False,True,2146911.0,1,False,,,,16.6666666666667,,,28869.3905841549,,,,,,
NVR.N,,,,,False,,,False,,False,,,,,,,,,,,,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,6,,,2,12,True,16.6666666666667,69.2307692307692,13.7692307692308,92.3076923076923,84.6153846153846,38.4615384615385,True,False,True,0.769230769230769,True,999,1,True,False,21037897.0,13737397.0,True,True,False,True,1079465.0,4,False,,,,0.0,,,2832.07393959595,,,,,,
JBL.N,,,,,False,,,False,,False,,,,,,,,,,,,1640,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,10,76.0,76.0,0,10,True,30.0,60.0,13.875,80.0,80.0,40.0,True,True,True,0.7,True,999,1,True,False,23332758.0,12718400.0,True,False,False,True,2536950.0,1,False,,,,7.69230769230769,,,855.731797457372,,,,,,
XYZ.N,,,,,False,,,False,,False,,,,,,,,,,,,,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,100.0,True,True,100.0,100.0,True,100.0,100.0,True,0.0,100.0,False,5,75.0,75.0,2,12,True,33.3333333333333,41.6666666666667,5.72916666666667,91.6666666666667,91.6666666666667,66.6666666666667,True,True,True,0.583333333333333,False,999,3,True,False,31346605.75,13081526.0,False,False,False,True,3266486.0,1,False,,,,66.6666666666667,,,6650.38840564336,,,,,,
