Instrument,Audit Rotation,Disclosure of Voting Results,Shareholder Director Votes,AGM Date,AGM Notice Filing Date,Exchange Rate to USD,Sales in USD,Shareholder Rights Policy,Policy Equal Voting Right,Policy Shareholder Engagement,Dual Class Stock,Different Voting Right Share,Equal Voting Rights,Equal Shareholder Rights,Voting Cap,Voting Cap Percentage,Minimum Number of Shares to Vote,Director Election Majority Requirement,Shareholders Vote on Executive Pay,Public Availability Corporate Statutes,Veto Power or Golden share,State Owned Enterprise SOE,Anti Takeover Devices Above Two,Poison Pill,Poison Pill Adoption Date,Poison Pill Expiration Date,Unlimited Authorized Capital or Blank Check,Classified Board Structure,Staggered Board Structure,Supermajority Vote Requirement,Golden Parachute,Limited Shareholder Rights to Call Meetings,Elimination of Cumulative Voting Rights,Pre-emptive Rights,Chairman is ex-CEO,Board Member Affiliations,Board Individual Re-election,Board Member Membership Limits,Board Member Term Duration,Executive Compensation Policy,Executive Individual Compensation,Total Senior Executives Compensation,Highest Remuneration Package,CEO Compensation Link to TSR,Executive Compensation LT Objectives,Sustainability Compensation Incentives,Shareholders Approval Stock Compensation Plan,Board Member Compensation,Board Member LT Compensation Incentives,Executive Compensation Controversies,Mgt Compensation Controversies Count,Recent Mgt Compensation Controversies,"Board Cultural Diversity, Percent","Executive Members Gender Diversity, Percent",Chief Diversity Officer,Executives Cultural Diversity,Total Senior Executives Compensation To Revenues in million,Ethnic Minorities Board Percentage,Asian - Ethnic Minorities Board Percentage,Black or African American - Ethnic Minorities Board Percentage,Hispanic or Latino - Ethnic Minorities Board Percentage,White - Ethnic Minorities Board Percentage,Other - Ethnic Minorities Board Percentage
MCD.N,False,True,False,,,1,19207800000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,8,,,,True,False,True,False,True,True,True,False,False,1.33333333333333,False,999,1,True,False,36481383.0,10847032.0,True,False,False,True,3894608.0,1,False,,,8.33333333333333,41.6666666666667,,,1899.30044044607,25.0,,16.67,8.33,75.0,
HD.N,False,True,True,,,1,110225000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,2,,,,False,False,False,False,True,True,,,True,1.5,True,999,1,True,False,29679939.0,10889833.0,True,False,False,True,3315000.0,,False,,,,22.2222222222222,,,269.266854161941,25.0,0.0,16.7,8.3,75.0,0.0
SPG.N,False,True,True,,,1,4607503000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,6,,,,True,False,False,False,True,True,True,False,True,0.538461538461538,True,999,1,True,False,18044955.0,8966782.0,True,False,False,True,3024342.0,1,False,,,,0.0,,,3916.42826928165,,,,,,
HBAN.OQ,,,,,,1,4815000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,6,False,,,True,False,False,True,True,True,True,False,True,0.733333333333333,True,999,1,True,False,20733600.0,8007680.0,True,False,False,True,3426750.0,0,False,,,,33.3333333333333,,,4306.04361370716,15.0,,7.7,7.7,84.6,
LVS.N,,,,,,1,4234000000,True,True,True,False,False,True,True,False,100.0,False,False,True,True,True,False,6,,,,True,False,False,True,True,True,True,False,True,0.333333333333333,True,999,1,True,True,73275600.0,31204900.0,True,True,False,True,3026290.0,5,False,,,,0.0,,,17306.4714218233,31.0,17.0,4.0,8.0,69.0,2.0
CTRA.N,,,,,,1,1466624000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,5,False,,,True,False,False,False,True,True,True,False,True,1.0,True,999,1,True,False,28210457.0,14194706.0,True,False,False,True,2808187.0,0,False,,,,8.33333333333333,,,19234.9620625327,,,,,,
ON.OQ,,,,,,1,5255000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,9,True,,,True,False,False,True,True,True,True,False,False,1.8,True,999,1,True,False,24378900.0,7866810.0,True,False,True,True,2294670.0,1,False,,,,0.0,,,4639.18173168411,,,,,,
AIG.N,,,,,,1,43736000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,5,False,,,True,False,False,False,True,True,True,False,False,1.0,True,999,1,True,False,70372300.0,24067000.0,True,False,False,True,3754400.0,0,False,,,,16.6666666666667,,,1609.0246021584,15.0,,,,,
AIZ.N,,,,,,1,10095700000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,8,,,,True,False,False,True,True,True,True,False,False,0.769230769230769,True,999,1,True,False,26345244.0,11855966.0,True,True,False,True,3179771.0,3,False,,,,30.0,,,2609.5509969591,25.0,,,,,
CARR.N,,,,,,1,17456000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,5,,,,True,False,False,False,True,True,True,,False,1.25,True,999,1,True,False,44262200.0,15441000.0,True,False,True,True,1935600.0,,False,,,,8.33333333333333,,,2535.64390467461,25.0,,,,25.0,75.0
EVRG.OQ,,,,,,1,4913400000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,4,,,,False,False,False,True,True,True,,False,False,0.764705882352941,True,999,1,True,False,20206500.0,8999456.0,True,False,False,True,3902980.0,0,False,,,,18.1818181818182,,,4112.52900232019,,,,,,
SMCI.OQ,,,,,,1,3339281000,True,True,True,False,False,True,True,False,100.0,False,False,True,True,False,False,8,,,,True,False,True,True,False,True,True,False,True,0.375,False,999,3,True,False,5190794.0,,True,False,False,True,3216825.0,1,False,,,,14.2857142857143,,,1554.46456886977,,,,,,
COST.OQ,False,True,True,,,1,195929000000,True,True,True,False,False,True,True,False,100.0,False,False,True,True,False,False,5,,,,True,False,False,True,True,True,True,False,False,1.2,True,999,1,True,False,27637900.0,8804750.0,True,True,True,True,2458700.0,3,False,,,,7.69230769230769,True,,141.060792429911,10.0,,,,90.0,10.0
MCO.N,,,,,,1,5371000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,8,False,,,True,False,True,True,True,True,,False,False,1.0,False,999,1,True,False,32748661.0,17270662.0,True,False,True,True,2876902.0,1,False,,,,22.2222222222222,,,6097.31167380376,,,,,,
DIS.N,False,True,True,,,1,65388000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,7,,,,True,False,False,True,True,True,True,False,True,1.0,True,15,1,True,False,67545831.0,21031389.0,True,False,True,True,2461479.0,0,False,,,,42.8571428571429,,,1033.0004129198,30.0,,,,,
LULU.OQ,False,True,True,,,1,3979296000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,8,,,,True,False,True,False,True,True,True,False,False,0.909090909090909,False,999,3,True,False,28019415.0,11289944.0,False,False,False,True,2182910.0,1,False,,,,60.0,,,7041.29951629635,,,,,,
PAYX.OQ,,,,,,1,4056800000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,4,,,,False,False,False,False,True,True,True,False,True,1.55555555555556,True,999,1,True,False,20049500.0,9627250.0,True,False,False,True,2185180.0,1,False,,,,22.2222222222222,,,4942.19581936502,30.0,,,,,
WSM.N,,,,,,1,5898008000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,6,,,,True,False,False,False,True,True,True,,False,1.3,True,10,1,True,False,35575857.0,17028444.0,True,False,False,True,2375274.0,1,False,,,,50.0,,,6031.84278488602,25.6,14.49,2.9,3.86,74.4,4.35
AMD.OQ,False,True,True,,,1,9763000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,5,,,,True,False,False,True,True,True,True,False,False,2.0,True,999,1,True,False,59256000.0,27141900.0,True,False,False,True,2349920.0,1,False,,,,12.5,,,6069.44586704906,,,,,,
REG.OQ,,,,,,1,1016175000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,5,,,,True,False,False,False,True,True,True,False,True,1.0,True,999,1,True,False,13496800.0,4944740.0,True,True,False,True,1744750.0,4,False,,,,16.6666666666667,,,13281.9642286024,0.0,,0.0,,100.0,
DHI.N,False,True,True,,,1,20311100000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,8,False,,,True,False,False,True,True,True,True,False,True,0.333333333333333,True,999,1,True,False,64416500.0,32536500.0,True,True,False,True,1449500.0,5,False,,,,0.0,,,3171.49243517092,,,,,,
TTD.OQ,,,,,,1,836033000,True,False,True,True,True,False,False,False,100.0,True,False,True,True,True,False,10,,,,True,False,True,True,True,True,True,,True,0.75,False,999,3,True,False,38830800.0,15927500.0,True,False,False,True,2194250.0,1,False,,,,27.2727272727273,,,46446.491944696,,,,,,
TRV.N,,,,,,1,32036000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,7,,,,True,False,False,True,True,True,True,False,True,2.07692307692308,True,999,1,True,False,41272120.0,18990270.0,True,False,True,True,3158962.0,1,False,,,,26.6666666666667,,,1288.30440754152,,,,,,
MOS.N,,,,,,1,8681700000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,7,,,,True,False,False,False,True,True,True,False,False,0.933333333333333,True,999,1,True,False,28920500.0,12788300.0,True,True,True,True,2982380.0,3,False,,,8.33333333333333,20.0,,,3331.2024142737,,,,,,
WDC.OQ,,,,,,1,16736000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,6,False,,,True,False,False,False,True,True,True,False,True,1.0,True,999,1,True,False,4615000.0,,True,False,False,True,4054639.0,1,False,,,,12.5,,,275.752868068834,,,,,,
VTR.N,,,,,,1,3795357000,True,True,True,False,False,False,False,True,9.0,False,True,True,True,False,False,7,,,,True,False,False,True,True,True,True,False,True,0.909090909090909,True,999,1,True,False,37367800.0,12628700.0,True,False,True,True,2923310.0,1,False,,,,33.3333333333333,,,9845.6614226277,,,,,,
IVZ.N,,,,,,1,6145600000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,7,,,,True,False,False,True,True,True,,False,False,2.18181818181818,True,999,1,True,False,30280161.0,,True,False,False,True,5848062.0,1,False,,,60.0,9.09090909090909,,,4927.12851470971,,,,,,
ZBRA.OQ,,,,,,1,4448000000,True,True,True,False,False,True,True,False,100.0,False,False,True,True,False,False,8,False,,,True,False,True,True,True,True,True,False,False,0.444444444444444,False,999,3,True,False,19259221.0,10077727.0,True,False,True,True,2203884.0,0,False,,,,30.0,,,4329.86083633094,38.0,,,,,
AMAT.OQ,False,True,True,,,1,17202000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,6,False,,,True,False,False,False,True,True,True,False,False,0.666666666666667,True,999,1,True,False,43582943.0,17295000.0,True,False,True,True,3214326.0,0,False,,,,10.0,,,2533.59743053133,30.0,,,,,
STX.OQ,,,,,,1,10509000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,6,,,,True,False,False,True,True,True,,True,True,0.9,True,999,1,True,False,23977244.0,11698767.0,True,False,False,True,3990707.0,1,False,,,,14.2857142857143,,,2281.59139784946,,,,,,
FDS.N,,,,,,1,1494111000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,7,,,,True,False,True,True,True,True,,False,True,0.636363636363636,False,999,3,True,False,11336359.0,4719062.0,True,True,True,True,783411.0,3,False,,,,28.5714285714286,,,7587.3606445572,24.0,13.0,1.2,1.5,76.0,8.3
KVUE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYK.N,False,True,True,,,1,17108000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,4,,,,True,False,False,False,True,True,,False,True,1.0,True,999,1,True,False,45205268.0,16359898.0,True,False,True,True,2727606.0,1,False,,,,22.2222222222222,,,2642.34673836801,50.0,30.0,20.0,,50.0,
DELL.N,,,,,,1,84815000000,True,False,True,True,True,False,False,False,100.0,False,False,True,True,False,False,6,,,,True,False,False,False,True,True,True,False,True,1.0,True,999,1,True,False,52003804.0,19943649.0,True,True,False,True,2243726.0,4,False,,,14.2857142857143,25.0,,,613.143948593999,,,,,,
VRSN.OQ,,,,,,1,1265050000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,6,False,,,True,False,False,False,True,True,True,False,True,0.625,True,999,1,True,False,20009752.0,10098500.0,True,False,False,True,2387569.0,0,False,,,,0.0,,,15817.3605786333,,,,,,
TECH.OQ,,,,,,1,931032000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,4,,,,True,False,False,False,True,True,True,False,False,0.777777777777778,True,999,1,True,False,35692300.0,15889900.0,True,False,False,True,2464800.0,1,False,,,,20.0,,,38336.2763041442,,,,,,
NVR.N,,,,,,1,7566040000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,5,,,,True,False,False,False,True,True,True,False,True,0.923076923076923,True,999,1,True,False,8468500.0,4012200.0,True,True,False,True,1776631.0,4,False,,,,0.0,,,1119.27771991689,,,,,,
JBL.N,,,,,,1,29285000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,6,,,,True,False,False,False,True,True,True,False,True,0.9,True,999,1,True,False,36052400.0,15313200.0,True,False,False,True,2959470.0,1,False,,,,0.0,,,1231.08758750213,,,,,,
XYZ.N,,,,,,1,9497578000,True,False,True,True,True,False,False,False,100.0,False,False,True,True,False,False,10,,,,True,False,True,True,True,True,True,,True,0.769230769230769,False,999,3,True,False,42243504.75,8820346.0,True,False,False,True,3097666.0,1,False,,,,60.0,,,4447.8186701915,,,,,,
LOW.N,False,True,True,,,1,72148000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,6,False,,,True,False,False,True,True,True,True,False,False,1.61538461538462,True,999,1,True,False,29799615.0,11621369.0,True,False,False,True,3303800.0,,False,,,8.33333333333333,25.0,,,413.034526251594,33.0,,,,,
BSX.N,,,,,,1,9913000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,7,,,,True,False,False,True,True,True,True,False,True,2.1,True,999,1,True,False,28596843.0,13773795.0,True,False,True,True,2469205.0,1,False,,,,23.5294117647059,,,2884.7819025522,,,,,,
SYY.N,,,,,,1,51297800000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,6,,,,True,False,False,False,True,True,True,False,False,1.30769230769231,True,999,1,True,False,43542600.0,23168500.0,True,False,False,True,3647650.0,1,False,,,8.33333333333333,26.6666666666667,,,848.820027369595,22.0,,,,,
FCX.N,,,,,,1,14198000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,6,False,,,True,False,False,True,True,True,,False,False,2.16666666666667,True,999,1,True,False,26674162.0,16720881.0,True,False,True,True,1638791.0,1,False,,,,20.0,,,1878.72672207353,,,,,,
MAS.N,,,,,,1,7188000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,8,False,,,True,False,True,True,True,True,,False,False,1.27272727272727,False,999,3,True,False,28329400.0,14001900.0,True,True,False,True,2971090.0,3,False,,,,14.2857142857143,,,3941.20756816917,22.0,,,,,
BEN.N,,,,,,1,5566500000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,3,,,,True,False,False,False,True,True,,False,True,1.58333333333333,True,999,1,True,False,29310300.0,9152810.0,True,False,True,True,2170500.0,0,False,,,,33.3333333333333,,,5265.48100242522,,,,,,
META.OQ,False,True,True,,,1,85965000000,True,False,True,True,True,False,False,False,100.0,False,False,True,True,True,False,9,,,,True,False,False,True,True,True,True,False,True,1.18181818181818,True,999,1,True,False,151919535.0,69682654.0,True,True,False,True,8122288.0,4,False,,,,28.5714285714286,,,1767.22544058629,,,,,,
PAYC.N,False,True,False,,,1,1055520000,True,True,True,False,False,True,True,False,100.0,False,False,True,True,False,False,10,,,,True,False,True,True,True,True,True,False,True,0.625,False,999,3,True,False,42418100.0,13497500.0,True,False,True,True,2064210.0,1,False,,,,20.0,,,40186.9220857966,14.0,,14.0,,86.0,
EXPE.OQ,,,,,,1,8598000000,True,False,True,True,True,False,False,False,100.0,True,False,True,True,False,False,7,,,,True,False,False,False,True,True,True,True,False,1.375,True,999,1,True,False,317622000.0,296248000.0,True,False,False,True,3078010.0,1,False,,,,0.0,,,36941.3817166783,36.36,,9.09,9.09,63.64,18.18
RJF.N,,,,,,1,8168000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,5,,,,True,False,False,False,True,True,True,False,True,0.785714285714286,True,12,1,True,False,29799029.0,12449400.0,True,False,False,True,2529430.0,1,False,,,,12.5,,,3648.26505876592,25.0,,,,,
CL.N,True,True,True,,,1,16471000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,3,False,,,True,False,False,False,True,True,,False,True,1.83333333333333,True,999,1,True,False,34183400.0,14364100.0,True,True,True,True,2637730.0,3,False,,,,33.3333333333333,,,2075.36883006496,,,,,,
VICI.N,True,True,True,,,1,1225574000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,5,,,,True,False,False,True,True,True,True,False,False,0.75,True,999,1,True,False,16758882.0,6968658.0,True,False,False,True,1577716.0,,False,,,,25.0,,,13674.3126078066,14.3,,14.3,,85.7,
UNH.N,True,True,True,,,1,257141000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,4,,,,True,False,False,False,True,True,True,False,True,0.454545454545454,True,999,1,True,False,70062700.0,17872713.0,True,False,False,True,3732699.0,0,False,,,10.0,37.5,,,272.468023380169,20.0,,,,,
ARE.N,,,,,,1,1885637000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,6,False,,,True,False,False,False,True,True,True,False,True,0.555555555555556,True,999,1,True,False,49915265.0,11788493.0,True,True,True,True,2445000.0,3,False,,,,13.3333333333333,,,26471.3012101481,,,,,,
GEN.OQ,False,True,True,,,1,2490000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,2,False,,,,False,False,False,True,True,,,False,1.9375,True,999,1,True,False,66724816.0,20596491.0,True,False,False,True,4252602.0,0,False,,,22.2222222222222,0.0,,25.0,26797.1148594378,,,,,,
LLY.N,False,True,False,,,1,24539800000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,8,False,,,True,False,True,True,True,True,True,False,True,1.23076923076923,False,999,3,True,False,50860365.0,23708629.0,True,False,False,True,3805441.0,0,False,,,7.69230769230769,40.0,,,2072.56640233417,46.0,,,,,
DAY.N,,,,,,1,842500000,True,True,True,False,False,True,True,False,100.0,False,False,True,True,False,False,8,,,,True,False,True,True,True,True,True,,True,1.55555555555556,False,999,3,True,False,52561334.0,32998933.0,True,False,True,True,3529890.0,0,False,,,11.1111111111111,27.2727272727273,,,62387.3400593472,,,,,,
GRMN.N,False,False,False,,,1,4186570000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,7,False,,,False,False,False,True,True,True,True,True,True,0.166666666666667,True,999,1,True,True,10453900.0,3684276.0,True,False,False,True,959916.0,0,False,,,,0.0,,,2497.00829079652,,,,,,
PODD.OQ,,,,,,1,904400000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,9,True,,,True,False,True,True,True,True,,False,False,1.2,False,999,3,True,False,18430300.0,7275330.0,True,True,False,True,2344593.0,3,False,,,,12.5,,,20378.4829721362,,,,,,
ISRG.OQ,False,True,True,,,1,5710100000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,6,,,,True,False,False,True,True,True,True,False,False,0.909090909090909,True,999,1,True,False,25911300.0,8059410.0,True,False,True,True,3433380.0,1,False,,,,28.5714285714286,,,4537.80143955447,18.19,9.1,9.09,,81.81,
AVB.N,False,True,True,,,1,2301261000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,6,False,,,True,False,False,True,False,True,True,False,True,0.8,True,999,1,True,False,25416843.0,11294333.0,True,False,True,True,2444635.0,1,False,,,,25.0,,,11044.7459023553,,,,,,
TPR.N,,,,,,1,4961400000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,6,,,,True,False,False,True,True,True,True,False,True,1.1,True,999,1,True,False,29100733.0,8101786.0,True,False,True,True,1942956.0,1,False,,,,50.0,,,5865.42770185835,40.0,,,,60.0,40.0
CBRE.N,,,,,,1,23826195000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,4,,,,True,False,False,False,False,True,True,False,False,0.75,True,12,1,True,False,26696900.0,11993500.0,True,False,False,True,2160110.0,1,False,,,,21.4285714285714,,,1120.4852474346,40.0,10.0,10.0,20.0,60.0,0.0
CINF.OQ,,,,,,1,7536000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,7,,,,False,False,False,True,True,True,True,False,True,0.222222222222222,True,999,1,True,False,14303000.0,3839780.0,True,True,False,True,3376590.0,3,False,,,,30.7692307692308,,,1897.95647558386,,,,,,
WMB.N,,,,,,1,7719000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,8,True,,,True,False,False,True,True,True,True,False,False,0.769230769230769,True,999,1,True,False,28200840.0,12171958.0,True,False,True,True,3195590.0,,False,,,,10.0,,,3653.43179168286,8.0,,,,92.0,8.0
EA.OQ,True,True,True,,,1,5537000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,5,,,,True,False,False,False,True,True,,False,True,1.0,True,999,1,True,False,78453800.0,21365800.0,True,False,False,True,2819420.0,,False,,,,18.1818181818182,,,14169.0084883511,,,,,,
TMUS.OQ,False,True,False,,,1,68397000000,True,True,True,False,False,True,True,False,100.0,False,False,True,True,True,False,6,False,,,True,False,False,True,True,True,True,False,False,0.666666666666667,True,999,1,True,False,147759000.0,137196000.0,True,False,False,True,140303000.0,1,False,,,7.14285714285714,18.1818181818182,,,2160.31404886179,21.0,,,,,
CB.N,,,,,,1,40869000000,True,True,True,False,False,False,False,True,10.0,False,True,True,True,False,False,8,,,,True,False,False,True,True,True,True,False,True,0.866666666666667,True,999,1,True,False,58255400.0,23181200.0,True,False,True,True,4198640.0,0,False,,,23.0769230769231,0.0,,,1425.41779833125,7.69,,,,,
TXN.OQ,False,True,True,,,1,14461000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,6,False,,,True,False,False,False,True,True,True,False,True,1.72727272727273,True,999,1,True,False,48195700.0,19056700.0,True,True,False,True,3360290.0,4,False,,,,25.0,,,3332.80547679967,27.0,9.0,9.0,9.0,73.0,
MDLZ.OQ,False,True,True,,,1,26581000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,4,,,,True,False,False,,True,True,True,False,True,1.42857142857143,True,15,1,True,False,38867900.0,16842700.0,True,False,True,True,3414610.0,0,False,,,8.33333333333333,16.6666666666667,,,1462.24370791167,8.3,,,,,
BRO.N,,,,,,1,2613375000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,3,False,,,False,False,False,False,True,True,True,False,True,0.285714285714286,True,999,1,True,False,17549900.0,7254300.0,True,False,False,True,2917910.0,0,False,,,,0.0,,,6715.41588941503,,,,,,
BALL.N,,,,,,1,13811000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,8,,,,True,False,True,True,True,True,True,False,True,1.0,False,999,3,True,False,31318100.0,13924400.0,True,True,False,True,4632690.0,4,False,,,,18.1818181818182,,,2267.62001303309,33.0,,,,,
PFG.OQ,,,,,,1,14262700000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,9,,,,True,False,True,True,True,True,True,False,True,1.21428571428571,False,999,3,True,False,38436300.0,17566200.0,True,False,True,True,3527490.0,1,False,,,7.69230769230769,36.3636363636364,,,2694.88245563603,30.0,,15.0,15.0,70.0,
