Instrument,Audit Rotation,Disclosure of Voting Results,Shareholder Director Votes,AGM Date,AGM Notice Filing Date,Exchange Rate to USD,Sales in USD,Shareholder Rights Policy,Policy Equal Voting Right,Policy Shareholder Engagement,Dual Class Stock,Different Voting Right Share,Equal Voting Rights,Equal Shareholder Rights,Voting Cap,Voting Cap Percentage,Minimum Number of Shares to Vote,Director Election Majority Requirement,Shareholders Vote on Executive Pay,Public Availability Corporate Statutes,Veto Power or Golden share,State Owned Enterprise SOE,Anti Takeover Devices Above Two,Poison Pill,Poison Pill Adoption Date,Poison Pill Expiration Date,Unlimited Authorized Capital or Blank Check,Classified Board Structure,Staggered Board Structure,Supermajority Vote Requirement,Golden Parachute,Limited Shareholder Rights to Call Meetings,Elimination of Cumulative Voting Rights,Pre-emptive Rights,Chairman is ex-CEO,Board Member Affiliations,Board Individual Re-election,Board Member Membership Limits,Board Member Term Duration,Executive Compensation Policy,Executive Individual Compensation,Total Senior Executives Compensation,Highest Remuneration Package,CEO Compensation Link to TSR,Executive Compensation LT Objectives,Sustainability Compensation Incentives,Shareholders Approval Stock Compensation Plan,Board Member Compensation,Board Member LT Compensation Incentives,Executive Compensation Controversies,Mgt Compensation Controversies Count,Recent Mgt Compensation Controversies,"Board Cultural Diversity, Percent","Executive Members Gender Diversity, Percent",Chief Diversity Officer,Executives Cultural Diversity,Total Senior Executives Compensation To Revenues in million,Ethnic Minorities Board Percentage,Asian - Ethnic Minorities Board Percentage,Black or African American - Ethnic Minorities Board Percentage,Hispanic or Latino - Ethnic Minorities Board Percentage,White - Ethnic Minorities Board Percentage,Other - Ethnic Minorities Board Percentage
MCD.N,False,True,False,,,1,23182600000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,8,,,,True,False,True,False,True,True,True,False,False,1.1875,False,999,1,True,False,48148644.0,17770514.0,True,False,False,True,4393311.0,1,False,,,6.66666666666667,38.4615384615385,,,2076.93028391984,23.0,,15.0,8.0,77.0,
HD.N,False,True,True,,,1,151157000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,2,,,,False,False,False,False,True,True,,,True,1.08333333333333,True,999,1,True,False,35334445.0,13059751.0,True,False,False,True,3402500.0,,False,,,,20.0,,,233.759898648425,27.3,0.0,18.2,9.1,72.7,0.0
SPG.N,False,True,False,,,1,5291447000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,6,,,,True,False,False,False,True,True,True,False,True,0.5,True,999,1,True,False,57885628.0,35667783.0,True,False,True,True,3258850.0,1,False,,,,0.0,,,10939.4704321899,26.7,6.6,6.6,6.6,73.3,6.9
HBAN.OQ,True,True,True,,,1,7254000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,6,,,,True,False,False,True,True,True,True,False,True,0.555555555555556,True,999,1,True,False,29646171.0,10484975.0,True,False,False,True,7116819.0,0,False,,,,28.5714285714286,,,4086.87220843672,46.0,,,,,
LVS.N,False,True,True,,,1,10372000000,True,True,True,False,False,True,True,False,100.0,False,False,True,True,True,False,6,,,,True,False,False,True,True,True,True,False,True,0.222222222222222,True,999,1,True,True,55884641.0,21937818.0,True,True,True,True,2149438.0,5,False,,,,0.0,,,5388.02940609333,80.0,4.0,2.0,2.0,20.0,72.0
CTRA.N,False,True,True,,,1,9051000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,5,,,,True,False,False,False,True,True,True,False,True,0.6,True,999,1,True,False,55576917.0,25430018.0,True,False,True,True,2540000.0,0,False,,,,7.14285714285714,,,6140.41730195558,10.0,,,,,
ON.OQ,False,True,True,,,1,8326200000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,8,,,,True,False,False,True,True,True,True,False,False,0.8,True,999,1,True,False,35018279.0,16519702.0,True,False,True,True,2919560.0,0,False,,,,0.0,,,4205.79363935529,20.0,20.0,,,80.0,
AIG.N,True,True,True,,,1,29996000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,5,,,,True,False,False,False,True,True,True,False,True,1.0,True,999,1,True,False,119165322.0,75314199.0,True,False,True,True,3442343.0,0,False,,,,28.5714285714286,,,3972.70709427924,20.0,,20.0,,80.0,
AIZ.N,True,True,True,,,1,10197600000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,8,,,,True,False,False,True,True,True,True,False,False,0.5,True,999,1,True,False,21330400.0,8372280.0,True,True,False,True,3376500.0,3,False,,,,22.2222222222222,,,2091.70785282812,23.0,,,,,
CARR.N,False,True,True,,,1,17288000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,4,,,,True,False,False,False,True,True,,,True,1.11111111111111,True,999,1,True,False,31492940.0,13222247.0,True,False,True,True,2562231.0,,False,,,,11.1111111111111,,,1821.66473854697,11.0,,,,,
EVRG.OQ,False,False,True,,,1,5859100000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,4,,,,False,False,False,True,True,True,,False,False,0.5,True,999,1,True,False,18542601.0,6888317.0,True,False,True,True,3863559.0,,False,,,,30.0,,,3164.75243638101,,,9.0,,82.0,9.0
SMCI.OQ,False,False,False,,,1,5196100000,True,True,True,False,False,True,True,False,100.0,False,False,True,True,False,False,8,,,,True,False,True,True,False,True,True,False,True,0.111111111111111,False,999,3,True,False,3683120.0,2204030.0,True,False,False,True,1634030.0,1,False,,,,20.0,,,708.823925636535,87.5,87.5,,,12.5,
COST.OQ,False,True,True,,,1,242290000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,5,,,,True,False,False,True,True,True,True,False,False,0.666666666666667,True,999,1,True,False,42137200.0,16870600.0,True,True,True,True,2422030.0,3,False,,,,8.33333333333333,,,173.912253910603,9.09,,9.09,,90.91,
MCO.N,True,True,True,,,1,5468000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,7,,,,False,False,True,True,True,True,,False,True,0.818181818181818,False,999,1,True,False,24366554.0,11619773.0,True,False,True,True,3160857.0,1,False,,,,16.6666666666667,,,4456.20958302853,30.0,,10.0,20.0,70.0,
DIS.N,False,True,True,,,1,82722000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,7,,,,True,False,False,True,True,True,True,False,True,0.916666666666667,True,15,1,True,False,94718218.0,24183003.0,True,False,True,True,4128237.0,0,False,,,,36.3636363636364,True,,1145.01847150698,36.0,,,,,
LULU.OQ,False,True,True,,,1,6256617000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,8,,,,True,False,True,False,True,True,True,False,False,0.916666666666667,False,999,3,True,False,28471512.0,13265455.0,True,True,False,True,2295575.0,3,False,,,,66.6666666666667,,,4550.62408327056,9.0,,9.0,,91.0,
PAYX.OQ,False,True,True,,,1,5007100000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,4,,,,False,False,False,False,True,True,True,False,True,0.916666666666667,True,999,1,True,False,31887000.0,14442200.0,True,False,False,True,2742360.0,1,False,,,,30.0,,,6368.35693315492,8.3,,8.3,,91.7,
WSM.N,False,True,True,,,1,8245940000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,6,,,,True,False,False,False,True,True,True,,False,1.44444444444444,True,10,1,True,False,46970600.0,21324300.0,True,False,False,True,2140310.0,1,False,,,,50.0,,,5696.20928602439,31.3,20.1,2.9,4.0,68.7,4.3
AMD.OQ,False,True,True,,,1,23601000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,5,,,,True,False,False,True,True,True,True,False,True,1.3,True,999,1,True,False,83273210.0,30219921.0,True,False,True,True,3251613.0,1,False,,,,14.2857142857143,,,3528.37633998559,22.0,22.0,,,78.0,
REG.OQ,False,True,True,,,1,1224020000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,5,,,,True,False,False,False,True,True,True,False,True,0.833333333333333,True,999,1,True,False,15112400.0,8649790.0,True,False,True,True,2043410.0,1,False,,,,20.0,,,12346.5302854529,8.33,,8.33,,91.67,
DHI.N,False,True,True,,,1,33480000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,4,,,,,False,False,True,True,True,True,False,True,0.428571428571429,True,999,1,True,False,95113409.0,30583692.0,True,True,False,True,3576954.0,5,False,,,,0.0,,,2840.90229988053,16.67,,,,,
TTD.OQ,False,True,True,,,1,1577795000,True,False,True,True,True,False,False,False,100.0,True,False,True,True,False,False,10,,,,True,False,True,True,True,True,True,,True,0.625,False,999,3,True,False,36330631.0,8230980.0,True,False,False,True,1993484.0,1,False,,,,18.1818181818182,,,23026.2049252279,0.0,,,,100.0,
TRV.N,False,True,False,,,1,36922000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,7,,,,True,False,False,True,True,True,True,False,True,1.92307692307692,True,999,1,True,False,46388233.0,21072397.0,True,False,True,True,3969016.0,1,False,,,,23.0769230769231,,,1256.3846216348,14.0,,,,86.0,14.0
MOS.N,False,True,True,,,1,19125200000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,7,,,,True,False,False,False,True,True,True,False,False,1.07692307692308,True,999,1,True,False,26131481.0,12063106.0,True,False,True,True,3060050.0,1,False,,,18.1818181818182,30.0,,,1366.33765921402,,,,,,
WDC.OQ,True,True,True,,,1,18793000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,6,,,,True,False,False,False,True,True,True,False,True,0.6,True,999,1,True,False,74681517.0,32137338.0,True,False,True,True,3328528.0,1,False,,,,0.0,,,3973.90076092162,22.22,11.11,11.11,,77.78,
VTR.N,True,True,True,,,1,4129193000,True,True,True,False,False,False,False,True,9.0,False,True,True,True,False,False,7,,,,True,False,False,True,True,True,True,False,True,0.923076923076923,True,999,1,True,False,30958104.0,14059092.0,True,False,True,True,3349402.0,2,False,,,,33.3333333333333,,,7497.37394207536,27.28,9.1,18.18,,72.72,
IVZ.N,False,True,True,,,1,6048900000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,7,,,,True,False,False,True,True,True,,False,False,2.0,True,999,1,True,False,37303300.0,15173100.0,True,False,False,True,3556100.0,1,False,,,45.4545454545455,22.2222222222222,,,6166.95597546661,8.33,,,,91.67,8.33
ZBRA.OQ,False,True,True,,,1,5781000000,True,True,True,False,False,True,True,False,100.0,False,False,True,True,False,False,8,,,,True,False,True,True,True,True,True,False,False,0.555555555555556,False,999,3,True,False,28905327.0,14658743.0,True,False,True,True,2839849.0,,False,,,,33.3333333333333,,,5000.0565646082,20.0,10.0,10.0,,80.0,
AMAT.OQ,False,True,True,,,1,25785000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,5,,,,True,False,False,False,True,True,True,False,False,0.666666666666667,True,999,1,True,False,56121391.0,20399972.0,True,False,True,True,3424156.0,1,False,,,,12.5,,,2176.51312778747,20.0,20.0,,,80.0,
STX.OQ,False,True,True,,,1,11661000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,5,,,,True,False,False,True,True,True,,,False,0.666666666666667,True,999,1,True,False,39140965.0,15077573.0,True,False,False,True,3797340.0,1,False,,,9.09090909090909,12.5,,,3356.57019123574,27.27,18.18,9.09,,72.73,
FDS.N,True,True,False,,,1,1843892000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,7,,,,True,False,True,True,True,True,,False,False,0.3,False,999,3,True,False,16648226.0,6604998.0,True,False,True,True,1621689.0,0,False,,,,36.3636363636364,,,9028.85093053172,25.0,12.5,,12.5,75.0,
KVUE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYK.N,False,True,True,,,1,20498000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,4,,,,True,False,False,False,True,True,,False,True,1.1,True,999,1,True,False,45056561.0,20767847.0,True,False,True,True,2963223.0,1,False,,,,20.0,,,2198.09547272905,50.0,30.0,20.0,,50.0,
DELL.N,False,True,True,,,1,101197000000,True,False,True,True,True,False,False,False,100.0,False,False,True,True,False,False,5,,,,False,False,False,False,True,True,True,False,True,1.0,True,999,1,True,False,93378869.0,51426912.0,True,True,True,True,1649660.0,4,False,,,11.1111111111111,22.2222222222222,,,922.743450892813,,,,,,
VRSN.OQ,False,True,True,,,1,1424900000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,6,,,,True,False,False,,True,True,True,False,True,0.222222222222222,True,999,1,True,False,26974769.0,11279095.0,True,False,False,True,2410776.0,0,False,,,,0.0,,,18930.9909467331,12.5,,12.5,,87.5,
TECH.OQ,False,True,False,,,1,1136700000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,4,,,,True,False,False,False,True,True,True,False,False,0.777777777777778,True,999,1,True,False,41898700.0,30584600.0,True,False,False,True,2394880.0,1,False,,,,0.0,,,36859.945456145,11.11,11.11,,,88.89,
NVR.N,False,False,False,,,1,10580288000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,5,,,,True,False,False,False,True,True,True,False,True,0.692307692307692,True,999,1,True,False,87753588.0,42887000.0,True,True,False,True,8218855.0,4,False,,,,0.0,,,8294.06420694786,,,,,,
JBL.N,True,True,True,,,1,34702000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,6,,,,True,False,False,False,True,True,True,False,True,0.6,True,999,1,True,False,46026800.0,16601000.0,True,False,False,True,2698350.0,,False,,,,21.4285714285714,,,1326.34430292202,20.0,,,,,
XYZ.N,False,True,False,,,1,17531587000,True,False,True,True,True,False,False,False,100.0,False,False,True,True,False,False,10,,,,True,False,True,True,True,True,True,,True,0.769230769230769,False,999,3,True,False,46769759.75,13366758.0,True,False,False,True,3189930.0,1,False,,,,66.6666666666667,,,2667.7425010069,,,,,,
LOW.N,False,True,True,,,1,96250000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,7,True,,,True,False,False,True,True,True,True,False,True,1.21428571428571,True,999,1,True,False,41690807.0,17871715.0,True,False,False,True,3050584.0,0,False,,,9.09090909090909,25.0,,,433.151241558442,40.0,,,,,
BSX.N,False,True,True,,,1,12682000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,7,,,,True,False,False,True,True,True,True,False,True,1.8,True,999,1,True,False,36477964.0,16941960.0,True,False,True,True,3008023.0,1,False,,,,18.75,,,2876.35735688377,22.0,,,,,
SYY.N,True,True,True,,,1,76324700000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,5,,,,False,False,False,False,True,True,True,False,False,0.916666666666667,True,999,1,True,False,34341675.0,14341020.0,True,False,True,True,3315200.0,1,False,,,,23.0769230769231,,,449.941827481798,18.0,,,,,
FCX.N,False,True,True,,,1,22780000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,6,,,,True,False,False,True,True,True,,False,True,2.0,True,999,1,True,False,41287742.0,20521929.0,True,False,True,True,3180014.0,1,False,,,9.09090909090909,40.0,,,1812.45575065847,16.0,,8.0,8.0,84.0,
MAS.N,False,True,False,,,1,8680000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,8,,,,True,False,True,True,True,True,,False,False,1.1,False,999,3,True,False,12718025.0,6261228.0,True,True,False,True,2678888.0,3,False,,,,25.0,,,1465.21025345622,18.0,,,,,
BEN.N,False,True,True,,,1,8275300000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,3,,,,True,False,False,False,True,True,,False,True,1.63636363636364,True,999,1,True,False,41136714.0,15734999.0,True,False,True,True,2425000.0,,False,,,,22.2222222222222,,,4971.02389037255,27.0,,,,,
META.OQ,False,True,True,,,1,116609000000,True,False,True,True,True,False,False,False,100.0,False,False,True,True,True,False,8,,,,True,False,False,True,True,True,True,False,True,0.8,True,999,1,True,False,126570332.0,33399764.0,True,True,False,True,39429184.0,4,False,,,,40.0,,,1085.42507010608,44.44,11.11,22.22,11.11,55.56,
PAYC.N,False,True,False,,,1,1693674000,True,True,True,False,False,True,True,False,100.0,False,False,True,True,False,False,10,,,,True,False,True,True,True,True,True,False,True,0.375,False,999,3,True,False,70940610.0,17155400.0,True,False,True,True,2352869.0,1,False,,,,16.6666666666667,,,41885.6344255152,28.57,,,,,
EXPE.OQ,False,True,True,,,1,12839000000,True,False,True,True,True,False,False,False,100.0,True,False,True,True,False,False,7,,,,True,False,False,False,True,True,True,True,False,0.769230769230769,True,999,1,True,True,21003666.0,7219230.0,True,False,False,True,3124549.0,1,False,,,,20.0,,,1635.92694135057,53.85,7.69,15.38,15.39,46.15,15.39
RJF.N,False,True,True,,,1,11308000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,5,,,,True,False,False,False,True,True,True,False,True,1.0,True,12,1,True,False,42559266.0,18059116.0,True,False,False,True,2896075.0,1,False,,,,6.66666666666667,,,3763.64220021224,38.0,,,,,
CL.N,True,True,True,,,1,17967000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,3,,,,True,False,False,False,True,True,,False,True,1.8,True,999,1,True,False,30706767.0,14462406.0,True,True,True,True,2804463.0,3,False,,,,33.3333333333333,,,1709.06478543997,42.0,15.0,7.0,19.0,58.0,1.0
VICI.N,True,True,True,,,1,2600697000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,5,,,,True,False,False,True,True,True,True,False,False,1.0,True,999,1,True,False,26103976.0,11513494.0,True,False,False,True,1896097.0,,False,,,,33.3333333333333,,,10037.3000007306,14.0,,14.0,,86.0,
UNH.N,True,True,True,,,1,324162000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,4,,,,True,False,False,False,True,True,True,False,True,0.363636363636364,True,999,1,True,False,73707999.0,20865106.0,True,False,True,True,3195397.0,0,False,,,11.1111111111111,14.2857142857143,,16.6666666666667,227.380134007071,33.0,,,,,
ARE.N,True,True,True,,,1,2669397000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,6,,,,True,False,False,False,True,True,True,False,True,0.75,True,999,1,True,False,61280944.0,13035517.0,True,True,True,True,2367184.0,3,False,,,,26.6666666666667,,,22956.8490561726,,,,,,
GEN.OQ,False,True,True,,,1,2796000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,2,,,,,False,False,False,True,True,,,False,1.22222222222222,True,999,1,True,False,37769659.0,13517505.0,True,False,False,True,2735000.0,0,False,,,22.2222222222222,25.0,,,13508.4617310444,33.33,22.22,11.11,,66.67,
LLY.N,False,True,False,,,1,28541400000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,8,,,,True,False,True,True,True,True,True,False,True,0.857142857142857,False,999,3,True,False,47928814.0,21398135.0,True,False,False,True,3831090.0,0,False,,,7.69230769230769,31.25,,,1679.27340635007,46.15,,,,,
DAY.N,False,True,True,,,1,1246200000,True,True,True,False,False,True,True,False,100.0,False,False,True,True,False,False,8,,,,True,False,True,True,True,True,True,,True,1.0,False,999,1,True,False,39581230.0,10553341.0,True,True,True,True,2510791.0,3,False,,,20.0,30.0,,,31761.5390787995,10.0,10.0,,,90.0,
GRMN.N,False,False,False,,,1,4860286000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,7,,,,False,False,False,True,True,True,True,True,True,0.0,True,999,1,True,False,8007309.0,4585595.0,True,False,True,True,943380.0,1,False,,,,10.0,,,1647.49749294589,,,,,,
PODD.OQ,True,True,True,,,1,1305300000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,8,,,,True,False,True,True,True,True,,False,False,1.1,False,999,3,True,False,42357129.0,15711252.0,True,True,True,True,2413464.0,3,False,,,,22.2222222222222,,,32450.1103194668,22.0,,11.0,11.0,78.0,
ISRG.OQ,False,True,True,,,1,7124100000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,6,,,,True,False,False,True,True,True,True,False,False,0.75,True,999,1,True,False,39976500.0,12564000.0,True,False,False,True,4087020.0,1,False,,,,18.1818181818182,,,5611.44565629343,,,,,,
AVB.N,False,True,True,,,1,2593446000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,7,,,,True,False,False,True,True,True,True,False,True,0.769230769230769,True,999,1,True,False,35959120.0,9814142.0,True,False,True,True,2921710.0,1,False,,,,25.0,,,13865.3821980485,17.0,,17.0,,83.0,
TPR.N,False,True,True,,,1,6684500000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,6,,,,True,False,False,True,True,True,True,False,False,1.18181818181818,True,999,1,True,False,30891329.0,13739426.0,True,False,True,True,2627888.0,1,False,,,10.0,44.4444444444444,,,4621.33727279527,40.0,,,,60.0,40.0
CBRE.N,True,True,True,,,1,30828246000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,4,,,,True,False,False,False,False,True,True,False,False,0.833333333333333,True,12,1,True,False,52208895.0,25912100.0,True,False,True,True,3342164.0,1,False,,,,22.2222222222222,,,1693.54088455114,36.0,9.0,9.0,18.0,64.0,
CINF.OQ,False,True,True,,,1,6563000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,7,,,,False,False,False,True,True,True,True,False,True,0.285714285714286,True,999,1,True,False,25162338.0,7596511.0,True,True,False,True,2641437.0,3,False,,,,30.7692307692308,,,3833.96891665397,,,,,,
WMB.N,False,True,False,,,1,10965000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,7,,,,True,False,False,True,True,True,True,False,False,0.714285714285714,True,999,1,True,False,31181083.0,13887596.0,True,False,True,True,4006612.0,0,False,,,,20.0,,,2843.69202006384,8.0,,,,,
EA.OQ,True,True,True,,,1,6991000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,5,,,,True,False,False,False,True,True,,False,True,1.27272727272727,True,999,1,True,False,66254453.0,19858539.0,True,False,True,True,2765780.0,1,False,,,,22.2222222222222,,,9477.10670862538,44.0,,22.0,22.0,56.0,
TMUS.OQ,False,True,True,,,1,79571000000,True,True,True,False,False,True,True,False,100.0,False,False,True,True,True,False,6,,,,True,False,False,True,True,True,True,False,False,1.0,True,999,1,True,False,81368545.0,29060047.0,True,False,False,True,2536545.0,1,False,,,7.14285714285714,20.0,,,1022.59045380855,46.14,15.38,15.38,7.69,53.86,7.69
CB.N,True,True,True,,,1,49735000000,True,True,True,False,False,False,False,True,10.0,False,True,True,True,False,False,8,,,,True,False,False,True,True,True,True,False,True,0.866666666666667,True,999,1,True,False,67000203.0,27661317.0,True,False,True,True,4398834.0,1,False,,,15.3846153846154,11.1111111111111,,,1347.14392279079,7.69,,,,,
TXN.OQ,False,True,True,,,1,20028000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,6,,,,True,False,False,False,True,True,True,False,True,1.5,True,999,1,True,False,52643314.0,21271165.0,True,True,False,True,3418451.0,4,False,,,,15.3846153846154,,,2628.48581985221,25.0,8.0,8.0,8.0,75.0,1.0
MDLZ.OQ,False,True,True,,,1,31496000000,True,True,True,False,False,True,True,False,100.0,False,True,True,True,False,False,4,,,,True,False,False,,True,True,True,False,True,1.38461538461538,True,15,1,True,False,36880569.0,17925676.0,True,False,True,True,3312776.0,0,False,,,,27.2727272727273,,,1170.96040767082,20.0,,20.0,,80.0,
