Instrument,Life Cycle Analysis,Roundtable for Sustainable Palm Oil(RSPO) Support,Target Sustainable Palm Oil Production,"Pollution, Waste and Resource Use Research and Development",Certified Palm Oil Percent,REIT Green Building Certified Percent,Sustainable Palm Oil Production Target Year,Sustainable Palm Oil Production-Year in which Target was set,Environmental Products,Eco-Design Products,Env R&D Expenditures To Revenues in million,Environmental R&D Expenditures,Noise Reduction,Fleet Fuel Consumption,Hybrid Vehicles,Environmental Assets Under Mgt,Equator Principles,Equator Principles or Env Project Financing,Environmental Project Financing,Nuclear,Nuclear Production,Labeled Wood Percentage,Labeled Wood,Organic Products Initiatives,Product Impact Minimization,Take-back and Recycling Initiatives,Product Environmental Responsible Use,GMO Products,Agrochemical Products,Agrochemical 5 % Revenue,Animal Testing Reduction,Renewable/Clean Energy Products,Water Technologies,Sustainable Building Products,Real Estate Sustainability Certifications,Revenue from Environmental Products,Products Recovered to Recycle,Percentage of Green Products,ESG Assets Under Management
BFb.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,True,False,False,False,True,,False,False,False,False,False,,,,,
DE.N,True,False,False,False,,,,,True,False,,,True,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,True,False,,,,,
HSY.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,True,False,False,False,True,,False,False,False,False,False,,,,,
GL.N,False,False,False,False,,,,,True,False,,,False,,False,False,False,False,False,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
SLB.N,True,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,True,True,False,,False,False,True,True,False,,,,,
AWK.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,True,False,,,,,
PKG.N,,,,,,,,,True,True,,,False,,False,False,False,,False,False,,100,True,False,,True,True,False,,False,False,False,False,False,,,285000.0,,
CPAY.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
ADI.OQ,True,False,False,False,,,,,True,False,,,False,,True,False,False,,False,False,,,False,False,True,False,True,False,,False,False,True,False,False,,,,,
MMC.N,False,False,False,False,,,,,True,False,,,False,,False,True,False,False,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
IT.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
ECL.N,False,False,False,False,,,,,True,True,,,False,,False,False,False,,False,True,,,False,False,,False,True,False,,False,False,False,True,False,,66.0,,,
BXP.N,,,,,,,,,True,False,,,False,,False,False,False,,True,False,,,False,False,,False,True,False,,False,False,True,False,False,True,,,,
GE.N,False,False,False,False,,,,,True,True,,,True,,True,False,False,,False,True,,,False,False,,True,True,False,,False,True,True,True,True,,27.79755,,27.79,
ED.N,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,True,False,True,True,,,,
ALLE.N,,,,,,,,,True,True,,,True,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,False,True,,,,,
OTIS.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,False,False,,,,,
WFC.N,False,False,False,False,,,,,True,False,,,False,,False,True,False,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
CTVA.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,True,True,True,True,False,False,False,,,,,
FTV.N,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,True,False,False,,,,,
AEE.N,,,,,,,,,True,False,369.096027525805,2360000,False,,False,False,False,,False,True,11.2259,,False,False,,False,True,False,,False,False,False,False,False,,,,,
PRU.N,,,,,,,,,True,False,,,False,,False,True,False,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,True,,,,
DLTR.OQ,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,False,False,,,,,
CF.N,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,True,True,False,False,False,False,,,,,
NEE.N,False,False,False,False,,,,,True,True,,,False,,False,False,False,,False,True,21.21,,False,False,,False,True,False,,False,False,True,True,False,,,,,
KLAC.OQ,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,False,False,,,,,
AME.N,,,,,,,,,True,False,,,False,,False,False,False,,False,True,,,False,False,True,False,True,False,,False,False,True,True,False,,,,,
NUE.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
D.N,,,,,,,,,True,False,,,False,,False,False,False,,False,True,41.0,,False,False,,False,True,False,,False,False,True,False,False,,,,,
SJM.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,True,False,False,False,True,,False,False,False,False,False,,,,,
EMR.N,,,,,,,,,True,True,,,True,,False,False,False,,False,True,,,False,False,True,False,True,False,,False,False,True,True,True,,,,,
DVA.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
COIN.OQ,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
CMS.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
HPE.N,,,,,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,True,True,True,False,,False,False,False,True,False,,50.0,18378.0,50.0,
BDX.N,,,,,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,,True,True,False,,False,True,False,False,False,,,1855.0,,
MGM.N,True,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
HUBB.N,False,False,False,False,,,,,True,False,,,True,,False,False,False,,False,False,,,False,False,True,True,True,False,,False,False,True,True,False,,,1069.22101,,
ALGN.OQ,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,True,False,False,,False,False,False,False,False,,,,,
SRE.N,,,,,,,,,True,False,,,False,,False,False,False,,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
REGN.OQ,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,True,False,False,False,,,,,
EFX.N,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
USB.N,,,,,,,,,True,False,,,False,,False,False,False,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
CSGP.OQ,False,False,False,False,,70.0,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,True,,,,
HCA.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
AVGO.OQ,False,False,False,False,,,,,True,False,,,True,,True,False,False,,False,False,,,False,False,True,False,True,False,,False,False,True,False,False,,,,,
DHR.N,True,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,True,False,,,,,
NWSA.OQ,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
ERIE.OQ,False,False,False,False,,,,,False,False,,,False,,False,False,False,False,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
RTX.N,False,False,False,False,,,,,True,False,,,True,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,True,True,True,,,,,
AAPL.OQ,True,False,False,False,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,True,True,True,False,,False,False,False,False,False,,,40000.0,,
CME.OQ,,,,,,,,,False,False,,,False,,False,False,False,False,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
ADM.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,True,True,False,True,True,,False,False,False,False,False,,,,,
APD.N,False,False,False,False,,,,,True,False,9057.44454131551,93500000,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,True,True,,,,,
FANG.OQ,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,8.4,,21.0,
WRB.N,,,,,,,,,True,False,,,False,,False,False,False,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
AXP.N,False,False,False,False,,,,,True,True,,,False,,False,False,False,False,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
CLX.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,True,False,False,False,,,,,
DOV.N,False,False,False,False,,,,,True,False,,,True,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,True,True,False,,,,,
FSLR.OQ,,,,,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,,True,True,False,,False,False,True,False,False,,,,,
MTB.N,,,,,,,,,True,False,,,False,,False,True,False,True,True,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,1780000000
FDX.N,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,True,False,,False,True,False,,False,False,False,False,False,,,,,
TROW.OQ,,,,,,,,,False,False,,,False,,False,True,False,False,False,True,,,False,False,,False,False,True,,False,False,False,False,False,True,,,,
JKHY.OQ,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
O.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,True,,,,
MLM.N,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
RVTY.N,,,,,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,,True,True,False,,False,True,False,True,False,,,127.2198,,
L.N,,,,,,,,,True,True,,,False,,False,False,False,True,True,False,,,False,True,,False,True,False,,False,False,False,False,False,,,,,
QCOM.OQ,False,False,False,False,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,False,False,,,,,
IPG.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,True,False,,False,True,False,,False,False,False,False,False,,,,,
PHM.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,False,False,True,,,,
ULTA.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
KO.N,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,True,True,True,True,False,,False,True,False,False,False,,,,,
CSCO.OQ,False,False,False,False,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,True,True,True,False,,False,False,False,False,False,,,9470.0,,
WTW.OQ,,,,,,,,,True,False,,,False,,False,False,False,True,True,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
ANET.N,False,False,False,False,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,True,True,True,False,,False,False,False,False,False,,,,,
ES.N,,,,,,,,,True,False,,,False,,True,False,False,,False,False,,,False,False,,False,True,False,,False,False,True,False,False,,0.0,,,
CTAS.OQ,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
GPN.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
RSG.N,True,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
LIN.OQ,,,,,,,,,True,False,1262.62462247913,38880000,True,,False,False,False,,False,False,,,False,False,,True,True,False,,False,False,True,True,False,,32.25807,,0.3225807,
MCK.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
HLT.N,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,True,,False,False,False,,False,False,False,False,False,True,,,,
NFLX.OQ,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
FI.N,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
RF.N,,,,,,,,,True,False,,,False,,False,True,False,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,11400000
WMT.N,False,True,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,True,True,,True,True,False,,False,False,False,False,False,,,,,
AMGN.OQ,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,True,True,False,False,,False,True,False,False,False,,,,,
KIM.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,True,True,,,,
DDOG.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
DG.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,True,False,False,False,False,,False,False,False,False,False,,,,,
EQR.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,True,,,,
URI.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
TDG.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
CNC.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
NKE.N,True,False,False,False,,,,,True,True,,,False,,False,False,False,,False,False,,,False,True,,True,True,False,,False,False,False,False,False,,,79.0,,
AES.N,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
ELV.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
GWW.N,False,False,False,False,,,,,True,False,,,True,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,True,False,,7.0,,,
K.N,False,True,True,False,100.0,,,,False,False,,,False,,False,False,False,,False,False,,,False,True,False,False,False,True,,False,False,False,False,False,,,,,
K.N,False,True,True,False,83.0,,,,False,False,,,False,,False,False,False,,False,False,,,False,True,False,False,False,True,,False,False,False,False,False,,,,,
GOOGL.OQ,True,False,False,False,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,True,True,True,False,,False,False,True,False,True,,,,,
GM.N,True,False,False,False,,,,,True,True,,,False,,True,False,False,,False,False,,,False,False,True,True,True,False,,False,False,False,False,False,,,,7.83,
CCI.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
COF.N,,,,,,,,,True,False,,,False,,False,False,False,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
C.N,,,,,,,,,True,False,,,False,,False,False,True,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
ODFL.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
A.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,True,True,False,,False,False,False,False,False,,,,,
MOH.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
GS.N,,,,,,,,,True,False,,,False,,False,True,False,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,302900000000
MET.N,,,,,,,,,True,False,,,False,,False,True,False,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,41.41,646800000000
WYNN.OQ,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
PSA.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
CPT.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,True,,,,
GDDY.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
MRNA.OQ,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,True,False,False,False,,,,,
WDAY.OQ,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,False,False,,,,,
BK.N,,,,,,,,,True,False,,,False,,False,True,False,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
FAST.OQ,,,,,,,,,True,False,,,True,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,True,True,,,,,
LDOS.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,True,False,True,,,,,
ORLY.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
CSX.OQ,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
CFG.N,,,,,,,,,True,False,,,False,,False,False,False,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
NI.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
MO.N,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,True,True,False,False,,False,True,False,False,False,,,,,
DD.N,True,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,False,True,True,,False,False,True,True,False,,,,,
AEP.OQ,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,True,21.12,,False,False,,False,True,False,,False,False,True,True,False,,,,,
HOLX.OQ,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,True,False,False,,False,False,False,False,False,,,,,
BX.N,,,,,,,,,False,False,,,False,,False,True,False,False,False,False,,,False,False,,False,False,False,,False,False,False,False,False,True,,,,
BBY.N,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,True,True,False,,False,False,False,False,False,,,161000000.0,,
LHX.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
APA.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
IFF.N,,,,,,,,,True,True,,,False,,False,False,False,,False,False,,,False,True,True,False,True,True,,False,True,False,False,False,,,,,
CEG.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,True,65.02,,False,False,,False,False,False,,False,False,False,False,False,,,,,
STT.N,,,,,,,,,True,False,,,False,,False,True,False,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
JCI.N,False,False,False,False,,,,,True,False,,,False,,True,False,False,,False,True,,,False,False,True,True,True,False,,False,False,True,True,True,,,,,
FE.N,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,True,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
PNC.N,False,False,False,False,,45.0,,,True,False,,,False,,False,True,False,True,True,False,,,False,False,,False,True,False,,False,False,False,False,False,True,,,,3900000000
VZ.N,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,True,True,False,,False,False,False,True,True,,,17762.5915,,
NEM.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
ROL.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
KEY.N,,,,,,,,,True,False,,,False,,False,False,False,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
GIS.N,True,True,True,False,100.0,,,,True,False,,,False,,False,False,False,,False,False,,,False,True,True,False,True,True,,False,False,False,False,False,,,,,
CMCSA.OQ,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,False,False,True,,,,
VLTO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PFE.N,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,True,False,False,False,,,,,
EIX.N,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,True,,,False,False,,False,True,False,,False,False,True,False,True,,,,,
NWS.OQ,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
MU.OQ,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,False,False,,,,,
UPS.N,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
SOLV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYL.N,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
UNP.N,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
BAC.N,,,,,,,,,True,False,,,False,,False,True,True,True,True,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,55600000000
KMX.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
PARA.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,True,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
IP.N,False,False,False,False,,,,,True,True,,,False,,False,False,False,,False,False,,79,False,False,,True,True,False,,False,False,False,False,False,,,,,
MDT.N,False,False,False,False,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,,True,True,False,,False,True,False,False,False,,,233.0,,
DPZ.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
MMM.N,True,False,False,False,,,,,True,True,,,True,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,True,True,True,True,,,,,
CZR.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
UBER.N,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,False,False,,,,,
INTU.OQ,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,
OKE.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
ADP.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
EQIX.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,True,,,,
CHD.N,False,True,True,False,,,2025,2019,True,True,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,True,False,False,False,,,,,
MTD.N,True,False,False,False,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,True,True,True,False,,False,False,True,True,False,,,,,
KDP.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,True,True,True,False,False,,False,False,False,False,False,,,,,
EBAY.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
PEG.N,,,,,,,,,True,False,,,False,,False,False,False,,False,True,56.66,,False,False,,False,True,False,,False,False,True,False,False,,,,,
BIIB.OQ,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,True,False,False,False,,,,,
CTSH.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
ALB.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,True,,True,False,False,False,,,,,
TRGP.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
EXE.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
NCLH.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
PLTR.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,False,False,False,False,,,,,
UDR.N,False,False,False,False,,0.0,,,True,True,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,False,False,True,,,,
DGX.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
CBOE.Z,,,,,,,,,False,False,,,False,,False,False,False,False,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
HIG.N,,,,,,,,,True,False,,,False,,False,False,False,False,False,False,,,False,False,,False,True,False,,False,False,True,False,False,,,,,
ACGL.OQ,False,False,False,False,,,,,True,False,,,False,,False,True,False,False,False,False,,,False,False,,False,True,False,,False,False,False,False,False,,,,,772000000
NDSN.OQ,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,True,False,False,,,,,
VRSK.OQ,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,True,False,True,False,,False,False,False,False,False,,,,,
GEV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMT.N,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
KMB.OQ,,,,,,,,,True,True,,,False,,False,False,False,,False,False,,100,True,False,True,True,True,False,,False,True,False,False,False,,,,,
PYPL.OQ,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
CAG.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,True,True,False,True,True,,False,False,False,False,False,,,,,
UHS.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
SYF.N,,,,,,,,,False,False,,,False,,False,False,False,False,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
WAT.N,,,,,,,,,True,True,,,False,,True,False,False,,False,False,,,False,False,,False,True,False,,False,False,False,True,False,,,,,
INCY.OQ,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,False,False,False,False,,False,True,False,False,False,,,,,
LRCX.OQ,,,,,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,True,True,True,False,,False,False,False,False,False,,,,,
IDXX.OQ,False,False,False,False,,,,,True,False,,,False,,False,False,False,,False,False,,,False,False,,True,True,False,,False,False,False,True,False,,,23.0,,
PPG.N,,,,,,,,,True,True,,,False,,False,False,False,,False,False,,,False,False,,False,True,False,,False,True,False,False,True,,38.0,,,
LKQ.OQ,False,False,False,False,,,,,True,False,,,False,,True,False,False,,False,False,,,False,False,True,True,True,False,,False,False,False,False,False,,,,,
BG.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,True,True,False,True,False,True,,False,False,False,False,,,,,
EOG.N,,,,,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,,,,,
MAR.OQ,False,False,False,False,,,,,False,False,,,False,,False,False,False,,False,False,,,False,False,,False,False,False,,False,False,False,False,False,True,,,,
TJX.N,,,,,,,,,True,False,,,False,,False,False,False,,False,False,,,False,True,True,True,True,False,,False,False,False,False,False,,,,,
