Instrument,ESG Score Grade,ESG Combined Score Grade,ESG Score,ESG Combined Score,ESG Controversies Score,Social Pillar Score Grade,Governance Pillar Score Grade,Environmental Pillar Score Grade,Social Pillar Score,Governance Pillar Score,Environmental Pillar Score,Resource Use Score Grade,Emissions Score Grade,Environmental Innovation Score Grade,Workforce Score Grade,Human Rights Score Grade,Community Score Grade,Product Responsibility Score Grade,Management Score Grade,Shareholders Score Grade,CSR Strategy Score Grade,Resource Use Score,Emissions Score,Environmental Innovation Score,Workforce Score,Human Rights Score,Community Score,Product Responsibility Score,Management Score,Shareholders Score,CSR Strategy Score
BALL.N,B+,B+,73.1802758420783,73.1802758420783,100.0,A-,C+,A-,82.3512012016903,43.2478833547308,82.5668642951251,A+,A+,C,A,A,A,B-,C-,C+,A+,96.0227272727273,95.0,41.3333333333333,90.7608695652174,87.3493975903615,88.5869565217391,54.5977011494253,32.6869419642857,42.4525669642857,97.2455648926237
PFG.OQ,B+,B+,68.619458678921,68.619458678921,100.0,A-,B-,A-,76.0159526810179,56.2391614631964,79.8726213187553,A+,A,B+,B,B,A+,A-,B-,B-,A,93.265306122449,88.9925373134328,72.3684210526316,66.0655737704918,62.3188405797101,94.2622950819672,77.1626297577855,51.2416294642857,50.8510044642857,89.3090569561158
KEYS.N,B+,B+,70.8019845034969,70.8019845034969,100.0,A,C+,A-,83.4733476330035,43.410645161029,81.3127762615758,A-,A,A-,A+,B,A,A+,C-,B,A+,80.859375,84.8837209302326,77.710843373494,96.9387755102041,64.6017699115044,86.734693877551,93.8848920863309,26.4867205542725,65.5167436489607,94.8711204629143
PCG.N,A-,C,78.7812712738199,40.2527046024272,1.72413793103448,A+,C+,A,92.6989033328793,47.6263197037012,86.464818269903,A,A+,B+,A+,A,A,A+,C+,C-,A+,90.2892561983471,98.6166007905138,66.7381974248927,99.0384615384615,90.2714932126697,85.5769230769231,91.9565217391304,42.9994226327945,29.9220554272517,97.317201472909
RL.N,A-,A-,77.8635128805027,77.8635128805027,100.0,A-,B+,A-,81.4563221520312,69.6345866949812,80.3617692487032,A,A-,A-,B+,A-,A+,A,A,D-,A,84.5833333333333,75.4464285714286,79.6511627906977,70.3252032520325,79.646017699115,98.780487804878,83.4745762711864,86.2442263279446,0.793879907621247,89.8474487112046
JPM.N,A-,C+,83.1405168515073,44.9913110573326,6.8421052631579,A-,A,A,80.483176878112,86.509860800138,83.8702168882923,A+,A-,A-,A-,A+,A-,B+,A+,C,A+,99.1704374057315,81.9502074688797,80.5251641137856,78.6087866108787,94.4206008583691,77.0397489539749,74.0638766519824,98.2823325635104,39.3620092378753,98.3692793266702
TTWO.OQ,C,C,38.9071077878306,38.9071077878306,100.0,B,C-,D-,58.7327892125337,33.0994996150885,1.35875316310099,D-,D-,D-,C+,C,A,C,C-,A-,D-,1.23809523809524,4.25724637681159,0.0,46.4797913950456,36.3146551724138,91.1994784876141,34.2069892473118,26.9197459584296,75.7650115473441,0.0
CDW.OQ,B-,B-,56.9993196422166,56.9993196422166,100.0,B-,A-,C-,56.2156950007417,79.7652642404083,31.3571428571429,A+,B+,D-,A,C-,A+,C+,A,B+,B-,92.8571428571429,68.75,0.0,83.3333333333333,28.5714285714286,94.4444444444444,44.4444444444444,87.3700923787529,72.7338337182448,52.2882693319306
RMD.N,B+,B+,71.0929884051157,71.0929884051157,100.0,A,C+,A-,85.5359960191009,48.4753406570962,78.8094620971283,A+,A+,C+,B+,A-,A+,A+,C,A-,B-,98.0088495575221,92.2594142259414,50.0,74.9240121580547,78.6729857819905,91.9452887537994,92.5465838509317,37.1512276785714,80.8175223214286,56.5826330532213
LNT.OQ,B,B,63.9801099192383,63.9801099192383,100.0,C+,B+,A-,41.8138768242054,67.8407068885992,78.6598193628747,B+,A+,B+,C+,D+,B+,D,B+,B+,B-,68.3884297520661,93.8735177865613,71.0300429184549,41.7307692307692,21.9457013574661,73.2692307692307,16.0869565217391,69.3273672055427,73.2534642032333,52.2882693319306
COO.OQ,B,B,58.6073538835416,58.6073538835416,100.0,B-,B,C+,56.7372542206453,66.6479256633209,46.6539098329005,B+,B+,D-,A-,C,A-,C+,B,A-,C+,74.1150442477876,71.3389121338912,0.0,76.7477203647416,33.6492890995261,82.2188449848024,42.2360248447205,66.30859375,81.0407366071429,46.7553688141923
CMG.N,B,B,60.1287376533322,60.1287376533322,71.2121212121212,A-,C,B-,79.0207537668073,38.5065450135843,52.6667026194825,C+,B-,B+,B,A-,A-,A,C+,D+,C,49.1189427312775,53.9915966386555,67.7777777777778,63.2978723404255,78.2258064516129,82.8014184397163,85.1351351351351,43.9809468822171,21.5213625866051,36.612309310889
PCAR.OQ,B,B,66.4617670978469,66.4617670978469,100.0,B-,B+,A-,52.1697020947952,68.0443951139528,80.7583147729447,B,A-,A,D,B,A,C,B+,C+,B,65.6122448979592,80.5613305613306,87.2289156626506,13.6111111111111,61.0859728506787,89.3518518518518,33.9181286549708,74.9855658198614,49.3793302540416,61.3361388742767
GNRC.N,C-,D+,29.9947465932492,18.4064642057155,6.81818181818182,C,B-,D-,37.2600701419508,51.3979651526546,4.22069243497815,D-,D,D-,C-,B-,B-,D-,B,B-,D-,3.6734693877551,13.6174636174636,0.0,27.8703703703704,52.4886877828054,54.8148148148148,6.92007797270955,60.3781755196305,51.0825635103926,6.97001578116781
CHTR.OQ,C,C,36.1367943956984,36.1367943956984,100.0,C,D+,C,40.0646327929043,24.4053132968791,41.1637287174095,D+,C,B,C+,D-,C,B+,D+,C,C,24.0112994350282,39.9425287356322,62.1621621621622,46.6836734693877,0.0,38.5204081632653,69.7368421052632,17.1911085450346,40.3146651270208,36.612309310889
PWR.N,B+,B+,68.7083180375378,68.7083180375378,100.0,B-,A,B,57.6390265321067,88.0869469656382,65.7600286974142,B+,B-,A-,C,A-,A-,D,A+,B,B,71.5909090909091,51.7467248908297,76.1290322580645,37.6543209876543,76.6129032258064,79.0123456790123,12.7232142857143,99.7546189376444,66.1518475750577,62.6512361914782
CCL.N,A-,B+,76.1308963001229,73.6715087561221,71.2121212121212,B+,A,B+,72.5185195981352,88.1111111111111,68.8401743467822,B-,A+,D-,A+,A+,B+,B-,A+,B+,A,53.9647577092511,96.4285714285714,0.0,94.8581560283688,95.4301075268817,73.2269503546099,50.7722007722008,91.6666666666667,75.0,90.0
PM.N,A,A,87.5593791944768,87.5593791944768,100.0,A,A-,A+,88.5428623845056,79.052938015484,93.7477435385155,A+,A+,B-,A+,A+,A+,B+,A-,A,A,95.7317073170732,99.1606714628297,56.7632850241546,99.8847926267281,93.2773109243697,93.1870669745959,71.9451371571072,76.6322544642857,83.4123883928571,84.6171802054155
SNA.N,C,C,37.7670804413464,37.7670804413464,100.0,C+,C+,D+,43.1817050622847,46.4119601328904,24.6470352792199,B-,D,D+,B-,C+,C+,C,B-,C,D-,51.4319809069212,13.9225181598063,18.4491978609626,52.9227557411273,42.3684210526316,43.3194154488518,35.7303370786517,57.1277559649653,41.6339474479009,0.0
SNA.N,C+,C+,45.2760414828856,45.2760414828856,100.0,B-,B-,C-,55.0770271282419,56.3827944572748,25.3119296880054,B-,D,D+,C+,A+,C,C,B+,C,D-,57.0408163265306,13.4095634095634,17.5903614457831,43.6111111111111,91.7420814479638,40.0,33.9181286549708,73.0513856812933,38.4093533487298,0.0
UAL.OQ,C+,C-,48.4125142893255,28.6705428589485,8.92857142857143,B-,C+,C+,55.1039474699583,42.7713641051932,44.5851266139526,C-,B,C+,C+,B+,B+,C,C-,A+,C,27.319587628866,60.6796116504854,50.0,43.4579439252336,71.978021978022,69.6261682242991,39.7058823529412,29.0560046189376,92.5952655889146,36.612309310889
ESS.N,B+,B+,67.1811723183737,67.1811723183737,100.0,B-,A-,B+,51.8598261590886,80.7640791342347,67.8687164805843,B+,B+,C-,B+,B-,C,C,A+,B-,B+,72.0364741641337,74.2339832869081,27.3279352226721,74.9350649350649,51.6666666666667,37.7922077922078,40.1369863013699,92.1333718244804,50.0144341801386,70.0420831141504
KHC.OQ,B+,C+,70.5238712554062,42.3132176789851,14.1025641025641,B,A,B,64.4024927915512,85.7316613273108,66.3134999893255,A-,C+,A,C+,B+,A-,B+,A,B+,A+,79.8591549295775,49.1452991452991,84.4262295081967,44.3421052631579,70.265780730897,76.6490765171504,67.4157303370787,88.669168591224,69.8469976905312,94.8711204629143
BLDR.N,C-,C-,26.883311829964,26.883311829964,100.0,D+,C,C-,19.1963680715544,37.3912625096228,28.0640255801048,D+,D+,C,D+,D-,B+,D-,C,B-,D-,19.0972222222222,18.8356164383562,39.8373983739837,16.8789808917197,0.0,71.656050955414,0.0,39.3331408775982,55.8458429561201,0.0
JBHT.OQ,B+,B+,71.1400972012337,71.1400972012337,100.0,A-,B,B+,81.114486571176,61.0442044805234,68.7477526510546,A-,A-,B-,B+,A-,A+,A-,C+,A+,A,78.0405405405405,76.4150943396226,51.9230769230769,71.7261904761905,82.6446280991735,94.3452380952381,78.3018867924528,45.8285219399538,95.6120092378753,85.2709100473435
CMI.N,B+,B+,69.0925886725146,69.0925886725146,100.0,A-,B,B,81.9700728714847,60.0676890409367,59.8508993256902,A,B+,C,A,A,A+,C+,C+,A-,A+,91.4473684210526,73.9224137931034,35.609756097561,90.5622489959839,89.9521531100478,92.9718875502008,48.1171548117155,46.5790993071594,81.8273672055427,94.8711204629143
PNR.N,B,B,62.8724224226139,62.8724224226139,100.0,B+,C,A-,71.5433749650627,34.0024691358025,77.4568983096886,A+,B-,A-,C+,A,A,C+,D+,B,C+,92.6567656765677,52.9850746268657,82.6488706365503,44.1310975609756,91.2199630314233,90.9298780487805,48.9698890649762,23.1481481481481,60.1851851851852,49.0
CRL.N,B+,B+,67.5688682378103,67.5688682378103,100.0,A,C+,A-,88.2641943851785,42.8868658932801,76.3082593532023,A,A-,D-,A+,B+,A+,A-,C,C+,B+,89.7590361445783,76.9736842105263,0.0,95.0526315789474,71.4285714285714,97.3684210526316,77.7533039647577,37.8031177829099,41.7292147806005,70.0420831141504
DECK.N,B,B,65.5628981967689,65.5628981967689,100.0,B+,C+,B+,74.0327348607299,48.8070270337033,67.2786981989858,A,A,C-,B,A-,A,B+,C-,A,A,91.25,88.8392857142857,27.906976744186,63.0081300813008,79.646017699115,91.4634146341463,67.3728813559322,28.5363741339492,89.0155889145497,89.8474487112046
HPQ.N,A-,A-,79.052969748729,79.052969748729,100.0,A-,A,B,81.588449108293,90.1311994335464,60.3331682974815,A+,A-,C+,A+,A-,A+,B-,A+,B+,A+,98.4042553191489,76.6304347826087,43.6619718309859,97.5490196078431,81.6091954022989,95.5882352941177,54.5918367346939,95.5975750577367,68.75,94.8711204629143
ROP.OQ,B-,B-,56.8300593182607,56.8300593182607,100.0,B-,B+,C,52.0435662166799,67.3282694493681,35.5750335246623,D+,D+,B-,C-,A-,B,C,A,C,D+,23.1428571428571,21.1050724637681,52.1341463414634,30.1825293350717,80.7112068965517,63.4941329856584,34.2069892473118,85.5225173210162,36.5040415704388,22.5933719095213
LW.N,B+,B+,72.6764678212411,72.6764678212411,100.0,B+,A+,B,66.7459173159228,94.4681210893825,62.1810315530011,A+,C,D+,B,B+,B+,B+,A+,A+,A+,93.943661971831,38.3190883190883,22.6775956284153,61.4473684210526,70.265780730897,67.4142480211082,67.4157303370787,93.75,94.9624711316397,97.317201472909
TGT.N,A,B,86.1494467027191,62.519167795804,38.8888888888889,A+,B+,A,95.7390469439811,72.5655670671285,90.512343433579,A+,A+,C,A+,A+,A+,A,B+,B,A,98.2758620689655,96.9512195121951,35.8490566037736,97.3684210526316,94.3037974683544,99.4736842105263,90.5882352941177,71.8100461893764,66.6137413394919,85.2709100473435
NTAP.OQ,B,B,66.466988324369,66.466988324369,100.0,B,A,B-,60.8974140735895,85.0462192420099,56.0908001198681,A+,B,C+,C,B,A,B,A,A-,B+,93.0851063829787,62.5,43.6619718309859,40.6862745098039,60.9195402298851,86.7647058823529,58.6734693877551,89.3331408775982,80.7592378752887,70.0420831141504
OXY.N,A-,B-,76.7183402176454,57.7469252108635,38.7755102040816,A,A-,B,84.0023987614658,82.4808743949439,63.9325866400697,A-,A-,C-,B,A,A,A+,A-,A-,A+,77.9352226720648,78.8602941176471,29.5454545454545,65.4121863799283,91.0194174757282,87.9928315412186,97.4903474903475,82.318129330254,76.4289838337183,92.3724355602315
IR.N,C+,C+,49.0455710824689,49.0455710824689,100.0,B+,C,C,70.258783927121,36.1989541787293,36.5736859497617,B-,B,D+,A,C-,A,A,C,D,B,52.7551020408163,62.2661122661123,17.5903614457831,91.0185185185185,27.6018099547511,89.9074074074074,86.2573099415205,36.6772517321016,16.1807159353349,63.8348237769595
TER.OQ,B,B,60.7603818059609,60.7603818059609,100.0,A-,B,C,76.8005402038787,64.9144746353262,35.2434199843527,C+,B+,D-,B+,A+,A-,B-,B,B-,A-,45.8549222797927,69.4871794871795,0.0,69.4312796208531,92.4581005586592,78.1990521327014,55.6930693069307,65.0837182448037,53.3920323325635,81.3519200420831
WAB.N,B,B,64.618649695379,64.618649695379,100.0,A-,B-,B,79.0597475828624,51.0506994819387,60.1470382924772,A,B-,B-,C+,A+,A+,B+,C+,B,A-,83.7755102040816,51.6632016632017,54.2168674698795,49.9074074074074,91.7420814479638,95.0,70.6627680311891,42.3643187066975,63.2938799076212,76.1178327196212
NOW.N,B,B,58.7118089441718,58.7118089441718,100.0,B+,C+,B-,74.9549642208364,46.5994392765203,52.4625028755463,A+,A+,D-,A+,B+,A+,C,C,B-,A,96.0952380952381,91.9384057971015,0.0,97.4576271186441,70.0431034482759,96.6753585397653,34.2069892473118,36.7061200923788,53.7961893764434,85.2709100473435
EXC.OQ,B-,B-,54.3269796632132,54.3269796632132,100.0,B-,B,B-,55.3944394840519,59.5951418746019,50.4117679111667,C,B,C+,B-,D+,B,A+,C+,B+,A+,39.8760330578512,61.8577075098814,47.8540772532189,50.1923076923077,24.4343891402715,62.1153846153846,98.4782608695652,49.4948036951501,68.114896073903,97.317201472909
BR.N,B+,B+,67.5716418212332,67.5716418212332,100.0,A-,B-,B+,76.9699706449427,54.8399993678027,68.6040228701565,B+,A,C,B-,A,A+,B,B-,A-,C,74.5847176079734,86.7378048780488,39.4736842105263,58.130081300813,84.2756183745583,92.8184281842818,66.5254237288136,50.5719866071429,81.4592633928571,36.2511671335201
EMN.N,A-,A-,78.7624003058883,78.7624003058883,100.0,A-,A-,A-,76.5065287512934,77.6504450070645,81.5554593560134,B+,A-,A+,B+,B+,A-,A+,A,C,A+,71.8152866242038,76.4615384615385,96.1065573770492,70.8955223880597,66.8627450980392,83.1343283582089,96.984126984127,87.39896073903,33.6749422632794,94.8711204629143
AZO.N,B,B,62.1067984673681,62.1067984673681,100.0,A-,B-,C+,77.0229836135348,54.7691446370215,43.6350280254689,B-,B,D-,B+,B-,A,A,B-,C+,B+,53.3755274261603,60.5603448275862,6.07142857142857,71.4015151515152,55.1801801801802,87.8787878787879,84.251968503937,54.2271205357143,46.9168526785714,69.2577030812325
TEL.N,B,B,63.7385213754908,63.7385213754908,100.0,A,D+,A-,84.5269718855074,22.0222222222222,78.5042735042735,A+,B-,A-,A,A,A+,C,D,D-,A,99.6666666666667,53.525641025641,79.1666666666667,89.1176470588235,89.3129770992366,95.0,36.624203821656,13.8888888888889,6.48148148148148,86.0
FRT.N,A,A,83.8867417621144,83.8867417621144,100.0,A-,A,A,77.1406991322693,86.4145430730311,87.1490130405852,A,A,A-,A,B-,A+,C,A+,C+,A,89.209726443769,86.4902506963788,81.3765182186235,84.5454545454545,51.6666666666667,99.8701298701299,40.1369863013699,98.5132794457275,42.7973441108545,91.3466596528143
DUK.N,B+,B+,69.1137688787726,69.1137688787726,100.0,B+,B-,B+,74.2944430151788,54.4245872173756,73.7927719870486,B+,A,B,A-,A-,A+,D,C+,B+,B+,69.6280991735537,84.7826086956522,64.5922746781116,82.5,76.9230769230769,94.8076923076923,16.0869565217391,45.3666281755196,74.2061200923788,70.0420831141504
KMI.N,A,A,84.5382810325151,84.5382810325151,100.0,A,B+,A,90.2941347682872,71.5389447999291,88.6639094396953,A-,A+,A-,A+,A+,A,B+,A-,C-,A+,78.9308176100629,99.1525423728814,82.3529411764706,99.1935483870968,92.9577464788732,86.2903225806452,66.8571428571429,78.911662817552,29.7777136258661,97.317201472909
DVN.N,B-,C+,54.8159337375926,46.7957219708371,38.7755102040816,B,C,B-,65.9450825858944,39.8153746113933,51.5115544285436,A,B-,D-,B+,A-,B,C-,D+,B+,A,89.2712550607287,53.4926470588235,0.0,67.5627240143369,80.8252427184466,62.1863799283154,30.3088803088803,21.723441108545,69.818129330254,85.2709100473435
RCL.N,B+,B+,69.9594520241651,69.9594520241651,100.0,A-,C+,A-,78.2408857528968,50.0,78.3342313920183,B+,A+,D-,A-,A-,A-,A-,C+,C+,C+,72.9074889867841,97.2689075630252,0.0,76.7730496453901,78.2258064516129,82.8014184397163,76.4478764478765,50.0,50.0,50.0
VTRS.OQ,B+,B-,69.0083254557601,52.518868610233,36.0294117647059,A,C,B+,89.4211196114939,38.5238943767289,68.9792039885877,A-,A-,D-,A,A-,A+,A+,D+,A,B+,81.3405797101449,78.2374100719424,0.0,86.509900990099,80.8755760368664,97.029702970297,97.6744186046512,17.2199769053118,88.5248267898383,70.0420831141504
CAH.N,A-,B-,82.0988631364059,52.623505642277,23.1481481481481,A-,A+,A-,77.6413377377174,92.8122386107221,76.5736112187566,A-,A-,B,A,A-,A+,C+,A+,A+,A,78.1345565749236,79.3255131964809,63.1147540983607,85.4072398190045,80.3030303030303,93.0995475113122,47.5177304964539,93.4291294642857,96.2193080357143,84.6171802054155
MKC.N,A-,A-,82.7012618033048,82.7012618033048,100.0,A-,A-,A+,79.0645920786411,75.9221155633415,94.5762648718087,A+,A+,A,A,A-,A+,B,A,C-,A,98.7323943661972,92.4501424501425,84.4262295081967,83.8157894736842,81.8936877076412,93.2717678100264,63.3426966292135,86.1576212471132,32.520207852194,89.8474487112046
IEX.N,B,B,59.9906875965333,59.9906875965333,100.0,C+,A-,B-,49.8848700931831,77.3212279703548,56.5901119646019,B,C-,B+,B,B-,B+,D-,A+,D,B+,60.8085808580858,25.787728026534,69.4045174537988,60.7469512195122,57.7634011090573,71.5701219512195,7.2107765451664,98.6188616071429,11.7047991071429,69.2577030812325
VLO.N,B,B,65.6625132451761,65.6625132451761,100.0,B+,B+,B-,69.840318107263,70.0982723934042,57.5583010958925,C-,B+,A-,A,B,A,C-,B+,B-,A+,31.3765182186235,68.9338235294118,79.5454545454545,85.84229390681,66.504854368932,83.3333333333333,30.3088803088803,70.9151270207852,52.5259815242494,92.3724355602315
EXPD.N,B,B,60.2313821245803,60.2313821245803,100.0,B-,A-,B-,50.3091431965292,80.1097166297074,54.4151955423632,B-,B,C+,C+,D+,B,A-,A,A,C,52.3121387283237,60.2702702702703,50.0,45.0,22.5694444444444,58.421052631579,76.536312849162,86.42578125,88.2952008928571,36.2511671335201
LH.N,B+,B+,67.0586576079954,67.0586576079954,100.0,A-,B-,B,80.108865331609,55.1712942096437,59.5128858680261,B,A-,D-,A,A,B,A,C+,A,B-,59.3457943925234,79.5454545454545,0.0,87.0253164556962,90.5882352941177,61.3924050632911,85.8552631578947,44.1252886836028,90.4590069284065,57.4697527617044
SW.N,A-,A-,82.6787478275837,82.6787478275837,100.0,A-,A,A-,83.1449679526686,90.4785714285714,77.0766993263931,B-,A,A+,A-,A,A+,B,A+,A-,A+,56.6666666666667,87.5,94.3661971830986,83.125,87.1428571428571,98.125,58.5526315789474,93.75,75.8928571428571,96.0
DRI.N,B-,B-,56.3499165795303,56.3499165795303,73.8095238095238,B+,C+,B-,69.4897143926892,42.2405133928572,50.1273682094577,A-,C-,D-,A-,C+,B-,A,B-,D+,D-,77.4253731343284,28.9090909090909,0.0,75.7328990228013,44.7867298578199,57.9804560260586,83.7412587412587,56.4592633928571,23.0050223214286,0.0
MAA.N,B,B,61.9324591800925,61.9324591800925,100.0,B,A-,C+,63.3597145741508,76.6552514397228,48.1643221880483,B-,B-,C-,B-,D+,B,A,A-,B,A,50.6079027355623,51.1142061281337,27.3279352226721,52.8571428571429,23.125,66.3636363636364,85.8904109589041,79.7199769053118,60.695727482679,85.2709100473435
JNJ.N,A,C+,87.1834689786723,45.0917344893362,3.0,A+,B+,A+,97.3920725432129,67.539270119144,93.1671162199883,A+,A+,B,A+,A+,A+,A+,B,B+,A+,99.3087557603687,96.3203463203463,63.2352941176471,99.6010638297872,95.0,98.2712765957447,97.316384180791,60.7822410147992,71.7154938085171,95.0600801068091
COR.N,B+,B-,70.916866160341,53.2215909749073,35.5263157894737,B+,A,B-,67.571802403062,83.5379281921102,53.3095916931589,B+,A+,D-,A-,B-,B+,B+,A,B+,A+,69.6902654867257,93.5146443514645,0.0,79.1793313069909,51.8957345971564,68.2370820668693,72.8260869565217,84.2494419642857,73.7862723214286,94.6078431372549
SHW.N,B+,B+,74.7849781459932,74.7849781459932,100.0,B,A,A-,62.9129473174149,83.5950665526308,81.1848318866273,A-,A-,A,B,B-,A,B,A+,C+,A,76.5923566878981,82.6153846153846,84.4262295081967,60.7462686567164,53.921568627451,84.3283582089552,61.9047619047619,92.9416859122402,47.2719399538106,91.3466596528143
GD.N,B+,B+,66.7284528079366,66.7284528079366,86.3636363636363,B+,A-,C+,67.230659991229,83.115413406258,43.4542750774735,B,B+,D-,A-,C+,B+,A-,A+,A,D+,65.4255319148936,70.4301075268817,0.0,75.462962962963,49.390243902439,75.0,80.6930693069307,93.7788683602771,87.9185912240185,22.5933719095213
SBAC.OQ,B,B,60.2510219971829,60.2510219971829,100.0,B-,A-,C+,50.4037822030446,81.6840175483994,49.8045664066611,C+,B+,D-,A,C+,D+,C,A,B,B+,43.0091185410334,70.3342618384401,0.0,85.8441558441559,46.875,24.2857142857143,40.1369863013699,90.9497690531178,58.5594688221709,70.0420831141504
MPWR.OQ,B-,B-,50.9147425146608,50.9147425146608,100.0,B-,B,C,53.9071990016814,60.5608258928571,38.7617120298438,C,C+,C-,C+,B-,A-,C-,B-,A-,B+,38.0,46.5665236051502,33.2278481012658,46.2301587301587,57.0731707317073,79.5634920634921,31.3807531380753,50.8510044642857,83.30078125,75.0
COP.N,B,C+,64.02368094594,42.2159221056231,20.4081632653061,A-,C,B,76.3254284814298,38.2691218592054,66.6258009335162,A-,A,C-,A+,B,A+,C-,D+,B+,A+,80.3643724696356,84.375,29.5454545454545,98.7455197132617,66.504854368932,98.0286738351254,30.3088803088803,17.3065819861432,68.7788683602771,97.317201472909
ORCL.N,B-,B-,53.0679130370111,53.0679130370111,100.0,A-,C-,A-,75.052218186087,26.6901605241096,77.8906566335944,A+,A+,B-,A-,A+,A+,C,D+,C-,A-,99.6212121212121,95.5205811138015,52.7777777777778,76.9852941176471,96.5083798882682,95.5147058823529,34.2592592592593,16.7774086378738,26.0797342192691,77.1695594125501
AMP.N,A-,A-,78.7373208324916,78.7373208324916,100.0,A-,A,C+,79.5917933241136,86.9153531891768,49.0720311486048,B-,B,C+,B,D-,A+,A+,A,B+,A+,52.5,63.2246376811594,42.0398009950249,65.2354570637119,0.0,99.3074792243767,94.006309148265,90.6610854503464,70.5109699769053,92.7932667017359
NXPI.OQ,A-,A-,79.110641256965,79.110641256965,100.0,A-,A,B+,81.0392816159561,89.2911785799665,67.9749796608511,A+,A-,C-,A-,A,A,B,A+,A+,B-,97.5555555555556,82.618025751073,33.2278481012658,77.1825396825397,88.2926829268293,90.2777777777778,63.1799163179916,93.0851063829787,99.468085106383,55.0561797752809
CPRT.OQ,B-,B-,51.8369530545096,51.8369530545096,100.0,B+,C+,D,71.3872764726925,47.5806233951914,9.90804951485989,C-,D-,D-,B+,B-,B,A+,C,A-,B-,29.3789808917197,0.517751479289941,0.0,66.9590643274854,57.787610619469,59.4736842105263,97.7683956574186,36.03515625,80.0641741071429,56.5826330532213
TXT.N,B+,B+,71.0295619175487,71.0295619175487,100.0,B,A,B+,59.4209752925764,84.4170992377904,74.2321256967135,B,B+,A-,B+,C-,A+,C+,A+,A-,C,63.0681818181818,73.8372093023256,83.0,71.2264150943396,32.4675324675325,95.7547169811321,43.8144329896907,96.360616128058,76.094835397161,37.1829105473965
TXT.N,A-,A-,77.1441817931819,77.1441817931819,100.0,B+,A,B+,69.3936836706461,89.6579891503965,74.4065773810617,B+,B+,A-,B,C+,A+,A-,A+,A-,B,67.5531914893617,72.5806451612903,81.3725490196078,65.2777777777778,49.390243902439,93.9814814814815,80.6930693069307,98.3400692840647,80.5282909930716,59.9421357180431
T.N,A-,C+,82.2108331830798,43.4491665915399,4.6875,A+,B,A-,93.2643335793098,62.4460383111578,79.0756841534201,A+,A-,B,A,A,A+,A+,B,C,A+,93.8502673796791,80.2631578947369,60.8333333333333,91.3145539906103,86.9318181818182,97.4178403755868,98.0861244019139,63.5184151785714,37.4302455357143,94.6078431372549
MTCH.OQ,C+,C+,45.1552136290061,45.1552136290061,49.4252873563218,B+,C-,C-,73.8381189550309,25.0207251845489,29.93961352657,B-,C+,D-,C+,B,A-,A+,D-,A,D+,56.6666666666667,49.7282608695652,0.0,49.6088657105606,60.2370689655172,76.4667535853977,92.5403225806452,5.70150115473441,91.0363741339492,22.5933719095213
NDAQ.OQ,A-,B+,77.3761721703521,70.8309432280332,64.2857142857143,A-,A-,C+,82.3471694722401,83.0621636074203,44.4304305303656,A+,A-,D,A+,A+,A,C+,A+,D+,A+,94.8076923076923,80.2536231884058,9.95024875621891,97.0914127423823,92.75,88.9196675900277,44.006309148265,99.0329099307159,18.6922632794457,99.7632824829037
FFIV.OQ,B+,B+,68.926047472617,68.926047472617,100.0,A-,B,B-,83.1946291698093,61.6155620234205,52.3382181724419,C+,B,B-,A,B-,A+,A-,B,A,C-,46.2579617834395,61.612426035503,52.2613065326633,84.7368421052632,55.2212389380531,96.3157894736842,79.6139927623643,61.9838169642857,83.9425223214286,26.2838468720822
LEN.N,C-,C-,26.0070498411954,26.0070498411954,100.0,D+,C-,C-,21.7498688005414,28.030138608625,29.5812766588326,D,D-,B-,D+,D-,B,D+,C-,D,C+,14.9305555555556,5.13698630136986,54.8780487804878,23.2484076433121,0.0,59.8726114649682,16.7785234899329,28.1610854503464,16.2961893764434,44.9763282482904
CDNS.OQ,A,A,86.9457845834363,86.9457845834363,100.0,A+,A,B,92.2086794116403,89.1261545814904,64.5714272126701,A-,B+,B-,A+,A,A,A+,A+,A,B-,77.9040404040404,68.1598062953995,52.7777777777778,92.8676470588235,90.9217877094972,88.0147058823529,98.2253086419753,95.273331319843,90.3805496828753,56.5086782376502
CDNS.OQ,A-,A-,75.0078374008514,75.0078374008514,100.0,A,B+,B,87.4492672452193,68.2534176331974,61.8110583693828,B,A-,B-,A+,B+,A,A+,B,A,A-,65.6190476190476,75.4528985507246,52.1341463414634,92.1121251629726,66.9181034482759,85.7887874837027,98.0510752688172,59.858545034642,90.2569284064665,77.2225144660705
NVDA.OQ,A-,B+,77.1156438888294,73.5578219444147,70.0,A-,A-,B+,80.1456826293712,80.299686786137,70.295971539495,A,A+,C,A+,B,A,A-,A,B-,A-,89.8963730569948,95.1282051282051,35.3846153846154,98.3412322274881,64.804469273743,85.5450236966825,81.4356435643564,89.1887990762125,50.4763279445728,80.5891635981063
WELL.N,A-,A-,81.0234677943956,81.0234677943956,100.0,B+,A-,A,73.3277812808899,80.1457221979923,87.9690164998009,A,A+,A-,A-,B+,A,C,A+,D+,A-,85.258358662614,92.6183844011142,81.3765182186235,82.987012987013,67.7083333333333,87.4025974025974,40.1369863013699,97.5317551963048,21.8966512702079,80.5891635981063
