Instrument,ESG Score Grade,ESG Combined Score Grade,ESG Score,ESG Combined Score,ESG Controversies Score,Social Pillar Score Grade,Governance Pillar Score Grade,Environmental Pillar Score Grade,Social Pillar Score,Governance Pillar Score,Environmental Pillar Score,Resource Use Score Grade,Emissions Score Grade,Environmental Innovation Score Grade,Workforce Score Grade,Human Rights Score Grade,Community Score Grade,Product Responsibility Score Grade,Management Score Grade,Shareholders Score Grade,CSR Strategy Score Grade,Resource Use Score,Emissions Score,Environmental Innovation Score,Workforce Score,Human Rights Score,Community Score,Product Responsibility Score,Management Score,Shareholders Score,CSR Strategy Score
MCO.N,B+,B+,74.5354723532099,74.5354723532099,95.3125,B,A+,B,63.404165313717,97.0349702298126,62.7123850618996,A,A,D-,A,C,A+,C-,A+,A+,A+,88.5922330097088,86.8888888888889,0.0,90.9893992932862,34.6368715083799,99.1166077738516,27.9245283018868,96.5456860872334,96.8640560331105,99.7377622377622
DIS.N,B+,C,73.9817769682382,39.2636157568463,4.54545454545455,A,B,B-,89.4112133151448,59.535716061504,56.3736861181588,A,B+,D-,A-,A-,A+,A+,B,C+,B+,89.7849462365591,73.5955056179775,0.0,80.4635761589404,79.5454545454545,99.0066225165563,95.0757575757576,61.5886660299268,45.7338427252467,69.9737762237762
LULU.OQ,C,C,40.4171061517881,40.4171061517881,100.0,C-,B,C,32.3427279076582,59.1747743395308,34.3854191474161,C-,D+,B-,C-,C-,B-,D,B,B+,D-,26.4705882352941,16.875,54.8076923076923,30.3191489361702,32.5,57.9787234042553,16.0919540229885,65.4409423750398,74.0369309137217,5.5506993006993
PAYX.OQ,C+,C+,49.4129449110179,49.4129449110179,100.0,B-,C,B-,56.9560903828975,36.7393687237199,53.7488199521394,B+,A-,D-,B+,C+,A-,C-,D+,A-,C+,71.5767634854772,79.4444444444444,0.0,68.5758513931889,45.2272727272727,82.1981424148607,27.4671052631579,22.2440350347327,78.7979462398067,46.128170894526
WSM.N,B,B,58.5738367125717,58.5738367125717,100.0,B,B-,B,61.8972198533174,54.0555470211631,60.2251202270653,C+,B-,A,C+,C+,B+,A-,B-,B,C+,42.8104575163399,56.8965517241379,86.986301369863,43.1707317073171,44.4055944055944,68.780487804878,81.8181818181818,53.5975803884113,60.0923272843044,47.2902097902098
AMD.OQ,B+,B+,67.6607648758466,67.6607648758466,100.0,A-,B-,B,75.5605259174919,56.7739347037341,65.8709519203446,A+,B+,C,A,A-,A+,C,C+,A,B,94.5652173913044,73.8970588235294,37.0192307692308,90.0602409638554,76.3358778625954,97.289156626506,35.7615894039735,45.5428207577205,90.6558420885068,62.1066433566434
REG.OQ,A-,A-,78.5630080656142,78.5630080656142,100.0,A+,B+,B+,91.9170745991451,73.1810519417969,72.4292692947592,A-,A-,C-,A+,C+,A+,A+,A-,B-,B+,80.3370786516854,76.2323943661972,26.536312849162,92.1875,48.4375,98.4375,94.794952681388,79.4492199936326,54.4253422476918,69.9737762237762
DHI.N,C,C,39.0650195488346,39.0650195488346,100.0,D+,B,C,19.7938727518385,66.3578478191659,41.2947388141905,D+,C-,B,C-,D-,C,D+,A-,B+,D-,24.7368421052632,27.6699029126214,60.8247422680412,28.8617886178862,0.0,41.4634146341463,19.8198198198198,79.1308500477555,68.0197389366444,0.0
TTD.OQ,D,D,10.0382272842653,10.0382272842653,100.0,D,D,D-,14.2428402071504,9.42905656372706,0.0,D-,D-,D-,D-,D-,C-,D-,D,D-,D-,0.0,0.0,0.0,7.83365570599613,0.0,33.2688588007737,0.0,14.0241961158867,0.397962432346386,0.0
TRV.N,B+,B+,69.4248226167682,69.4248226167682,100.0,B+,A-,C-,70.9306773345188,80.3732813403301,31.3089549339549,A-,B+,D-,A-,B,A+,C,A,B,A,75.2840909090909,71.5384615384615,3.24074074074074,77.6639344262295,65.6716417910448,94.8770491803279,35.6837606837607,85.3072269977714,61.6523400191022,83.784965034965
MOS.N,B+,B+,70.2508836618252,70.2508836618252,100.0,A-,A,C+,79.0877610253751,91.4577799892986,49.7713587095362,A-,B+,D-,A,B+,A+,B+,A+,A-,A+,82.0454545454545,68.2978723404255,0.0,87.3493975903615,67.379679144385,99.7991967871486,71.8061674008811,94.7309773957338,75.4059216809933,99.1695804195804
WDC.OQ,B,B,60.7022888777914,60.7022888777914,100.0,B,B,B-,62.9417368104038,65.0448296795002,50.6988213399504,B+,B,C,B,A-,B-,C+,B+,C-,A,71.09375,60.4838709677419,41.3461538461538,65.5405405405405,78.9473684210526,52.7027027027027,42.3076923076923,70.8532314549506,33.1900668576886,83.784965034965
VTR.N,A,A,84.5550388658157,84.5550388658157,100.0,A-,A-,A+,79.6073979557206,80.2735254239552,92.2065804531539,A+,A,A-,A,A+,A+,C,A+,C,A,96.0674157303371,91.3732394366197,79.8882681564246,87.3579545454545,91.875,95.3125,41.3249211356467,92.9799426934097,35.577841451767,83.784965034965
IVZ.N,A-,A-,77.2433692877089,77.2433692877089,100.0,B+,A,C+,70.3278407082216,91.444818622238,49.3711371370946,B+,A,C-,A+,D-,A-,C+,A+,A-,A+,67.8571428571429,89.6276595744681,25.8741258741259,95.993031358885,2.4822695035461,76.8292682926829,45.0819672131148,93.9516129032258,81.0483870967742,94.5054945054945
ZBRA.OQ,C-,C-,31.7178561867822,31.7178561867822,100.0,B-,C+,D-,54.6285338593031,44.7978350843681,2.56410256410257,D-,D-,D-,D+,A-,B,C+,B,D+,D-,5.55555555555556,0.0,1.51515151515151,20.0854700854701,80.0,63.2478632478632,43.0555555555556,61.0792741165234,20.3915950334288,0.0
AMAT.OQ,A-,A-,79.0120602506654,79.0120602506654,100.0,A-,A-,A-,76.0342116197924,83.2203175684551,79.5997210199577,A,B+,A-,A,B,A+,A-,A+,B,B+,83.695652173913,70.9558823529412,83.1730769230769,86.4457831325301,61.0687022900763,91.8674698795181,75.1655629139073,92.0248328557784,62.7029608404967,69.9737762237762
STX.OQ,B-,B-,56.0158832684025,56.0158832684025,100.0,B,C+,C+,65.6262708279432,47.5555555555555,45.602047146402,B,C+,C,A,B,B+,C+,C+,C-,A+,58.59375,47.5806451612903,41.3461538461538,87.1621621621622,64.9122807017544,70.2702702702703,42.3076923076923,44.5454545454545,28.1818181818182,91.6666666666667
FDS.N,B,B,62.0433085685276,62.0433085685276,100.0,B,A+,D+,61.4049837959402,92.3923182304271,19.8527764935532,C-,D+,D-,B,C+,A,B,A+,A,A-,33.252427184466,21.5555555555556,0.0,60.2473498233215,43.854748603352,83.5689045936396,61.3207547169811,98.3603947787329,83.365170327921,76.0926573426573
KVUE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYK.N,A-,C+,75.6679586147808,49.7905010465209,23.9130434782609,A-,A-,B-,77.550036498039,82.8984288188809,54.8639455782313,B+,C+,C+,A-,B,A+,A-,A+,B-,B-,69.9404761904762,47.6666666666667,50.0,75.7839721254355,61.0429447852761,96.6898954703833,76.4598540145985,97.6291150709755,51.3893083660526,56.5086782376502
DELL.N,B-,B-,56.2832058487957,56.2832058487957,85.0,B,B-,B-,61.7461486989278,51.3290201255817,50.5375310173697,A-,B-,C,A,C+,A,C+,B-,D+,A-,77.34375,55.6451612903226,41.3461538461538,84.4594594594595,45.6140350877193,91.2162162162162,42.3076923076923,55.7943330149634,18.4495383635785,78.3216783216783
VRSN.OQ,C+,C+,45.9640055631119,45.9640055631119,100.0,C+,B-,D,45.6598616179283,55.6691075029184,14.4866715323393,D-,B-,D-,B-,D-,B+,C,B,B+,D-,7.60869565217391,53.7769784172662,0.0,51.5473887814313,0.0,69.0522243713733,35.0537634408602,62.9258198026106,68.5928048392232,0.0
TECH.OQ,B-,B-,55.8111630581045,55.8111630581045,100.0,A,C+,D+,90.1724011091618,45.1525595320423,24.8387096774194,C+,D-,D-,A,B+,A,A+,C+,B,D+,45.1612903225806,0.0,0.0,84.1067285382831,70.8333333333333,89.907192575406,98.5,43.5971005738448,65.4636061612806,22.4632843791722
NVR.N,C-,C-,25.064002812725,25.064002812725,100.0,D+,B,D-,19.6035942533089,66.2018465456861,0.0,D-,D-,D-,C-,D-,C,D+,B+,A,D-,0.0,0.0,0.0,28.0487804878049,0.0,41.4634146341463,19.8198198198198,73.5912129894938,85.7051894301178,0.0
JBL.N,B+,B+,71.9661407051206,71.9661407051206,100.0,B+,B+,B+,71.494163561637,70.738264126658,73.3039754363284,A-,B,A-,A,B+,B+,C+,B+,B+,B,79.4117647058823,61.25,79.2207792207792,86.6906474820144,72.1698113207547,68.3453237410072,45.3846153846154,72.6215644820296,71.232256115977,60.5807743658211
XYZ.N,C,C,41.2265184303919,41.2265184303919,100.0,C+,C-,C,49.6021842149205,32.5880916282062,38.2782144141367,B+,C,D-,C+,B,B-,C-,C,D-,C-,69.1747572815534,35.7777777777778,0.0,43.2862190812721,60.3351955307263,58.3038869257951,27.9245283018868,40.639923591213,6.66985036612544,31.2062937062937
LOW.N,B+,B+,67.3439812912884,67.3439812912884,100.0,A-,C+,B+,79.7579336015491,49.9689515090661,74.5074801662648,A-,A,C+,B,B+,A,A,C-,A,A,82.6797385620915,85.8620689655173,47.2602739726027,64.6341463414634,68.8811188811189,91.219512195122,87.4331550802139,32.2986310092327,86.3260108245782,83.784965034965
BSX.N,A,A,84.2589933078745,84.2589933078745,100.0,A+,A,B,93.0568855357868,84.3006529181314,59.3470982142857,A,A+,D-,A+,A-,A+,A+,A,B+,B+,87.109375,96.484375,0.0,98.5477178423237,82.3770491803279,93.1535269709543,98.4444444444444,90.0827761859281,74.5781598217128,69.9737762237762
SYY.N,B,B,66.5698376073052,66.5698376073052,66.6666666666667,A-,C,A-,76.2944767092731,40.2818510186473,80.0480748551775,A+,B+,A-,A-,A-,B-,A,C-,B-,A,97.4747474747475,67.4757281553398,79.8245614035088,75.6198347107438,81.0975609756098,56.198347107438,86.8181818181818,27.9522802778617,51.7819389912413,84.6795727636849
FCX.N,A-,A-,82.7008453963833,82.7008453963833,100.0,A-,A,A-,79.0329945091559,91.5438215080049,80.7251876895624,A,A+,D-,A-,B+,A+,A-,A+,B+,A,84.1389728096677,94.1265060240964,0.0,76.7990074441687,71.6216216216216,97.394540942928,78.391167192429,98.1375358166189,74.7373447946514,83.784965034965
MAS.N,B,B,64.9576362546508,64.9576362546508,100.0,B+,B,B,69.4856944180955,63.6936275546591,60.4730600320315,B,C,A-,B,B,A-,B+,B+,C-,B+,59.4736842105263,35.4368932038835,77.319587628866,65.4471544715447,66.4473684210526,78.4552845528455,69.8198198198198,71.6173193250557,33.0945558739255,69.9737762237762
BEN.N,B-,B-,54.9255251731629,54.9255251731629,100.0,B,B-,C+,63.0898768312224,51.6747427993846,42.7803284186263,B-,B+,C-,B+,D-,A-,C+,C+,A-,C-,55.2197802197802,72.6063829787234,25.8741258741259,73.6933797909408,0.0,76.8292682926829,45.0819672131148,46.6571155682904,81.5504616364215,31.9493006993007
META.OQ,C+,C-,48.6150935134008,26.3908800900337,4.16666666666667,B,C,C+,58.6187413250165,39.9949981038806,48.634570604386,A,A,D-,A,C,B+,C,C+,D-,B,88.9492753623188,85.431654676259,0.0,90.8123791102515,39.5196506550218,69.0522243713733,35.0537634408602,48.2171283030882,0.206940464820121,58.5664335664336
PAYC.N,C-,C-,32.5411995680579,32.5411995680579,100.0,B,D+,D-,61.2702169278703,17.5646833786369,0.0,D-,D-,D-,B+,D-,B+,A-,D+,D,D-,0.0,0.0,0.0,67.7205882352941,0.0,68.6764705882353,80.6327160493827,22.817879794624,11.7638175777711,0.0
EXPE.OQ,C,C,41.1640447780488,41.1640447780488,98.8095238095238,C+,D,B,49.7393869024304,12.6682134789068,58.5338426809041,C,A,D-,B,B,A,D+,D-,D-,A-,38.3663366336634,90.1376146788991,0.0,66.2162162162162,59.9378881987578,85.9073359073359,16.875,1.88764723648445,5.60253699788584,77.1695594125501
RJF.N,C+,C+,43.9123771074447,43.9123771074447,100.0,B-,C,C+,51.3165410527518,37.7958187413775,43.4595546297674,D-,C-,B+,C,D-,A-,C+,C,A-,D-,0.0,26.8617021276596,67.4825174825175,36.411149825784,0.0,76.8292682926829,45.0819672131148,33.9859917223814,75.6924546322827,0.0
CL.N,A,A-,83.6402551187308,82.4451275593654,81.25,A,B+,A,88.4521068572775,70.1432442120121,87.7808876449421,A+,A-,A,A,A,A+,A,B,B+,A+,97.5409836065574,76.2295081967213,90.2439024390244,85.6164383561644,87.037037037037,97.9452054794521,86.6197183098592,64.3266475644699,72.8907991085642,95.1048951048951
VICI.N,B-,B-,56.0493636454207,56.0493636454207,100.0,C+,A-,C+,44.6793452392063,76.1186325083173,47.9972908612725,B,C+,D-,C-,C+,B,C,A-,A+,C,58.6142322097378,49.4718309859155,0.0,29.4034090909091,45.0,61.3636363636364,41.3249211356467,77.0614453995543,99.013053167781,37.0629370629371
UNH.N,B+,B+,70.1721119637287,70.1721119637287,100.0,B-,A-,A-,57.7599603393308,80.9346031767235,78.4362934362935,A+,A,D-,A,C,A,D+,A,A-,B,92.5675675675676,88.0952380952381,0.0,84.3220338983051,39.3617021276596,88.5593220338983,23.5849056603774,86.0713148678765,75.0238777459408,64.1171328671329
ARE.N,A-,A-,75.7276391497475,75.7276391497475,100.0,A,B+,B+,83.759462979995,74.431184595941,70.3751800658112,B-,A,A-,A-,D,A+,A+,A,C,B+,55.2434456928839,83.9788732394366,79.8882681564246,80.8238636363637,15.9375,92.7556818181818,94.794952681388,86.8354027379815,36.0553963705826,69.9737762237762
GEN.OQ,A-,B+,77.814893116498,68.594946558249,59.375,A-,A-,A-,80.6244832730337,75.815114260673,76.4162582977096,A+,A+,B-,A+,A+,A+,C,B+,A,A-,94.7463768115942,95.5035971223022,53.125,97.5822050290135,97.3799126637555,99.7098646034816,35.0537634408602,70.4075135307227,91.3244189748488,79.5891608391609
LLY.N,B+,B,69.7590775876618,66.5121918550554,63.265306122449,A,C,A,86.3582871232284,33.4678520566773,85.4199353945546,A+,A-,B,A+,B+,A+,A+,C-,C-,A-,95.6852791878173,82.48730964467,60.0,94.5266272189349,66.9871794871795,94.2307692307692,96.9155844155844,26.5361349888571,26.4087870105062,78.715034965035
DAY.N,C-,C-,27.033222970025,27.033222970025,100.0,B-,D,D-,53.3830786891207,12.266794014645,0.620807701664754,D-,D-,D-,C+,D-,A,C,D-,C,D-,0.543478260869565,1.97841726618705,0.0,49.0328820116054,0.0,90.1353965183752,35.0537634408602,7.21107927411652,37.2970391595033,0.0
GRMN.N,B,B,61.637776813891,61.637776813891,100.0,B,B,C+,65.1074883477395,66.5021261923917,46.9986440574676,B+,C,C,B,C+,A-,B-,A-,B-,D,71.8181818181818,40.7407407407407,34.6153846153846,64.2857142857143,48.9583333333333,81.8181818181818,55.8823529411765,80.1948051948052,54.8701298701299,15.4867256637168
PODD.OQ,B,B,63.1898829903687,63.1898829903687,100.0,B,A,D+,61.3858255286746,84.3637332104381,22.9073660714286,D-,D,C+,B-,D,A,A,A+,A,D+,5.46875,9.765625,50.0,57.0539419087137,11.0655737704918,85.6846473029046,85.7777777777778,95.0811843361987,89.7007322508755,22.770979020979
ISRG.OQ,B,B,58.3813722098931,58.3813722098931,100.0,C+,A,C+,44.3570142908457,83.853321929827,43.3673469387755,B+,B,D-,B+,C-,A-,D,A+,A,C,70.5357142857143,65.0,0.0,72.9965156794425,25.7668711656442,77.1777003484321,14.5985401459854,92.6155240108728,85.7595892479613,37.1829105473965
AVB.N,B+,B+,74.0567335424386,74.0567335424386,100.0,A-,A-,B,78.301252178421,82.5127273766242,63.3929119251319,B-,B+,A-,A-,A+,A+,C,A+,C+,A,54.4943820224719,68.4859154929577,79.8882681564246,81.3920454545455,91.875,97.3011363636363,41.3249211356467,92.6615727475326,47.8350843680357,83.784965034965
TPR.N,B+,B+,71.2234004644347,71.2234004644347,100.0,A-,B,B+,79.198117807587,63.7108373426425,68.5269326121253,A+,A+,D-,A-,B,A+,B,B,B-,A-,95.0980392156863,92.0689655172414,0.0,80.2439024390244,66.0839160839161,99.7560975609756,64.7058823529412,64.3584845590576,51.432664756447,78.8898601398601
CBRE.N,A,A,88.2472306576417,88.2472306576417,100.0,A,A+,A-,87.3594720606491,97.4848551639382,79.7012754339128,B+,A-,A+,A-,A+,A+,B+,A+,A+,A+,69.7628458498024,77.8884462151394,98.1675392670157,82.120253164557,95.1351351351351,97.3101265822785,74.3542435424354,97.3734479465138,99.442852594715,95.1048951048951
CINF.OQ,B-,B-,50.793569296329,50.793569296329,100.0,C+,B,D+,48.9115574771313,62.9285656506287,20.9756216006216,B-,C+,D-,B-,D-,A-,C,A-,C-,C,50.2840909090909,44.8717948717949,3.24074074074074,57.5819672131148,0.0,79.3032786885246,35.6837606837607,78.7806431072907,27.3320598535498,37.0629370629371
WMB.N,A-,A-,75.6672895285448,75.6672895285448,90.0,B+,A,A-,67.7226706574557,87.3201135593686,75.3640233640234,A,A,D-,A+,C+,A+,D+,A+,B+,A,84.2342342342342,91.1538461538461,0.0,92.0689655172414,46.2365591397849,94.1379310344828,22.1804511278195,93.616682585164,68.6883158229863,83.784965034965
EA.OQ,B-,B-,54.7005505861376,54.7005505861376,100.0,B-,B,C,54.6372123385872,60.3406558420885,36.0820039620477,B+,B-,D-,B+,D-,A-,C,B+,B,D-,71.195652173913,55.5755395683453,0.0,73.21083172147,0.0,82.495164410058,35.0537634408602,71.9675262655205,61.8115249920408,0.0
TMUS.OQ,C,D+,41.170957885038,21.210478942519,1.25,C,D+,B+,39.3033798197853,24.7794007965928,67.4367256928374,A,B-,B,C,C+,A-,D+,C-,D-,C+,84.5394736842105,54.7619047619048,62.3762376237624,33.9673913043478,43.3333333333333,80.1630434782609,18.3908045977011,25.3581661891117,8.13435211716014,46.8531468531469
CB.N,C+,C+,48.8363323396935,44.5401173893589,40.2439024390244,C,B,C+,34.6470833133176,65.9425287356322,47.1801147441927,C+,A,C,D+,C-,B-,C,A,D-,B,41.8421052631579,89.4366197183099,34.8739495798319,23.1517509727626,29.1666666666667,50.9727626459144,34.156378600823,83.9901477832512,6.65024630541872,64.6428571428572
TXN.OQ,A,A,90.4573800609611,90.4573800609611,100.0,A+,A-,A+,91.8346583602065,79.0619533814376,98.0598112991017,A+,A+,A+,A+,A,A+,A+,A+,C+,B,98.9130434782609,99.6323529411765,96.1538461538462,94.2771084337349,87.0229007633588,95.4819277108434,94.0397350993377,92.8525947150589,44.3966889525629,62.1066433566434
MDLZ.OQ,A-,A-,78.4079295133403,76.0095203122257,73.6111111111111,A,C+,A,88.6852841595046,48.8034076716025,89.1784175767527,A+,A,A,A,A-,A+,A+,C-,A,A+,94.3798449612403,84.2412451361868,87.8571428571429,86.2847222222222,81.1904761904762,95.6597222222222,92.9368029739777,29.1786055396371,84.9251830627189,92.7447552447552
BRO.N,C-,C-,31.3807559352442,31.3807559352442,100.0,C-,C,D-,32.9396605216278,40.0222858962114,0.0,D-,D-,D-,C-,D-,B-,C,C-,A+,D-,0.0,0.0,0.0,29.3032786885246,0.0,54.5081967213115,35.6837606837607,31.3753581661891,95.5269022604266,0.0
BALL.N,A-,A-,75.5511083840453,75.5511083840453,100.0,A-,B-,A-,81.4207173561284,55.5521809205791,82.1075439164315,A+,A+,C,A+,A,A-,B-,B-,C+,A+,95.9677419354839,96.1538461538462,37.719298245614,96.3235294117647,85.5932203389831,81.6176470588235,53.90625,51.1174871639988,42.237994563576,97.6969292389853
PFG.OQ,B-,B-,54.4687218211759,54.4687218211759,100.0,B,C+,B,60.4556521763612,45.3202437640603,60.9598997493734,A+,A,C+,B+,C+,A-,C,C,C+,B+,92.8947368421053,83.3333333333333,42.8571428571429,71.7898832684825,48.7179487179487,76.0700389105058,34.156378600823,40.6674720628209,44.291754756871,70.1268357810414
