Instrument,Environmental Data Assurance Standard,Policy Resource Efficiency,Targets Resource Use,Facilities Water Withdrawal,Water Incidents,Water Management Plan Details,Water Stressed Targets,Water Use Target,Supplier Environmental Commitment,Supplier Environmental Due Diligence,Supplier Environmental Policy Communication,Supplier Environmental Policy Training,Supplier Environmental Risk Assessment,Target Sustainable Palm Oil Supply Chain,Total Water Usage Properties,Water Stressed Sites,Water Stressed Sites Percent,Water Withdrawal in Stressed Regions,Water Withdrawal in Stressed Regions Percent,Certified Palm Oil Percent Supply Chain,Electricity Produced from Nuclear,Electricity Produced from Coal,Electricity Produced from Oil,Electricity Produced from Gas,Electricity Produced from Combined Cycle Gas Turbine,Electricity Produced from Biomass,Electricity Produced from Hydro,Electricity Produced from Geothermal,Electricity Produced from Solar,Electricity Produced from Wind,Electricity Produced from Other Renewables,Renewable Electricity Produced Without Bifurcation,Total Energy Use from Properties,Energy Consumption External Assurance,Energy Consumption International Assurance Standard,Deforestation Controversies Count,Recent Deforestation Controversies Count,Water and Marine Resource Controversies Count,Recent Water and Marine Resource Controversies Count,Extraction Virgin Natural Resources ControversiesCount,Recent Extraction Virgin Natural Resources ControversiesCount,Exposure To Supply Risk ControversiesCount,Recent Exposure To Supply Risk ControversiesCount,ResourceUse Controversies count,Recent ResourceUse Controversies count,Biodiversity and Ecosystem Controversies Count,Recent Biodiversity and Ecosystem Controversies Count,Total Energy Use To EVIC USD in million,Water Use To EVIC USD in million,Electricity Purchased Per Tonne of Aluminum Production,Electricity Purchased Per Tonne of Chlorine Production,Resource Reduction Policy,Policy Water Efficiency,Policy Sustainable Packaging,Policy Environmental Supply Chain,Resource Reduction Targets,Targets Water Efficiency,Environment Management Team,Environment Management Training,Environmental Materials Sourcing,Toxic Chemicals Reduction,Total Energy Use To Revenues USD in million,Renewable Energy Use Ratio,Renewable Energy Supply,Energy Use Total,Energy Purchased Direct,Electricity Purchased,Electricity Produced,Cement Energy Use,Renewable Energy Purchased,Renewable Energy Produced,Renewable Energy Use,Green Buildings,Water Use To Revenues USD in million,Water Withdrawal Total,Fresh Water Withdrawal Total,Water Recycled,Environmental Supply Chain Management,Environmental Supply Chain Monitoring,Env Supply Chain Partnership Termination,Land Environmental Impact Reduction,Environmental Controversies,Environmental Controversies Count,Recent Environmental Controversies,Total Renewable Energy,Total Renewable Energy To Energy Use in million,Grid Loss Percentage,Coal Produced (Raw Material in Tonnes) Total
AIZ.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8863964081798,,,,True,True,False,True,True,False,True,True,False,False,21.6647967173469,,,218584.8,218584.8,186145.2,,,0.0,,True,True,,,,,True,,False,False,False,,,0.0,0.0,,
CARR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVRG.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2736.27345154775,,,True,True,False,False,False,False,True,True,False,False,,,0.265980665366325,,,,177368760.0,,,47176660.8,True,False,13187.6807451727,67887542.94,67887542.94,,False,,False,False,False,,,47176660.8,,,
SMCI.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,False,False,False,,,,,,,,,,,False,False,,,,,True,,False,False,False,,,,,,
COST.OQ,False,True,False,False,False,False,False,False,True,False,True,False,False,True,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,87.2447865947046,,,True,True,True,True,False,False,True,True,True,True,,,,,,,,,,,True,True,85.0320883366614,14180036.08311,,,True,True,True,False,False,,,563076.0,,,
MCO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71153643776706,,,,True,True,False,True,False,False,True,True,True,False,28.4287430109754,0.080721665705145,,137282.4,137282.4,100742.4,,,11081.664,,True,True,,,,,True,,False,False,False,,,11081.664,80721.665705145,,
DIS.N,False,True,True,False,False,True,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,72.7430832815451,83.7729234837338,,,True,True,True,True,False,True,True,True,True,True,308.362262416136,,,21464172.0,21464172.0,,,,,,True,True,355.118411941328,24718727.3,24718727.3,,True,True,False,False,False,,,,,,
LULU.OQ,False,True,False,False,False,False,False,False,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,True,False,True,True,False,False,False,False,True,False,,,,,,153680.4,,,100.8,,True,False,,,,,True,True,False,False,False,,,100.8,,,
PAYX.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,6.30307903410491,2.82882229317698,,,True,False,False,True,False,False,False,False,False,False,41.749847791115,,,168690.26,168690.26,107302.27,,,,,False,True,18.7373344883059,75708.2,,,True,True,False,False,False,,,,,,
WSM.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,True,False,True,True,False,False,False,True,True,False,,,,,,738288.162,,,,,True,False,,,,,True,,False,False,False,,,,,,
AMD.OQ,False,False,False,True,True,False,False,False,True,True,True,True,True,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,8.80698839270033,3.37100386859702,,,True,True,True,True,True,True,True,True,True,True,67.9245283018868,0.330708661417323,,457200.0,457200.0,432000.0,,,151200.0,,True,True,25.9991086019908,175000.0,175000.0,,True,True,False,False,False,,,151200.0,330708.661417323,,
REG.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3580732996093,115.083072556559,,,True,True,False,False,True,True,True,False,False,False,261.725932763706,0.168242677316372,,296571.6,296571.6,276296.4,,,49896.0,,True,False,1479.52235297025,1676503.0,1676503.0,,False,,False,True,False,,,49896.0,168242.677316372,,
DHI.N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,True,True,False,,,,,,,,,,,False,False,,,,,False,,False,False,False,,,,,,
TTD.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,False,False,,,,,False,,False,False,False,,,,,,
TRV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,True,True,False,True,False,False,True,False,True,False,,,,,,,,,,,True,True,,,,,True,True,False,False,False,,,,,,
MOS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9749.18671279408,23092.0973958061,,,True,True,False,True,True,True,False,True,False,False,14175.3590155283,6.6946534653e-05,,126250000.0,114920000.0,12760000.0,11330000.0,,8452.0,4717000.0,True,True,33576.0079943411,299038000.0,290396000.0,1563525000.0,True,,True,True,False,,,4725452.0,37429.3227722772,,
WDC.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.74340525836,854.989518887785,,,True,True,True,True,False,False,True,True,True,True,461.575230852797,0.065430239126342,,7647840.0,7647840.0,7023960.0,,,500400.0,,True,False,1261.87148288973,20907948.6,20907948.6,4782367.2,True,True,True,False,False,,,500400.0,65430.2391263415,,
VTR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.790055615073,192.919668665767,,,True,True,False,True,True,True,True,True,True,False,1123.37290039378,,,4350542.4,4349329.2,2641381.2,1213.2,,,1213.2,True,True,1682.74426699374,6516847.86,,,True,True,False,False,False,,,1213.2,278.861780544881,,
IVZ.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.83038027515206,6.28865290883621,,,True,True,False,False,False,False,True,True,False,False,27.2972886520417,,,166988.4336,166988.4336,150605.2512,,,,,False,True,21.9227122633799,134110.0,134110.0,,False,,False,False,False,,,,,,
ZBRA.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,False,,,,,,,,,,,False,False,,,,,True,,False,False,False,,,,,,
AMAT.OQ,False,True,False,False,False,True,False,False,True,False,True,True,True,False,,,,262080.0,13.0,,,,,,,,,,1411.2,,,,,False,False,,,,,,,,,,,,,33.4184155678391,35.5026089029924,,,True,True,True,True,False,False,True,True,True,False,129.904846659365,0.293015888072089,,1897650.0,1896238.8,1443060.0,1411.2,,556041.6,1411.2,True,False,138.006571741512,2016000.0,2016000.0,,True,True,True,False,False,,,557452.8,293759.544700024,,
STX.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.262211500634,478.788297562914,,,True,True,False,True,True,True,True,False,True,True,571.48146294514,,,5937692.4,5934092.4,5666400.0,3600.0,,,3600.0,True,False,797.112608277189,8282000.0,8282000.0,2556000.0,True,True,False,False,False,,,3600.0,606.296142925828,,
FDS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,,,,,,,,,,,True,True,,,,,False,,False,False,False,,,,,,
KVUE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYK.N,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,17.2991228182424,,,,True,True,False,True,False,False,False,True,True,False,127.865653961396,0.139073569482289,,1835000.0,1835000.0,1295200.0,,,255200.0,,True,True,,,,,True,,True,False,False,,,255200.0,139073.569482289,,
DELL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.7018415264157,29.6085280072578,,,True,True,True,True,True,True,False,True,True,True,49.4190088390108,,,4478400.0,,,,,,,True,True,25.3583606448836,2298000.0,2298000.0,,True,True,False,False,False,,,1245600.0,278135.048231511,,
VRSN.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,,,,,,,,,,,False,False,,,,,False,,False,False,False,,,,,,
TECH.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,False,False,True,True,True,False,,,,,,,,,,,True,False,,,,,True,True,True,False,False,,,,,,
NVR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,False,False,,,,,False,,False,False,False,,,,,,
JBL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312.39621236615,1922.72368542254,,,True,True,False,True,False,False,True,True,True,False,387.600331220382,0.111835377960298,,10568480.4,10568480.4,9086896.8,,,1181930.0,,True,True,567.853160724551,15483333.0,,,True,True,True,False,False,,,1181930.0,111835.377960298,,
XYZ.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,True,False,True,True,False,False,False,False,False,False,,,,,,,,,,,False,True,,,,,True,True,True,False,False,,,,,,
LOW.N,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,258.939504844936,91.2213270480939,,,True,True,True,True,True,False,False,True,True,False,342.055331024134,,,24391623.6,24391623.6,16503811.2,,,,,False,False,120.502050232089,8592880.7,,,True,True,True,False,False,,,,,,
BSX.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1388253941206,9.44730489277117,,,True,True,True,True,True,False,True,True,True,False,123.409408476945,0.061163043478261,,1324800.0,1324800.0,675849.6,,,81028.8,,True,True,64.275733581742,690000.0,690000.0,,True,True,False,False,False,,,81028.8,61163.0434782609,,
SYY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.416244066143,62.7352519166334,,,True,True,True,True,True,False,True,True,True,True,261.735202429192,0.014304522584056,,13844041.2,13809880.8,2480763.6,34160.4,,198032.4,34160.4,True,True,48.6639992845976,2574000.0,2574000.0,,True,True,True,False,False,,,232192.8,16772.0390777225,,
FCX.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2548.2284547016,8174.75686972734,,,True,True,False,True,False,False,True,True,False,True,6548.74323010693,0.151619572708477,,94315000.0,94315000.0,35881000.0,,,14300000.0,,True,False,21008.4710456881,302564000.0,253985000.0,248102480.0,True,True,False,True,False,,,14300000.0,151619.572708477,,
MAS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.859069205738,70.7406077367038,,,True,True,True,True,False,False,True,False,False,False,417.474280602356,,,2800000.0,2800000.0,1300000.0,,,,,False,False,175.935589682421,1180000.0,1180000.0,,True,True,False,False,False,,,,,,
BEN.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,True,False,False,True,,,,,,,,,,,False,True,,,,,False,,False,False,False,,,,,,
META.OQ,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,38.0,1303400.0,38.0,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,31.5878974081169,5.85530091384787,,,True,True,False,True,True,False,True,False,False,False,261.736707356748,0.86,,18504000.0,18504000.0,18504000.0,,,15913440.0,,True,True,48.5169101942091,3430000.0,3430000.0,854000.0,False,True,False,False,False,,,15913440.0,860000.0,,
PAYC.N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,,,,,,81644.4,,,7189.2,,True,False,,,,,False,,False,False,False,,,7189.2,,,
EXPE.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48566807210884,,,,True,True,False,False,False,False,False,False,False,False,8.41892671667628,,,43770.0,43770.0,,,,,,True,True,,,,,False,,False,False,False,,,,,,
RJF.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,False,False,,,,,False,,False,False,False,,,,,,
CL.N,False,True,True,True,True,False,False,True,True,False,True,False,True,True,,,,2082500.0,24.5,62,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,97.4485204552878,126.324692547413,,,True,True,True,True,True,True,True,True,True,True,417.830319250621,0.124855604943911,,6557011.2,6548914.8,2946463.2,8096.4,,818679.6,8096.4,True,True,541.642770662079,8500000.0,8320000.0,490000.0,True,True,True,False,False,,,826776.0,126090.374834193,,
VICI.N,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,2111223.6,False,False,,,,,,,,,,,,,,331.596996202726,,,True,True,False,True,False,False,False,False,False,False,,,,,,,,,,,False,True,6171.72544481548,5522447.58457,5522447.58457,,True,,False,False,False,,,,,,
UNH.N,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,4.17743171152061,,,,True,True,True,True,True,True,True,False,False,False,5.58494683157482,0.021870083822899,,1352422.8,1352422.8,,,,29577.6,,True,True,,,,,False,True,True,False,False,,,29577.6,21870.0838228992,,
ARE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3227601.0852,False,False,,,,,,,,,,,,,120.955580503769,53.8155128164999,,,True,True,False,False,True,True,False,False,False,False,2107.75779796982,,,3227601.085,3227601.085,,,,,,True,False,937.782831666771,1436023.099,1436023.099,,False,,False,False,False,,,,,,
GEN.OQ,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,61.9291136923569,19.8980533859911,,,True,True,True,True,False,False,True,True,True,False,482.815146579805,0.103692757763996,,1185794.0,538312.0,491833.0,,,122958.25,,True,True,155.130293159609,381000.0,,,True,True,True,False,False,,,,,,
LLY.N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,501600.0,8.0,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,47.6865340448928,44.2798526359694,,,True,True,True,True,True,False,True,True,True,True,302.532942046193,0.026657251720281,,6752384.0,6752384.0,,,,180000.0,,True,False,280.920271511459,6270000.0,6270000.0,6132060.0,True,True,True,False,False,,,180000.0,26657.2517202813,,
DAY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.50909169539691,,,,False,False,False,False,False,False,False,False,False,False,107.673825991991,,,88734.0,88734.0,63154.8,,,,,False,False,,,,,False,,False,False,False,,,,,,
GRMN.N,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,True,True,True,True,False,False,False,False,True,True,,,,,,,,,,,True,True,,,,,True,True,True,False,False,,,,,,
PODD.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,,,,,,,,,,,True,False,,,,,False,,False,False,False,,,,,,
ISRG.OQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,True,True,True,True,False,False,True,True,False,True,,,,,,,,,,,True,True,,,,,True,True,False,False,False,,,,,,
AVB.N,True,True,False,False,False,False,False,True,True,False,False,False,False,False,11504319.02461,,,,,,,,,,,,,,,,,,1046790.7848,True,True,,,,,,,,,,,,,28.5949999129456,314.261461109512,,,True,True,False,False,True,True,False,True,False,False,450.305031777155,,,1046790.7848,1046790.785,,,,,,True,False,4948.89028368864,11504319.02461,11504319.02461,167722.0,False,,False,False,False,,,,,,
TPR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.74974345277334,,,True,True,True,True,True,True,True,False,True,True,,,,,,,,,7984.8,,True,True,6.72461117286921,40529.904,40529.904,,True,True,True,False,False,,,7984.8,,,
CBRE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,True,True,True,False,,,,,1377233.0,348287.0,,,15662.0,,True,True,,,,,True,True,False,False,False,,,15662.0,,,
CINF.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,True,True,False,True,False,False,False,True,True,False,,,,,,73692.0,,,,,False,True,,,,,False,,False,False,False,,,,,,
WMB.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3167.53033631772,1.10327115490968,,,True,True,False,True,False,False,True,True,False,False,20885.306279722,,,171280396.8,,11638800.0,,,,,True,False,7.27448628216071,59658.062,,,True,True,True,True,True,1,,,,,
EA.OQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,True,True,True,True,False,False,False,False,False,False,,,,,,,,,,,False,True,,,,,True,,False,False,False,,,,,,
