Instrument,Environmental Data Assurance Standard,Policy Resource Efficiency,Targets Resource Use,Facilities Water Withdrawal,Water Incidents,Water Management Plan Details,Water Stressed Targets,Water Use Target,Supplier Environmental Commitment,Supplier Environmental Due Diligence,Supplier Environmental Policy Communication,Supplier Environmental Policy Training,Supplier Environmental Risk Assessment,Target Sustainable Palm Oil Supply Chain,Total Water Usage Properties,Water Stressed Sites,Water Stressed Sites Percent,Water Withdrawal in Stressed Regions,Water Withdrawal in Stressed Regions Percent,Certified Palm Oil Percent Supply Chain,Electricity Produced from Nuclear,Electricity Produced from Coal,Electricity Produced from Oil,Electricity Produced from Gas,Electricity Produced from Combined Cycle Gas Turbine,Electricity Produced from Biomass,Electricity Produced from Hydro,Electricity Produced from Geothermal,Electricity Produced from Solar,Electricity Produced from Wind,Electricity Produced from Other Renewables,Renewable Electricity Produced Without Bifurcation,Total Energy Use from Properties,Energy Consumption External Assurance,Energy Consumption International Assurance Standard,Deforestation Controversies Count,Recent Deforestation Controversies Count,Water and Marine Resource Controversies Count,Recent Water and Marine Resource Controversies Count,Extraction Virgin Natural Resources ControversiesCount,Recent Extraction Virgin Natural Resources ControversiesCount,Exposure To Supply Risk ControversiesCount,Recent Exposure To Supply Risk ControversiesCount,ResourceUse Controversies count,Recent ResourceUse Controversies count,Biodiversity and Ecosystem Controversies Count,Recent Biodiversity and Ecosystem Controversies Count,Total Energy Use To EVIC USD in million,Water Use To EVIC USD in million,Electricity Purchased Per Tonne of Aluminum Production,Electricity Purchased Per Tonne of Chlorine Production,Resource Reduction Policy,Policy Water Efficiency,Policy Sustainable Packaging,Policy Environmental Supply Chain,Resource Reduction Targets,Targets Water Efficiency,Environment Management Team,Environment Management Training,Environmental Materials Sourcing,Toxic Chemicals Reduction,Total Energy Use To Revenues USD in million,Renewable Energy Use Ratio,Renewable Energy Supply,Energy Use Total,Energy Purchased Direct,Electricity Purchased,Electricity Produced,Cement Energy Use,Renewable Energy Purchased,Renewable Energy Produced,Renewable Energy Use,Green Buildings,Water Use To Revenues USD in million,Water Withdrawal Total,Fresh Water Withdrawal Total,Water Recycled,Environmental Supply Chain Management,Environmental Supply Chain Monitoring,Env Supply Chain Partnership Termination,Land Environmental Impact Reduction,Environmental Controversies,Environmental Controversies Count,Recent Environmental Controversies,Total Renewable Energy,Total Renewable Energy To Energy Use in million,Grid Loss Percentage,Coal Produced (Raw Material in Tonnes) Total
AVB.N,True,True,False,False,False,False,True,True,True,False,False,False,False,False,12502857.18687,,34.48,5001142.87475,40.0,,,,,,,,,,9226.0872,,,,869297.8464,True,True,,,,,,,,,,,,,,287.920003389099,,,True,True,False,True,True,True,False,True,False,False,,,,,860071.759,570578.004,9226.087,,,9226.0872,True,True,5448.22414836264,12502857.18687,12502857.18687,181781.0,True,,True,False,False,,,9226.087,,,
TPR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1017452559725,2.66951862021459,,,True,True,True,True,True,True,True,False,True,True,96.4989154151367,0.081334259609762,,554511.71765,554511.71765,535518.0,,,45100.8,,True,True,6.26751126812036,36015.0,36015.0,,True,True,True,False,False,,,45100.8,81334.2596097618,,
CBRE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1230618.0,True,True,,,,,,,,,,,,,,9.46703641166541,,,True,False,False,True,False,False,True,True,True,False,,,,,1230618.0,361864.0,,,20976.0,,True,True,13.684012938802,379676.623,,,True,True,False,False,False,,,20976.0,,,
CINF.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,True,True,False,True,False,False,False,True,True,False,,,,,,55432.8,,,,,False,True,,,,,False,,False,False,False,,,,,,
WMB.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2940.38168639731,0.515355700687598,,,True,True,False,True,False,False,True,True,False,False,16055.578582855,0.010675305858132,,170622633.6,,14677758.0,,,1821448.8,,True,False,2.81403397007622,29904.739,,,True,True,True,True,False,,,1821448.8,,,
EA.OQ,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,25675.95846,19.0,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,8.38274386389249,3.31120351386064,,,True,True,True,True,False,False,True,True,False,False,60.7774027358323,,,342116.0,342116.0,,,,,,True,True,24.0072168218156,135136.62349,,,True,,False,False,False,,,,,,
TMUS.OQ,False,False,False,False,False,False,False,False,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,125.415801920572,4.57616567205822,,,True,True,True,True,True,False,True,False,True,False,360.745720062907,0.972308416276427,,28902225.6,28902225.6,28101877.2,0.0,,28101877.2,0.0,True,True,13.1628722634115,1054583.0,1054583.0,,True,True,True,False,False,,,28101877.2,972308.416276427,,
CB.N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,True,False,False,False,False,False,True,True,False,False,,,,,,,,,,,True,True,,,,,False,,False,False,False,,,,,,
TXN.OQ,False,True,False,False,False,True,False,False,True,True,True,False,True,False,,,,2518000.0,12.33588,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,63.0831653643024,112.278491270766,,,True,True,True,True,True,True,True,True,True,True,625.184823375491,0.159316236740598,,11468390.4,11468390.4,9715384.8,,,1827100.8,,True,True,1112.73440907109,20412000.0,20412000.0,8327902.0,True,True,True,False,False,,,1827100.8,159316.236740598,,
MDLZ.OQ,False,True,True,False,False,False,True,True,True,False,False,False,False,True,,,,,,,,,,,,,,,,,,26636.4,,False,False,,,,,,,,,,,,,169.878476261933,128.298705716485,,,True,True,True,True,True,True,True,False,True,False,662.872688022284,0.132160330513813,,19037703.6,19011067.2,7652131.2,26636.4,,2516029.2,26636.4,True,False,500.626740947075,14378000.0,14378000.0,,True,True,True,True,False,,,2542665.6,133559.469851185,,
BRO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,False,False,,,,,False,,False,False,False,,,,,,
BALL.N,True,True,True,False,False,True,False,True,True,False,True,False,True,False,,,,2145109.0,21.75642,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,,682.379493763223,393.318517083257,,,True,True,True,True,True,True,True,True,True,False,1279.2256099312,0.147739321316621,,17105804.856,17105804.856,8941989.6,,,2527200.0,,True,False,737.336224947652,9859660.0,9859660.0,,True,True,True,False,False,,,2527200.0,147739.321316621,,
PFG.OQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,12.4225575253373,3.84726603509272,,,True,True,False,True,False,False,True,True,True,False,22.2931723725627,0.507368592465076,,309502.8,309502.8,222307.2,,,157032.0,,True,True,6.90419542904065,95853.0164,95853.0164,,True,True,False,False,False,,,157032.0,507368.592465076,,
KEYS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,25.2274448058468,23.3439621404734,,,True,True,False,True,True,False,True,True,True,True,178.445173041894,,,881697.6,876380.4,634892.4,5317.2,,,5317.2,True,True,165.122444849221,815870.0,17770.0,,True,True,False,False,False,,,5317.2,6030.63907625472,,
PCG.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.3265448812572,46947.5785181722,,,True,True,False,True,False,False,True,True,True,False,105.086675806123,,,2169199.16199,85512799.16199,83584800.0,98233200.0,,,16707600.0,True,True,157488.321240733,3250873927.05122,1038504.52104,2762.40295,True,True,True,True,True,1,,,,,
RL.N,False,True,True,False,False,False,False,True,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,85.5198092433603,881.930962817594,,,True,True,True,True,True,True,True,True,True,True,212.890838029449,0.047217923128649,,936890.0,936890.0,709809.0,,,44238.0,,True,True,2195.45650790765,9661765.0,9661765.0,,True,True,True,False,False,,,44238.0,47217.923128649,,
JPM.N,False,True,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,94050.0,,,,,True,True,,,,,,,,,,,,,8.43276426764538,6.37104936677818,,,True,True,False,True,True,True,True,True,True,False,72.9073317495417,0.836357178808592,,8869104.0,8775054.0,7417738.8,94050.0,,7417738.8,94050.0,True,True,55.0823188024563,6700709.0,6700709.0,,True,True,True,False,True,1,,7511788.8,846961.406699031,,
TTWO.OQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,5.56322623504689,,,,False,False,False,False,False,False,False,False,False,False,33.572977954039,,,113234.0,113234.0,,,,,,False,False,,,,,False,,False,False,False,,,,,,
CDW.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,5.94349019220176,,,,True,True,True,True,False,False,True,True,False,False,9.89169484361792,,,205953.0,205953.0,140048.04,,,,,True,True,,,,,False,True,False,False,False,,,,,,
RMD.N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,6.58709021084258,3.39996701830312,,,True,True,True,True,True,True,True,True,True,True,57.8805615340093,,,207104.0,207104.0,145368.0,,,,,True,True,29.8754068818686,106898.0,106898.0,,True,True,True,False,False,,,,,,
LNT.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1235625729237,37019.8228128152,,,True,True,False,False,True,True,True,True,False,False,64.2474490160807,,0.363646294947851,235723.89044,22217482.8,22217482.8,92625904.8,,22119210.0,19643162.4,True,True,234939.939533933,,861994638.15,,False,,False,True,False,,,41762372.4,177166482.031358,2.82,
COO.OQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,,73.1006939787589,,,,True,True,False,True,False,False,True,False,True,True,359.1465739572,,,1188200.52528,1188200.52528,657694.7676,,,,,True,True,,,,,True,True,False,False,False,,,,,,
CMG.N,False,True,False,False,False,False,False,False,True,True,True,False,False,False,,,,1789843.0,29.79396,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,122.132161598733,,,True,True,True,True,True,False,False,False,False,False,,,,,,99423.0,,,,,True,False,795.992479190572,6007403.0,,,False,,False,False,False,,,,,,
PCAR.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.7299837717433,,,,True,True,False,True,False,False,False,True,True,True,149.698218286477,0.057848493647022,,3521246.4,3521246.4,1467414.0,,,203698.8,,True,False,,,,,True,,True,False,False,,,203698.8,57848.4936470223,,
GNRC.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,True,False,False,,,,,,,,,,,False,False,,,,,False,,False,False,False,,,,,,
CHTR.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,73.1788544575819,,,,True,False,False,False,False,False,True,False,False,False,294.925854262606,,,15242358.0,15208878.0,10099440.0,33480.0,,,33480.0,True,True,,,,,False,,False,False,False,,,33480.0,2196.51053990465,,
PWR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,437.124972791859,5.72410350213583,,,True,True,False,True,False,False,False,True,False,False,676.800049305866,,,8785000.0,8785000.0,35300.0,,,,,False,True,8.86262230165945,115038.61,115038.6099,,True,True,False,False,False,,,,,,
CCL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077.88219129733,108.352566190503,,,True,True,False,True,False,False,True,True,True,False,29875.029769392,,,57001556.8,57001556.8,295246.8,,,,,True,False,3003.14465408805,5730000.0,762429.0,,True,,False,False,False,,,,,,
PM.N,True,True,False,False,True,True,False,False,True,True,True,False,True,False,,,,1976960.0,64.0,,,,,,,,,,,,,117157.698,,False,False,,,,,,,,,,,,,41.2918265135088,15.2419035188213,,,True,True,True,True,True,True,True,False,True,True,263.47229393615,0.346,,8368407.0,7949986.65,3399714.0,117157.698,,2895468.822,117157.698,True,False,97.2545809457843,3089000.0,2137000.0,,True,,True,False,False,,,3012626.52,360000.0,,
SNA.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,True,True,False,False,False,False,True,True,False,True,,,,,1191000.0,,,,,,False,False,,,,,True,True,True,False,False,,,,,,
SNA.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,True,True,False,True,False,False,True,True,False,True,,,,,1227000.0,,,,,,False,False,,,,,True,True,True,False,False,,,,,,
UAL.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8379.82305812801,52.3088800570782,,,True,False,False,False,False,False,True,False,False,False,16271.9227641422,,,400842545.37188,400842545.37188,1611770.4,,,,,True,True,101.573273118454,2502156.01,2502156.01,,False,,False,False,False,,,,,,
ESS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,True,True,True,True,False,False,,,,,851724.0,235627.2,30578.4,,,30578.4,True,False,,,,,True,,False,False,False,,,30578.4,,,
KHC.OQ,False,True,True,False,False,True,True,True,True,False,True,True,True,True,,19,23.45,11532000.0,28.99,100.0,,,,,,,,,11106.0,,,,,True,True,,,,,,,,,,,,,265.91245021076,610.874386448735,,,True,True,True,True,True,True,True,False,True,False,664.898517778972,,,17315287.2,17304181.2,5379714.0,11106.0,,,3085.0,True,False,1527.4556485677,39778000.0,,,True,True,False,False,False,,,,,,
BLDR.N,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,111.006196777452,,,,True,False,False,True,False,False,False,False,False,False,107.934122238475,,,2147230.6344,,11832.4404,,,,,False,False,,,,,False,,False,False,False,,,,,,
JBHT.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227.52857915061,30.9270023021995,,,True,False,False,True,False,False,True,True,False,False,2296.6231930508,0.100121663207615,,27946000.0,27946000.0,189300.0,,,2798000.0,,True,False,57.8623357412293,704086.26,,,True,True,False,False,False,,,2798000.0,100121.663207615,,
CMI.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,221.102423044776,87.4060367677553,,,True,True,True,True,True,True,True,True,False,False,334.005095541401,0.127613634986936,,8023136.4,7954120.8,3591842.4,,,1023861.6,69015.6,True,True,132.038632862912,3171700.0,3171700.0,,True,True,True,False,False,,,1092877.2,136215.707363519,,
PNR.N,True,False,False,False,True,True,False,True,True,False,True,False,True,False,,,,176500.0,23.4458,,,,,,,,,,5440.5568,,,,,True,True,,,,,,,,,,,,,121.088802981872,77.4769681880111,,,True,True,False,True,True,True,True,True,True,False,285.446067252171,0.178978587254482,,1176551.6,1171111.0432,571283.127,5440.5568,,210577.5432,5440.5568,True,True,182.638653015673,752800.0,752800.0,,True,True,True,False,False,,,216018.1,183602.742115178,,
CRL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,130.710170206019,,,,True,True,False,True,False,False,False,False,True,False,,0.133387501370322,,2791314.0,2791314.0,987123.6,,,372326.4,,True,False,,,,,True,True,True,False,False,,,372326.4,,,
DECK.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,1.36252238132864,,,True,True,True,True,True,True,True,False,True,True,,,,,,30674.5812,6560.37,,,6560.37,True,True,4.98194121713989,12682.22884,,,True,True,True,False,False,,,6560.37,,,
HPQ.N,True,True,True,True,False,True,False,True,True,False,True,True,True,False,,50,29.0,245000.0,9.0,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,,59.1034694274081,60.2008201519239,,,True,True,True,True,True,True,True,True,True,True,39.5431578947368,0.376744833285035,,2509408.8,2504221.2,1768579.2,5184.0,,945406.8,5184.0,True,True,40.2773400567286,2556000.0,2246000.0,309276.0,True,True,True,False,False,,,950590.8,378810.658510483,,
ROP.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.47238588258403,,,,False,False,False,False,False,False,False,False,False,False,80.0788075634077,0.029199999875996,,387084.94,387084.94,240147.49678,,,11302.8802,,True,False,,,,,True,,False,False,False,,,11302.8802,29199.9998759962,,
LW.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.675125477289,2481.8568185919,,,True,True,True,True,True,True,True,True,True,True,3813.77863739138,0.02,,14000000.0,14000000.0,3220000.0,,,280000.0,,True,True,10008.9896210739,36742000.0,32453000.0,2069000.0,True,True,False,False,False,,,280000.0,20000.0,,
TGT.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.113615787608,102.229030013745,,,True,True,True,True,False,False,True,True,True,True,207.906089075576,0.127042407000455,,19451901.6,19004241.6,13547865.6,447656.4,,2471216.4,447656.4,True,True,112.98511131775,10571000.0,10571000.0,,True,True,True,False,False,,,2918872.8,150055.910214968,,
NTAP.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,36.174944602907,8.51590619704057,,,True,True,True,True,True,True,True,True,True,True,121.284812883008,,,696659.9652,,578227.77111,,,,,True,True,28.5515320334262,164000.0,164000.0,29520.0,True,True,False,False,False,,,118432.19408,169999.999994258,,
OXY.N,True,True,False,False,False,True,False,False,True,True,True,False,True,False,,,,,,,,,,,,,,,118980.0,,,,,False,False,,,,,,,,,,,,,3764.31185084959,10634.4420236676,,,True,True,False,True,True,True,True,True,True,False,9576.51607840135,,,250157753.0,250038773.0,47383282.8,118980.0,,,118980.0,True,False,27054.3220274098,706713000.0,140585000.0,,True,True,False,True,True,1,,118980.0,475.619878149449,,
IR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,43.8026747556266,21.5472523202978,,,True,True,False,True,True,True,True,True,False,False,244.224827264964,,,1258344.0,1258344.0,952366.7772,,,,,True,False,120.13818802888,619000.0,619000.0,,True,,False,False,False,,,82252.8,65365.9094810322,,
TER.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7154508754529,5.25083094948823,,,True,True,True,True,False,False,True,True,False,True,91.9076535021389,,,340323.012,336782.772,279142.02,3540.24,,,3540.24,True,False,37.9531607829581,140536.0,140536.0,,False,,False,False,False,,,3540.24,10402.5877627106,,
WAB.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.482288671875,7.74705356099639,,,True,True,False,True,True,True,False,True,True,False,499.734339043723,0.002864443956671,,3908922.0,3904483.2,1405613.952,4438.8,,11196.888,4438.8,True,True,21.0999585783687,165043.876,165043.876,,True,True,False,False,False,,,15635.688,4000.0,,
NOW.N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,2.91025644653656,,,,True,True,False,True,False,False,True,True,False,False,64.5374491180461,0.926886033794395,,380512.8,380512.8,352692.0,,,352692.0,,True,True,,,,,True,True,True,False,False,,,352692.0,926886.033794395,,
EXC.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.27276596062,4.33700040643107,,,True,True,False,True,False,False,False,False,True,False,2642.76385327238,0.01183151514185,,47405898.0,47405898.0,45444088.8,,,560883.6,,True,False,24.0149212844241,430779.658,430779.658,,True,,False,False,False,,,560883.6,11831.5151418501,,
BR.N,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,26.3301653520028,,,,True,False,True,True,False,False,True,True,False,False,94.6103659070607,,,540140.04,540140.04,275886.72,0.0,,0.0,0.0,False,True,,,,,True,,True,False,False,,,0.0,0.0,,
EMN.N,False,True,False,False,False,False,False,False,True,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,5694.90858330426,40785.1966514696,,,True,True,True,True,True,False,True,True,True,True,11327.0329896907,0.001675340075347,,118661997.6,16114867.2,9458622.0,34691223.6,,198799.2,,True,False,81120.7521954944,849821000.0,829988000.0,,True,True,False,False,False,,,198799.2,1675.34007534692,,
AZO.N,False,False,False,False,False,False,False,False,True,False,False,True,False,False,,,,,,,,,,,,,,,8345.0,,,,,False,False,,,,,,,,,,,,,123.578538923656,,,,True,False,True,True,False,False,False,True,False,True,369.426041841643,,,6003997.0,5995652.0,1921279.04,8345.0,,,8345.0,True,False,,,,,True,,True,False,False,,,8345.0,1389.90742333815,,
TEL.N,True,True,False,False,False,False,True,False,True,True,True,False,True,False,,,,1136000.0,40.71908,,,,,,,,,,,,,6184.8,,True,True,,,,,,,,,,,,,119.482279463157,70.4160527248118,,,True,True,True,True,True,True,True,True,True,True,289.179595847921,0.49856072460145,,4708133.0,4701948.2,3999878.2,6184.8,,2347290.2,6184.8,True,True,170.425989189853,2774705.53,2774705.53,15141.64,True,True,True,False,False,,,2353475.0,499874.36633587,,
TEL.N,,,,,,,,,,,,,,,,,,,40.71908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEL.N,,,,,,,,,,,,,,,,,,,40.71908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRT.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0171397302409,46.9896908291306,,,True,True,False,True,True,False,True,False,False,False,353.927991724347,0.41976945614748,,336664.8,314280.0,235022.4,22384.8,,141321.6,22384.8,True,True,755.364552828776,718520.8914,718520.8914,,False,,False,False,False,,,163706.4,486259.3297547,,
DUK.N,False,True,False,False,True,False,False,True,False,False,False,False,False,False,,,,,,,271180800.0,173451600.0,770400.0,279644400.0,1346400,,8121600.0,,15570000.0,26593200.0,,,,False,False,,,,,,,,,,,,,,122914.333636795,,,True,False,False,True,True,True,False,True,True,True,,,0.0388466013359,,1414662168.93,162316800.0,778888800.0,,32716800.0,52495200.0,True,False,757051.250558466,18639358840.0,18639358840.0,,True,True,True,False,False,,,85212000.0,,,
KMI.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.24930029185,21.5972383883223,,,True,True,False,True,False,False,False,True,False,False,1589.99450933173,,,26409808.8,26406000.0,26406000.0,3808.8,,,3808.8,True,True,91.5111378687538,1520000.0,1520000.0,,True,True,False,True,False,,,3808.8,,,
DVN.N,False,True,False,False,False,True,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,781.592468903159,376.48003755193,,,True,True,False,True,True,True,True,True,False,False,2349.76241192856,,,28681200.0,28681200.0,2354400.0,,,,,False,True,1131.84130640669,13815254.986,,7325076.756,True,True,False,True,True,1,,,,,
RCL.N,False,True,False,False,False,False,False,False,True,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,355.71431891072,33.8475973329133,,,True,True,False,True,False,False,True,True,True,False,9943.88361300934,,,15235322.4,15235322.4,,,,,,True,True,946.199100135106,1449700.02729,,,True,True,False,False,False,,,,,,
VTRS.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,181.800785814749,98.7485437328613,,,True,True,True,True,False,False,True,True,True,False,400.811794501937,0.043135482575073,,7169040.0,7166880.0,2528280.0,2160.0,,309240.0,2160.0,True,False,217.708525519532,3894000.0,3894000.0,650000.0,True,True,False,False,False,,,311400.0,43436.7781460279,,
CAH.N,True,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,704.0,,,,,False,False,,,,,,,,,,,,,241.114555495333,240.313595394937,,,True,True,True,True,False,False,True,True,True,False,26.006557250477,,,4715665.0,4714961.0,2073082.0,704.0,,,704.0,True,False,25.9201658890617,4700000.0,,150000.0,True,True,False,False,False,,,704.0,149.289654799482,,
MKC.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.273071515955,86.4386315893001,,,True,True,True,True,True,True,True,True,True,False,247.26146346096,0.239917315186306,,1562173.2,1562173.2,754160.4,,,374792.4,,True,True,386.679118061381,2443000.0,2443000.0,,True,True,True,False,False,,,374792.4,239917.315186306,,
IEX.N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,68579.15154,25.0,,,,,,,,,,2286.0,,,,,False,False,,,,,,,,,,,,,,14.5991505877723,,,True,False,False,True,False,False,True,True,True,True,,,,,,402685.2,2286.0,,,2286.0,True,False,86.2115736415349,274316.60617,,,True,True,True,False,False,,,2286.0,,,
VLO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3613.6471210247,,,True,True,False,True,False,False,True,True,False,False,,,,,,,,,,,True,False,1457.31156285917,166100000.0,166100000.0,2851937.0,False,,False,False,False,,,,,,
EXPD.N,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,36.593749269611,,,,True,True,False,False,False,False,True,True,False,False,35.4569697276432,,,605296.0,605296.0,415432.8,,,,,False,True,,,,,False,,False,False,False,,,,,,
LH.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.848228537133,0.045360585336364,,,True,True,False,True,False,False,False,False,False,False,286.774559733017,,,4623064.0,4623064.0,1712633.0,,,,,True,False,0.100180511013653,1615.0,1615.0,,True,,True,False,False,,,,,,
SW.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600.0,,,,,True,True,,,,,,,,,,,,,5208.67843534931,7554.01365589715,,,True,True,True,True,True,True,False,False,True,False,8407.78476772844,0.000186330774391,,96602400.0,88693200.0,10483200.0,7911288.0,,18000.0,3600.0,True,False,12193.5960800017,140100000.0,133600000.0,,True,True,True,False,False,,,21600.0,223.596929268838,,
DRI.N,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,,,5016777.37513,28.0,,,,,,,,,,1480.824,,,,,True,True,,,,,,,,,,,,,545.778394183129,1005.42860046228,,,True,True,False,True,True,False,False,False,False,False,1000.7476635514,,,9637200.0,9635719.176,4143996.0,1480.824,,,1480.824,True,True,1843.56935617861,17753572.9,,,True,True,True,True,False,,,1480.824,153.657078819574,,
MAA.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9747239203785,,,,True,True,False,False,True,True,True,False,False,False,771.09170341042,,,1371062.736,1371062.736,1234422.936,,,,,False,False,,,,231324.57,False,,False,False,False,,,,,,
JNJ.N,False,False,False,False,False,True,False,False,True,True,True,True,True,True,,,,4325100.0,39.0,100.0,,,,,,2000.0,,18000,73000.0,129000.0,425000.0,,,True,False,,,,,,,,,,,,,26.5895233449188,24.6677107156725,,,True,True,True,True,True,True,True,True,True,False,144.749588297975,0.237242763928392,,11954000.0,11306000.0,5922000.0,647000.0,,2836000.0,647000.0,True,True,134.287513319771,11090000.0,10880000.0,750000.0,True,True,True,False,False,,,3483000.0,291366.90647482,,
