Instrument,Environmental Data Assurance Standard,Policy Resource Efficiency,Targets Resource Use,Facilities Water Withdrawal,Water Incidents,Water Management Plan Details,Water Stressed Targets,Water Use Target,Supplier Environmental Commitment,Supplier Environmental Due Diligence,Supplier Environmental Policy Communication,Supplier Environmental Policy Training,Supplier Environmental Risk Assessment,Target Sustainable Palm Oil Supply Chain,Total Water Usage Properties,Water Stressed Sites,Water Stressed Sites Percent,Water Withdrawal in Stressed Regions,Water Withdrawal in Stressed Regions Percent,Certified Palm Oil Percent Supply Chain,Electricity Produced from Nuclear,Electricity Produced from Coal,Electricity Produced from Oil,Electricity Produced from Gas,Electricity Produced from Combined Cycle Gas Turbine,Electricity Produced from Biomass,Electricity Produced from Hydro,Electricity Produced from Geothermal,Electricity Produced from Solar,Electricity Produced from Wind,Electricity Produced from Other Renewables,Renewable Electricity Produced Without Bifurcation,Total Energy Use from Properties,Energy Consumption External Assurance,Energy Consumption International Assurance Standard,Deforestation Controversies Count,Recent Deforestation Controversies Count,Water and Marine Resource Controversies Count,Recent Water and Marine Resource Controversies Count,Extraction Virgin Natural Resources ControversiesCount,Recent Extraction Virgin Natural Resources ControversiesCount,Exposure To Supply Risk ControversiesCount,Recent Exposure To Supply Risk ControversiesCount,ResourceUse Controversies count,Recent ResourceUse Controversies count,Biodiversity and Ecosystem Controversies Count,Recent Biodiversity and Ecosystem Controversies Count,Total Energy Use To EVIC USD in million,Water Use To EVIC USD in million,Electricity Purchased Per Tonne of Aluminum Production,Electricity Purchased Per Tonne of Chlorine Production,Resource Reduction Policy,Policy Water Efficiency,Policy Sustainable Packaging,Policy Environmental Supply Chain,Resource Reduction Targets,Targets Water Efficiency,Environment Management Team,Environment Management Training,Environmental Materials Sourcing,Toxic Chemicals Reduction,Total Energy Use To Revenues USD in million,Renewable Energy Use Ratio,Renewable Energy Supply,Energy Use Total,Energy Purchased Direct,Electricity Purchased,Electricity Produced,Cement Energy Use,Renewable Energy Purchased,Renewable Energy Produced,Renewable Energy Use,Green Buildings,Water Use To Revenues USD in million,Water Withdrawal Total,Fresh Water Withdrawal Total,Water Recycled,Environmental Supply Chain Management,Environmental Supply Chain Monitoring,Env Supply Chain Partnership Termination,Land Environmental Impact Reduction,Environmental Controversies,Environmental Controversies Count,Recent Environmental Controversies,Total Renewable Energy,Total Renewable Energy To Energy Use in million,Grid Loss Percentage,Coal Produced (Raw Material in Tonnes) Total
HBAN.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.9951355333618,15.1106829920896,,,True,True,False,False,True,True,True,True,False,True,122.370760332295,,,589215.211,584420.4,,4794.811,,,4794.8112,True,True,73.978625337487,356207.081,356207.081,,False,True,False,False,False,,,4794.811,8137.62257064338,,
LVS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084.0,,,,,True,True,,,,,,,,,,,,,104.895869277087,195.736393520653,,,True,True,True,True,True,True,True,True,True,False,1085.21823334908,0.190160472219332,,4594814.0,4593730.0,3417633.0,1084.0,,873752.0,1084.0,True,True,2025.02448039679,8573953.65,8573953.65,,True,True,False,False,False,,,874836.0,190396.390365312,,
CTRA.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,588.131032880699,,,True,True,False,True,False,False,True,True,False,False,,,,,,,,,,,False,False,3058.7253447373,,4486000.0,,False,True,False,True,True,2,,,,,
ON.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.387549635029,844.536951856768,,,True,True,True,True,False,False,True,True,True,True,1202.57058039962,,,6319508.4,6319508.4,5505404.4,,,,,False,False,2727.30732635585,14332000.0,14332000.0,6374000.0,True,True,False,False,False,,,0.0,0.0,,
AIG.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,True,False,False,False,,,,,,,,,,,False,True,,,,,False,,False,False,False,,,,,,
AIZ.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,15.62405719629,,,,True,True,False,True,True,False,True,True,False,False,15.7633051695276,,,159141.6,159141.6,152222.4,,,,,False,True,,,,,True,,False,False,False,,,0.0,0.0,,
CARR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,96.9885292244616,89.838130862875,,,True,True,False,True,True,True,False,False,True,False,240.273544912924,0.000884933175815,,4194215.0,4193016.2,1562986.8,1198.8,,3711.6,1198.8,True,True,222.559578368469,3885000.0,3885000.0,,True,True,True,False,False,,,4910.4,1170.75543337669,,
EVRG.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.95061100483,,,True,True,False,False,False,False,True,True,False,False,,,0.290332155165758,,,,174584332.8,,,50687445.6,True,False,6541.68525053934,32141916.31,32141916.31,,False,,False,False,False,,,50687445.6,,,
SMCI.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,False,False,False,False,False,False,,,,,,,,,,,False,False,,,,,True,,False,False,False,,,,,,
COST.OQ,False,True,False,False,False,False,False,False,True,False,True,False,False,True,,,,,,97,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,115.025793327463,73.2304223141786,,,True,True,True,True,True,True,True,True,True,True,122.217742141286,0.036,,23946000.0,23946000.0,14391546.0,,,862056.0,,True,True,77.8091296950426,15245064.97202,,,True,True,True,False,False,,,862056.0,36000.0,,
MCO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48427749181193,,,,True,True,False,True,False,False,True,True,True,False,16.8913796313536,0.967302884806158,,90723.6,90723.6,87757.2,,,87757.2,,True,True,,,,,True,,False,False,False,,,87757.2,967302.884806158,,
DIS.N,False,True,True,False,False,True,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,54.284405390126,64.1789766427467,,,True,True,True,True,True,True,True,True,True,True,244.341769131951,0.07,,15977019.6,15977019.6,6710348.232,,,1118391.372,,True,True,288.878630635591,18889195.9,18889195.9,,True,True,False,False,False,,,1118391.372,70000.0,,
LULU.OQ,False,True,False,False,False,False,False,False,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,True,False,True,True,False,False,False,False,True,False,,,,,,174596.4,,,2041.2,,True,False,,,,,True,True,False,False,False,,,2041.2,,,
PAYX.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,4.12602817906569,1.62588169359077,,,True,False,False,True,False,False,False,False,False,False,37.887204200355,0.000399999973975,,153700.81,153700.81,98852.61,,,61.48032,,True,True,14.9296391244331,60566.56,,,True,True,False,False,False,,,61.48032,399.999973975414,,
WSM.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,177.933159595981,,,,True,False,True,True,False,False,False,True,True,False,172.826384094426,,,1019331.396,1019331.396,690324.6096,,,0.0,,False,False,,,,,True,,False,False,False,,,0.0,0.0,,
AMD.OQ,True,False,False,True,True,True,False,False,True,True,True,True,True,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,4.03066500009877,1.36341938847427,,,True,True,True,True,True,True,True,True,True,True,45.723650517259,0.274193548387097,,446400.0,446400.0,417600.0,,,122400.0,,True,True,15.466557410632,151000.0,151000.0,,True,True,False,False,False,,,122400.0,274193.548387097,,
REG.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.115909722386,,,True,True,False,True,True,True,True,False,False,False,,,,,301744.8,274446.0,,,48834.0,,True,False,1640.7695524885,1667309.0,1667309.0,,True,True,False,True,False,,,,,,
DHI.N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,True,True,False,,,,,,,,,,,False,False,,,,,False,,False,False,False,,,,,,
TTD.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,False,False,,,,,False,,False,False,False,,,,,,
TRV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,True,True,False,True,False,False,True,False,True,False,,,,,,,,,,,True,True,,,,,True,True,False,False,False,,,,,,
MOS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,9861.51863585141,25708.6060095246,,,True,True,False,True,True,True,False,True,False,False,15253.9249225382,6.7779204108e-05,,132430000.0,120570000.0,13600000.0,11860000.0,,8976.0,5290000.0,True,True,39766.4051971388,345240000.0,336804000.0,1634424000.0,True,,True,True,False,,,5298976.0,40013.4108585668,,
WDC.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.410227071039,768.427043416311,,,True,True,True,True,True,False,True,True,True,True,437.480879541109,0.071344281640279,,7321680.0,7321680.0,6716160.0,,,522360.0,,True,False,1023.63480521033,17131552.1,17131552.1,4763493.2,True,True,True,False,False,,,522360.0,71344.2816402793,,
VTR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.664636572906,280.315870237122,,,True,True,False,True,True,True,True,True,True,False,1189.2987141921,,,4513813.2,4504320.0,2866093.2,9493.2,,,9493.2,True,False,2242.49230836519,8511058.88,,,True,True,False,False,False,,,9493.2,2103.14418859868,,
IVZ.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.94144788905195,4.96439344152325,,,True,True,False,False,False,False,True,True,False,False,24.2529497526686,,,149048.928,149048.928,130895.9928,,,,,True,True,17.3452551418901,106597.0,106597.0,,False,,False,False,False,,,,,,
ZBRA.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,True,,,,,,89168.4,,,,,False,False,,,,,True,,False,False,False,,,,,,
AMAT.OQ,False,True,False,False,False,True,False,False,True,False,True,True,True,False,,,,252480.0,12.0,,,,,,,,,,1350.0,,,,,True,False,,,,,,,,,,,,,30.9437281458498,34.4282608629888,,,True,True,True,True,False,False,True,True,True,False,109.932054412278,0.290238572070391,,1891051.2,1889701.2,1456822.8,1350.0,,548856.0,1350.0,True,False,122.311359144286,2104000.0,2104000.0,,True,True,True,False,False,,,550206.0,290952.460726605,,
STX.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.248083395487,491.863832301422,,,True,True,True,True,True,True,True,True,True,True,581.31932629175,,,6109084.8,6106330.8,5854273.2,2754.0,,,2754.0,True,False,764.011799410029,8029000.0,5469000.0,2775000.0,True,True,False,False,False,,,2754.0,450.804022232594,,
FDS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0102334090404,5.3963078684502,,,True,True,False,False,False,False,False,False,False,False,102.336517166395,,,152902.116,152902.116,67970.916,,,,,True,True,50.1569160524218,74940.0,74940.0,,False,,False,False,False,,,,,,
KVUE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYK.N,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,15.7903312786414,,,,True,True,False,True,False,False,True,True,True,False,104.629413140051,0.159162011173184,,1790000.0,1790000.0,1315900.0,,,284900.0,,True,True,,,,,True,,True,False,False,,,284900.0,159162.011173184,,
DELL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.3446164662058,30.9607084207214,,,True,True,True,True,True,True,False,True,True,True,51.2315038613453,0.381275890637945,,4345200.0,4342320.0,3629520.0,2880.0,,1656720.0,2880.0,True,True,27.6602016152803,2346000.0,2346000.0,,True,True,False,False,False,,,1659600.0,381938.690969345,,
VRSN.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,,,,,,,,,,,False,True,,,,,False,,False,False,False,,,,,,
TECH.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,False,False,True,True,True,False,,,,,,,,,,,True,False,,,,,True,True,True,False,False,,,,,,
NVR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,True,False,False,,,,,,,,,,,False,False,,,,,False,,False,False,False,,,,,,
JBL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,998.556203038076,1436.16898653534,,,True,True,False,True,False,False,True,True,True,False,416.244821581014,0.567046835887155,,12189729.6,12189729.6,10576130.4,,,6912147.6,,True,True,598.662250298788,17531824.0,,,True,True,True,False,False,,,6912147.6,567046.835887155,,
XYZ.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,True,False,True,True,False,False,False,False,False,False,,,,,,,,,,,False,True,,,,,True,True,True,False,False,,,,,,
LOW.N,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,210.75500488944,81.3645339014898,,,True,True,True,True,True,False,False,True,True,False,316.655696623607,,,22846075.2,22846075.2,14746712.4,,,,,False,False,122.248784443089,8820005.3,,,True,True,True,False,False,,,,,,
BSX.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,22.6259808187001,12.1575881185345,,,True,True,True,True,False,False,True,True,True,False,138.363764753354,0.346183727034121,,1371600.0,1371600.0,667184.4,,,474825.6,,True,True,74.3468173106022,737000.0,737000.0,,True,True,False,False,True,1,,474825.6,346183.727034121,,
SYY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.624270445414,55.5867544670864,,,True,True,True,True,True,False,True,True,True,True,279.086635294301,0.013265644307227,,14316530.4,14284987.2,2495894.4,31543.2,,189918.0,31543.2,True,True,54.5052614342136,2796000.0,2796000.0,,True,True,True,False,False,,,221461.2,15468.9155690963,,
FCX.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1539.92322747901,4665.33408407099,,,True,True,False,True,False,False,True,True,False,True,6074.72883504719,0.1199202309592,,86249000.0,86249000.0,33125000.0,,,10343000.0,,True,False,18403.9301310044,261299000.0,212081000.0,214265180.0,True,True,False,True,False,,,10343000.0,119920.2309592,,
MAS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.1309770828049,65.5366135027145,,,True,True,True,True,False,False,True,False,False,False,225.375626043406,,,1620000.0,1611800.0,811800.0,8200.0,,,,False,False,158.597662771285,1140000.0,1140000.0,,True,True,False,False,False,,,,,,
BEN.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,True,False,False,True,,,,,,,,,,,False,True,,,,,False,,False,False,False,,,,,,
META.OQ,False,False,False,False,False,True,False,False,True,False,False,False,False,False,,,,931500.0,25.0,,,,,,,,,,,,,,,True,False,,,,,,,,,,,,,34.775622532438,4.78574218119535,,,True,True,False,True,True,False,True,True,False,False,314.953760251265,0.953351800554017,,27075000.0,27075000.0,25812000.0,,,25812000.0,,True,True,43.3432210783458,3726000.0,3726000.0,643000.0,False,True,False,False,False,,,25812000.0,953351.800554017,,
PAYC.N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,,,,,,85852.8,,,45417.6,,True,False,,,,,False,,False,False,False,,,45417.6,,,
EXPE.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,True,False,False,False,False,False,,,,,,,,,,,True,True,,,,,False,,False,False,False,,,,,,
RJF.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,True,False,False,False,,,,,,,,,,,False,True,,,,,False,,False,False,False,,,,,,
CL.N,False,True,True,True,True,True,True,True,True,False,True,False,True,True,,,,,,62,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,80.598692480641,108.300352224582,,,True,True,True,True,True,True,True,True,True,True,397.613235383401,0.176416879810861,,6549087.6,6535785.6,3000646.8,13302.0,,1155369.6,13302.0,True,True,534.272357476777,8800000.0,8500000.0,520000.0,True,True,True,False,False,,,1168671.6,178448.002436248,,
VICI.N,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,92.8038648828593,,,True,True,False,True,False,False,False,False,False,False,,,,,,,,,,,False,True,1576.0099420598,1931516.80873,1931516.80873,,True,,False,False,False,,,,,,
UNH.N,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,3.60419777841469,,,,True,True,True,True,True,True,True,False,False,False,5.34372659358095,0.051473439317565,,1374091.2,1374091.2,,,,70729.2,,True,True,,,,,False,True,True,False,False,,,70729.2,51473.439317565,,
ARE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3763885.3992,False,False,,,,,,,,,,,,,112.924443019832,54.2095097742275,,,True,True,False,False,True,True,False,False,False,False,1996.08164201275,,,3763885.3992,3763885.399,,,,,,True,False,958.221306115652,1806857.549,1806857.549,,False,,False,False,False,,,,,,
GEN.OQ,False,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,20.5312097945025,,,,True,True,True,True,False,False,False,True,True,False,125.347791164659,,,312116.0,312116.0,278337.0,,,,,True,True,,,,,True,True,True,False,False,,,52410.0,167918.338053801,,
LLY.N,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,,494100.0,8.1,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,36.689889242424,34.214278652672,,,True,True,True,True,True,True,True,True,True,True,266.561748669508,0.027517163066097,,6541372.0,6541372.0,,,,180000.0,,True,False,248.575783013716,6100000.0,6100000.0,6002400.0,True,True,True,False,True,1,,180000.0,27517.1630660968,,
DAY.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66525420638843,0.80729381629486,,,True,True,False,False,False,False,False,False,False,False,71.4243323442136,,,60175.0,60175.0,44539.2,,,,,False,False,15.7316296735905,13253.898,13253.898,,False,,False,False,False,,,,,,
GRMN.N,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,True,True,True,True,False,False,False,False,True,True,,,,,,,,,,,True,True,,,,,True,True,True,False,False,,,,,,
PODD.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.880268045732,0.601899964415846,,,True,True,True,False,True,True,True,False,False,False,136.269792127377,,,123242.4,122023.444,89748.5364,1218.956,,,1218.9564,True,False,11.9211609907121,10781.498,,,False,,False,False,False,,,1218.956,9890.71942772942,,
ISRG.OQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,True,True,True,True,False,False,True,True,False,True,,,,,,,,,,,True,True,,,,,True,True,False,False,False,,,,,,
AVB.N,False,True,False,False,False,False,False,True,True,False,False,False,False,False,12531630.08828,,19.24,3075262.02366,24.54,,,,,,,,,,,,,,1009801.5516,True,False,,,,,,,,,,,,,,417.926620852328,,,True,True,False,False,True,True,False,True,False,False,,,,,1005480.292,1005480.2916,4321.26,,,4321.26,True,True,5445.54923943003,12531630.08828,12531630.088,179578.0,False,,False,False,False,,,4321.26,,,
TPR.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7118855614877,,,True,True,True,True,True,True,True,False,True,True,,,,,,,,,14198.4,,True,True,7.80541943806184,38725.808,38725.808,,True,True,True,False,False,,,14198.4,,,
CBRE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,True,True,True,False,,,,,1417963.0,360665.0,,,21321.0,,True,True,,,,,True,True,False,False,False,,,21321.0,,,
CINF.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,True,True,False,True,True,True,False,True,True,False,,,,,,60933.6,,,,,False,True,,,,,False,,False,False,False,,,,,,
